date,ticker,score,weight,side
2021-01-05,FANG,0.0130352905092741,0.013333333333333334,long
2021-01-05,FANG,-0.0116509825559813,0.013333333333333334,long
2021-01-05,FANG,-0.0164877912132845,0.013333333333333334,long
2021-01-05,FANG,-0.0201901847322334,0.013333333333333334,long
2021-01-05,FANG,-0.0241398806888753,0.013333333333333334,long
2021-01-05,GS,0.0810927843813613,0.013333333333333334,long
2021-01-05,GS,0.0640631288445077,0.013333333333333334,long
2021-01-05,GS,0.0531918133906759,0.013333333333333334,long
2021-01-05,GS,0.0531297132890906,0.013333333333333334,long
2021-01-05,KLAC,0.0144941831340406,0.013333333333333334,long
2021-01-05,KLAC,-0.0093376599335207,0.013333333333333334,long
2021-01-05,KLAC,0.007491428678765,0.013333333333333334,long
2021-01-05,KLAC,0.0136608529098318,0.013333333333333334,long
2021-01-05,KLAC,0.0231969792757661,0.013333333333333334,long
2021-01-05,LRCX,0.0598669490958058,0.013333333333333334,long
2021-01-05,MRNA,0.0955473810432522,0.013333333333333334,long
2021-01-05,MRNA,0.1006906526852772,0.013333333333333334,long
2021-01-05,MRNA,0.0984447362403687,0.013333333333333334,long
2021-01-05,MRNA,0.0809781136925732,0.013333333333333334,long
2021-01-05,MRNA,0.0951134995576383,0.013333333333333334,long
2021-01-05,MSTR,0.039098896684164,0.013333333333333334,long
2021-01-05,MSTR,0.0460182475371377,0.013333333333333334,long
2021-01-05,MSTR,0.0708996201394572,0.013333333333333334,long
2021-01-05,MSTR,0.0613067476395822,0.013333333333333334,long
2021-01-05,MSTR,0.0553126708882487,0.013333333333333334,long
2021-01-05,MTB,-0.0207806138259938,0.013333333333333334,long
2021-01-05,MTB,-0.0042424530078804,0.013333333333333334,long
2021-01-05,MTB,-0.0250034436097319,0.013333333333333334,long
2021-01-05,MTB,-0.0343403719977668,0.013333333333333334,long
2021-01-05,MTD,-0.0135470260047782,0.013333333333333334,long
2021-01-05,MTD,-0.0087316207649738,0.013333333333333334,long
2021-01-05,TGT,0.0559770791536975,0.013333333333333334,long
2021-01-05,TGT,0.0478297623002535,0.013333333333333334,long
2021-01-05,TGT,0.0424984295253306,0.013333333333333334,long
2021-01-05,TGT,0.0763291700473023,0.013333333333333334,long
2021-01-05,TMO,0.0708037686163111,0.013333333333333334,long
2021-01-05,TMO,0.060093621717596,0.013333333333333334,long
2021-01-05,TMO,0.0648749603569815,0.013333333333333334,long
2021-01-05,TMO,0.0718405088532069,0.013333333333333334,long
2021-01-05,TMO,0.0612883240858345,0.013333333333333334,long
2021-01-05,URI,-0.0043979868466056,0.013333333333333334,long
2021-01-05,URI,0.028079209941819,0.013333333333333334,long
2021-01-05,URI,0.0071208138479509,0.013333333333333334,long
2021-01-05,URI,-0.0056550407057728,0.013333333333333334,long
2021-01-05,URI,-0.0208470643236897,0.013333333333333334,long
2021-01-05,WBD,0.0213742744042227,0.013333333333333334,long
2021-01-05,WSM,-0.0381523341112684,0.013333333333333334,long
2021-01-05,XOM,0.0922404424205513,0.013333333333333334,long
2021-01-12,ABNB,0.1043581832835498,0.013333333333333334,long
2021-01-12,ABNB,0.0862948081547043,0.013333333333333334,long
2021-01-12,ABNB,0.075614435592129,0.013333333333333334,long
2021-01-12,ABNB,0.075614435592129,0.013333333333333334,long
2021-01-12,ALB,0.0137087855498694,0.013333333333333334,long
2021-01-12,AMAT,0.0513992669989788,0.013333333333333334,long
2021-01-12,AMAT,0.0404453699486573,0.013333333333333334,long
2021-01-12,AMAT,0.0696893629790814,0.013333333333333334,long
2021-01-12,AMAT,0.055755203769512,0.013333333333333334,long
2021-01-12,AMAT,0.055755203769512,0.013333333333333334,long
2021-01-12,ASML,0.0104852482987778,0.013333333333333334,long
2021-01-12,ASML,0.0518217320660779,0.013333333333333334,long
2021-01-12,ASML,0.0273231773352857,0.013333333333333334,long
2021-01-12,ASML,0.0273231773352857,0.013333333333333334,long
2021-01-12,AXON,-0.0067654635723841,0.013333333333333334,long
2021-01-12,AXON,-0.0203798303039814,0.013333333333333334,long
2021-01-12,AXON,0.0052846062978566,0.013333333333333334,long
2021-01-12,AXON,0.0052846062978566,0.013333333333333334,long
2021-01-12,COF,0.0181470938156733,0.013333333333333334,long
2021-01-12,COF,0.0193864181393265,0.013333333333333334,long
2021-01-12,COF,0.0146208762045044,0.013333333333333334,long
2021-01-12,COF,0.0181784241809685,0.013333333333333334,long
2021-01-12,COR,-0.016846342164389,0.013333333333333334,long
2021-01-12,DASH,0.0804708223655349,0.013333333333333334,long
2021-01-12,DASH,0.0790904871955296,0.013333333333333334,long
2021-01-12,DASH,0.0603512653367537,0.013333333333333334,long
2021-01-12,DASH,0.0417729112632486,0.013333333333333334,long
2021-01-12,DASH,0.0417729112632486,0.013333333333333334,long
2021-01-12,DE,0.0420200002928168,0.013333333333333334,long
2021-01-12,DE,0.0235559694151588,0.013333333333333334,long
2021-01-12,FANG,0.0016144059609513,0.013333333333333334,long
2021-01-12,FANG,-0.0208854294431338,0.013333333333333334,long
2021-01-12,FANG,-0.0124293344274166,0.013333333333333334,long
2021-01-12,FANG,-0.0198040380068124,0.013333333333333334,long
2021-01-12,GS,0.0782922086264777,0.013333333333333334,long
2021-01-12,GS,0.0520726256406346,0.013333333333333334,long
2021-01-12,GS,0.0575980829515519,0.013333333333333334,long
2021-01-12,GS,0.06188624197201,0.013333333333333334,long
2021-01-12,KLAC,0.0243078282556626,0.013333333333333334,long
2021-01-12,KLAC,0.0205598335563184,0.013333333333333334,long
2021-01-12,KLAC,0.0488026632397251,0.013333333333333334,long
2021-01-12,KLAC,0.0295340067303964,0.013333333333333334,long
2021-01-12,KLAC,0.0295340067303964,0.013333333333333334,long
2021-01-12,LRCX,0.0511506139431869,0.013333333333333334,long
2021-01-12,LRCX,0.0511506139431869,0.013333333333333334,long
2021-01-12,MELI,0.0720221328867888,0.013333333333333334,long
2021-01-12,MELI,0.0669827234298071,0.013333333333333334,long
2021-01-12,MELI,0.0635580219255699,0.013333333333333334,long
2021-01-12,MELI,0.0601948281867845,0.013333333333333334,long
2021-01-12,MELI,0.0601948281867845,0.013333333333333334,long
2021-01-12,MRNA,0.0948194249704708,0.013333333333333334,long
2021-01-12,MRNA,0.0963870589919421,0.013333333333333334,long
2021-01-12,MRNA,0.084926810537355,0.013333333333333334,long
2021-01-12,MRNA,0.0894251301774619,0.013333333333333334,long
2021-01-12,MRNA,0.0894251301774619,0.013333333333333334,long
2021-01-12,MSTR,0.0219684140645943,0.013333333333333334,long
2021-01-12,MSTR,0.0210141297434384,0.013333333333333334,long
2021-01-12,MSTR,0.0705134454540526,0.013333333333333334,long
2021-01-12,MSTR,0.0576626666137427,0.013333333333333334,long
2021-01-12,MSTR,0.0576626666137427,0.013333333333333334,long
2021-01-12,MTB,-0.0188115826142846,0.013333333333333334,long
2021-01-12,MTB,-0.017833952916585,0.013333333333333334,long
2021-01-12,OXY,0.0343074456899639,0.013333333333333334,long
2021-01-12,PSKY,0.0295985114209102,0.013333333333333334,long
2021-01-12,PSKY,0.0295985114209102,0.013333333333333334,long
2021-01-12,TGT,0.0502567800468778,0.013333333333333334,long
2021-01-12,URI,-0.0056104506831204,0.013333333333333334,long
2021-01-12,WBD,0.0304420469976695,0.013333333333333334,long
2021-01-12,WBD,0.0096421832753473,0.013333333333333334,long
2021-01-12,WBD,0.0096421832753473,0.013333333333333334,long
2021-01-12,WSM,0.0025759651569528,0.013333333333333334,long
2021-01-12,WSM,-0.002696744716868,0.013333333333333334,long
2021-01-12,WSM,-0.0185462302784952,0.013333333333333334,long
2021-01-12,WSM,-0.0185462302784952,0.013333333333333334,long
2021-01-12,XOM,0.0780907607458282,0.013333333333333334,long
2021-01-19,ABNB,0.0573294789749654,0.013333333333333334,long
2021-01-19,ABNB,0.0835910295123863,0.013333333333333334,long
2021-01-19,ABNB,0.0740270958220761,0.013333333333333334,long
2021-01-19,AMAT,0.0653275177746362,0.013333333333333334,long
2021-01-19,AMAT,0.06805256277161,0.013333333333333334,long
2021-01-19,AMAT,0.0564358747232903,0.013333333333333334,long
2021-01-19,AMAT,0.0524629688461462,0.013333333333333334,long
2021-01-19,AMAT,0.0564452392133917,0.013333333333333334,long
2021-01-19,AMGN,0.0327539290389429,0.013333333333333334,long
2021-01-19,AMGN,0.0449474039736527,0.013333333333333334,long
2021-01-19,AMGN,0.0374739171912391,0.013333333333333334,long
2021-01-19,ASML,0.0560461937496263,0.013333333333333334,long
2021-01-19,ASML,0.0443961195766868,0.013333333333333334,long
2021-01-19,ASML,0.0530990566509032,0.013333333333333334,long
2021-01-19,ASML,0.0415148733432327,0.013333333333333334,long
2021-01-19,ASML,0.0349654964265518,0.013333333333333334,long
2021-01-19,AXON,-0.0040558931388541,0.013333333333333334,long
2021-01-19,AXON,0.0013846450827234,0.013333333333333334,long
2021-01-19,AXON,-0.0133301754779189,0.013333333333333334,long
2021-01-19,AXON,-0.0226436338120774,0.013333333333333334,long
2021-01-19,AXON,-0.0321619408150247,0.013333333333333334,long
2021-01-19,DASH,0.0503765520247942,0.013333333333333334,long
2021-01-19,DASH,0.0233449124793537,0.013333333333333334,long
2021-01-19,DASH,0.0445155869542098,0.013333333333333334,long
2021-01-19,DE,0.0336083429382027,0.013333333333333334,long
2021-01-19,FANG,0.0093157342634966,0.013333333333333334,long
2021-01-19,FFIV,-0.0151648087225233,0.013333333333333334,long
2021-01-19,FFIV,-0.0042543435072883,0.013333333333333334,long
2021-01-19,FFIV,0.0034891649962623,0.013333333333333334,long
2021-01-19,GM,0.1190524267343636,0.013333333333333334,long
2021-01-19,GM,0.1070832523231524,0.013333333333333334,long
2021-01-19,GM,0.0996094696041847,0.013333333333333334,long
2021-01-19,GM,0.0828951951673536,0.013333333333333334,long
2021-01-19,INTC,0.1344708821289863,0.013333333333333334,long
2021-01-19,KLAC,0.024349981780583,0.013333333333333334,long
2021-01-19,KLAC,0.0147059103057105,0.013333333333333334,long
2021-01-19,KLAC,0.0191480925432807,0.013333333333333334,long
2021-01-19,KLAC,0.0085179254909871,0.013333333333333334,long
2021-01-19,LLY,0.0824672322441753,0.013333333333333334,long
2021-01-19,LLY,0.0678022205442685,0.013333333333333334,long
2021-01-19,LLY,0.0897222715315085,0.013333333333333334,long
2021-01-19,LLY,0.0801572317335868,0.013333333333333334,long
2021-01-19,LLY,0.069833937744706,0.013333333333333334,long
2021-01-19,LRCX,0.071044422386738,0.013333333333333334,long
2021-01-19,LRCX,0.0664252341029624,0.013333333333333334,long
2021-01-19,MELI,0.0793148693659897,0.013333333333333334,long
2021-01-19,MELI,0.0771632141614016,0.013333333333333334,long
2021-01-19,MELI,0.0758912418997604,0.013333333333333334,long
2021-01-19,MELI,0.0728913086097203,0.013333333333333334,long
2021-01-19,MELI,0.0663140317243316,0.013333333333333334,long
2021-01-19,MPWR,-0.0365314034441686,0.013333333333333334,long
2021-01-19,MRNA,0.1109133010510231,0.013333333333333334,long
2021-01-19,MRNA,0.0842865211904012,0.013333333333333334,long
2021-01-19,MRNA,0.1201001076226694,0.013333333333333334,long
2021-01-19,MSTR,0.0451943528679715,0.013333333333333334,long
2021-01-19,MSTR,0.0504229345131536,0.013333333333333334,long
2021-01-19,MU,0.1006901427452975,0.013333333333333334,long
2021-01-19,MU,0.0903210437153281,0.013333333333333334,long
2021-01-19,MU,0.076585166470149,0.013333333333333334,long
2021-01-19,NVR,-0.0117365829443198,0.013333333333333334,long
2021-01-19,NVR,-0.0068755290370795,0.013333333333333334,long
2021-01-19,NVR,-0.017290892209228,0.013333333333333334,long
2021-01-19,NVR,-0.0203903168192138,0.013333333333333334,long
2021-01-19,PLTR,0.1436160372477805,0.013333333333333334,long
2021-01-19,PSKY,0.0576297472419469,0.013333333333333334,long
2021-01-19,PSKY,0.0631132144835438,0.013333333333333334,long
2021-01-19,TMO,0.0479313308558478,0.013333333333333334,long
2021-01-19,TMO,0.057197224982866,0.013333333333333334,long
2021-01-19,URI,-0.0219003080058327,0.013333333333333334,long
2021-01-19,URI,-0.0191813243743756,0.013333333333333334,long
2021-01-19,WBD,0.0262181082110136,0.013333333333333334,long
2021-01-19,WSM,-0.0309246897087093,0.013333333333333334,long
2021-01-19,WSM,-0.0229669097791752,0.013333333333333334,long
2021-01-19,WSM,-0.0172537344060776,0.013333333333333334,long
2021-01-19,WSM,0.0127119698722301,0.013333333333333334,long
2021-01-26,ABNB,0.0789969013700998,0.013333333333333334,long
2021-01-26,ABNB,0.0868267037166712,0.013333333333333334,long
2021-01-26,ABNB,-0.3328949824205739,0.013333333333333334,long
2021-01-26,ABNB,0.5453783751919177,0.013333333333333334,long
2021-01-26,ABNB,0.4434033269072139,0.013333333333333334,long
2021-01-26,ABT,0.6008154019848819,0.013333333333333334,long
2021-01-26,AKAM,0.0322844730427936,0.013333333333333334,long
2021-01-26,AMGN,0.0344519565276058,0.013333333333333334,long
2021-01-26,ASML,0.0365435055489775,0.013333333333333334,long
2021-01-26,AXON,-0.0123883682146607,0.013333333333333334,long
2021-01-26,AXON,-0.0423557100925003,0.013333333333333334,long
2021-01-26,AXON,-0.2018393712378388,0.013333333333333334,long
2021-01-26,AXON,0.9860280550689012,0.013333333333333334,long
2021-01-26,COR,-0.0393757194478312,0.013333333333333334,long
2021-01-26,COR,-0.094436339433209,0.013333333333333334,long
2021-01-26,DASH,0.058130194408257,0.013333333333333334,long
2021-01-26,DASH,0.8821882425916563,0.013333333333333334,long
2021-01-26,DASH,0.7777896593661118,0.013333333333333334,long
2021-01-26,EQT,0.8932669837978144,0.013333333333333334,long
2021-01-26,FFIV,0.027868493658101,0.013333333333333334,long
2021-01-26,GNRC,0.3067601694999888,0.013333333333333334,long
2021-01-26,INTC,0.3564074429968104,0.013333333333333334,long
2021-01-26,IRM,0.2829122396081007,0.013333333333333334,long
2021-01-26,IRM,0.1873252446081763,0.013333333333333334,long
2021-01-26,LH,0.5157876555863367,0.013333333333333334,long
2021-01-26,LLY,0.0819240630025834,0.013333333333333334,long
2021-01-26,LLY,0.068420074461946,0.013333333333333334,long
2021-01-26,LLY,-0.0634945596625662,0.013333333333333334,long
2021-01-26,LLY,0.7828161430898503,0.013333333333333334,long
2021-01-26,MELI,0.2997390113197285,0.013333333333333334,long
2021-01-26,MRNA,0.1104058575159966,0.013333333333333334,long
2021-01-26,MRNA,0.1020882082959406,0.013333333333333334,long
2021-01-26,MRNA,-0.1204064829196288,0.013333333333333334,long
2021-01-26,MRNA,2.2197621397076617,0.013333333333333334,long
2021-01-26,MSTR,-0.6195457322269303,0.013333333333333334,long
2021-01-26,MSTR,1.496492019954352,0.013333333333333334,long
2021-01-26,MSTR,1.593210329244071,0.013333333333333334,long
2021-01-26,NVR,-0.0005555122835655,0.013333333333333334,long
2021-01-26,NVR,-0.0204421065344397,0.013333333333333334,long
2021-01-26,NVR,0.0391446466389573,0.013333333333333334,long
2021-01-26,PCAR,0.0100359214611295,0.013333333333333334,long
2021-01-26,PCAR,-0.0067173189955011,0.013333333333333334,long
2021-01-26,PLTR,0.1060446414060366,0.013333333333333334,long
2021-01-26,PLTR,0.1344092752522307,0.013333333333333334,long
2021-01-26,PLTR,-0.4752858807468921,0.013333333333333334,long
2021-01-26,PLTR,1.245895397290224,0.013333333333333334,long
2021-01-26,PSKY,0.0635572254573889,0.013333333333333334,long
2021-01-26,PSKY,0.0874221064827728,0.013333333333333334,long
2021-01-26,PSKY,-0.2004314271289288,0.013333333333333334,long
2021-01-26,PSKY,0.8468042749610265,0.013333333333333334,long
2021-01-26,PSKY,1.1432036760381965,0.013333333333333334,long
2021-01-26,PTC,-0.191087198840233,0.013333333333333334,long
2021-01-26,PTC,0.1462693592867125,0.013333333333333334,long
2021-01-26,SNA,-0.0173191301547102,0.013333333333333334,long
2021-01-26,SNA,0.0007702139220316,0.013333333333333334,long
2021-01-26,SNA,0.2437116561921739,0.013333333333333334,long
2021-01-26,STX,0.0615407574125208,0.013333333333333334,long
2021-01-26,STX,-0.154979061504053,0.013333333333333334,long
2021-01-26,STX,0.0667305873923274,0.013333333333333334,long
2021-01-26,STX,0.0529632162702259,0.013333333333333334,long
2021-01-26,TKO,-0.0346118748230635,0.013333333333333334,long
2021-01-26,TKO,-0.0186251918692827,0.013333333333333334,long
2021-01-26,TKO,-0.1272530008582546,0.013333333333333334,long
2021-01-26,TKO,0.52524341322333,0.013333333333333334,long
2021-01-26,TKO,0.5516797202039814,0.013333333333333334,long
2021-01-26,TPL,0.2692486731841523,0.013333333333333334,long
2021-01-26,WBD,0.0415861143884735,0.013333333333333334,long
2021-01-26,WBD,0.0747648478687443,0.013333333333333334,long
2021-01-26,WBD,-0.0795264708803789,0.013333333333333334,long
2021-01-26,WBD,1.248095552327788,0.013333333333333334,long
2021-01-26,WBD,1.266923107564911,0.013333333333333334,long
2021-01-26,WSM,0.0083949771002733,0.013333333333333334,long
2021-01-26,WSM,0.0188488770929423,0.013333333333333334,long
2021-01-26,WSM,-0.1502721101067213,0.013333333333333334,long
2021-01-26,WSM,0.7888347306125831,0.013333333333333334,long
2021-02-02,ABNB,0.6542896095813058,0.013333333333333334,long
2021-02-02,ABNB,0.9550642852014696,0.013333333333333334,long
2021-02-02,ABNB,0.7138495547191168,0.013333333333333334,long
2021-02-02,ABNB,0.7153220393730928,0.013333333333333334,long
2021-02-02,ALGN,0.2861964146501751,0.013333333333333334,long
2021-02-02,ALGN,0.1862832726023331,0.013333333333333334,long
2021-02-02,ALGN,-0.0722055491539781,0.013333333333333334,long
2021-02-02,AMAT,0.1797841178527232,0.013333333333333334,long
2021-02-02,AMAT,0.275999409493013,0.013333333333333334,long
2021-02-02,AMAT,0.129304230592288,0.013333333333333334,long
2021-02-02,AON,0.2617265106211942,0.013333333333333334,long
2021-02-02,ASML,0.0957051409162265,0.013333333333333334,long
2021-02-02,AXON,1.3503644608147498,0.013333333333333334,long
2021-02-02,AXON,1.3155944397223172,0.013333333333333334,long
2021-02-02,AXON,1.215427476958312,0.013333333333333334,long
2021-02-02,CDW,0.2984499486942107,0.013333333333333334,long
2021-02-02,CDW,0.4915963916949499,0.013333333333333334,long
2021-02-02,CDW,0.4315389798362694,0.013333333333333334,long
2021-02-02,DASH,0.8242920179638742,0.013333333333333334,long
2021-02-02,DE,0.3329457389015194,0.013333333333333334,long
2021-02-02,EQT,0.5029549160904494,0.013333333333333334,long
2021-02-02,ESS,0.4238202416372738,0.013333333333333334,long
2021-02-02,FANG,0.3602603347494404,0.013333333333333334,long
2021-02-02,FANG,0.2470237940794487,0.013333333333333334,long
2021-02-02,FANG,0.1677347901225549,0.013333333333333334,long
2021-02-02,FANG,0.3370628845216362,0.013333333333333334,long
2021-02-02,GNRC,0.4258797389885805,0.013333333333333334,long
2021-02-02,GNRC,0.3547185102840045,0.013333333333333334,long
2021-02-02,GNRC,0.0435389459023884,0.013333333333333334,long
2021-02-02,GNRC,0.0430287876588401,0.013333333333333334,long
2021-02-02,GNRC,0.1375890933612997,0.013333333333333334,long
2021-02-02,INTC,0.4015841786209926,0.013333333333333334,long
2021-02-02,INTC,0.3075618112471934,0.013333333333333334,long
2021-02-02,INTC,0.3823976504177252,0.013333333333333334,long
2021-02-02,MELI,0.3465400517517247,0.013333333333333334,long
2021-02-02,MELI,0.2461025413054144,0.013333333333333334,long
2021-02-02,MELI,0.5121026579799764,0.013333333333333334,long
2021-02-02,MPC,0.2799722402284517,0.013333333333333334,long
2021-02-02,MPC,0.1417050813658313,0.013333333333333334,long
2021-02-02,MPC,0.3306518025301263,0.013333333333333334,long
2021-02-02,MSTR,1.639305533097099,0.013333333333333334,long
2021-02-02,MSTR,2.1279707795545177,0.013333333333333334,long
2021-02-02,MSTR,1.5362023099850093,0.013333333333333334,long
2021-02-02,MSTR,1.3085435575165825,0.013333333333333334,long
2021-02-02,MSTR,2.362382674501756,0.013333333333333334,long
2021-02-02,NXPI,0.205911366401893,0.013333333333333334,long
2021-02-02,NXPI,0.0288306551097977,0.013333333333333334,long
2021-02-02,NXPI,0.1250991060332087,0.013333333333333334,long
2021-02-02,NXPI,0.0288553090119891,0.013333333333333334,long
2021-02-02,NXPI,0.0869312966683418,0.013333333333333334,long
2021-02-02,ON,0.2143119379799253,0.013333333333333334,long
2021-02-02,OXY,0.1552642154653262,0.013333333333333334,long
2021-02-02,OXY,0.4609423039778881,0.013333333333333334,long
2021-02-02,PANW,0.2229454054469945,0.013333333333333334,long
2021-02-02,PANW,0.117919165548364,0.013333333333333334,long
2021-02-02,SPG,0.3701121398506767,0.013333333333333334,long
2021-02-02,SPG,0.3507113290224417,0.013333333333333334,long
2021-02-02,STX,0.1062660660954715,0.013333333333333334,long
2021-02-02,TPL,0.1613181491804928,0.013333333333333334,long
2021-02-02,TPL,0.2251280126803584,0.013333333333333334,long
2021-02-02,TPL,0.4921959480878842,0.013333333333333334,long
2021-02-02,TPL,0.7529020409131394,0.013333333333333334,long
2021-02-02,TPL,0.6346761469025162,0.013333333333333334,long
2021-02-02,TTD,0.4039815673489521,0.013333333333333334,long
2021-02-02,UBER,-0.0967986494108509,0.013333333333333334,long
2021-02-02,UBER,-0.0441504703414783,0.013333333333333334,long
2021-02-02,URI,-0.0454935288625867,0.013333333333333334,long
2021-02-02,WAT,0.4994600631404918,0.013333333333333334,long
2021-02-02,WBD,0.9101399617790576,0.013333333333333334,long
2021-02-02,WBD,0.7145111948453632,0.013333333333333334,long
2021-02-02,WBD,0.614805819726093,0.013333333333333334,long
2021-02-02,WDAY,0.4290672502550859,0.013333333333333334,long
2021-02-02,WDAY,0.594834754038505,0.013333333333333334,long
2021-02-02,WDAY,0.5168701057354608,0.013333333333333334,long
2021-02-02,ZS,0.1830651759165903,0.013333333333333334,long
2021-02-09,ABNB,0.6554248099624165,0.013333333333333334,long
2021-02-09,ABNB,0.7565756241848961,0.013333333333333334,long
2021-02-09,ABNB,0.5856430421297864,0.013333333333333334,long
2021-02-09,ABNB,0.3207024008977471,0.013333333333333334,long
2021-02-09,ABNB,0.5651900928934595,0.013333333333333334,long
2021-02-09,ALGN,0.029922234337839,0.013333333333333334,long
2021-02-09,ALGN,0.0658674898043112,0.013333333333333334,long
2021-02-09,AMAT,0.3212729729345502,0.013333333333333334,long
2021-02-09,AMAT,0.1597616952158169,0.013333333333333334,long
2021-02-09,AMAT,0.2312933485277664,0.013333333333333334,long
2021-02-09,AON,0.3294597039019752,0.013333333333333334,long
2021-02-09,AON,0.3585677086073751,0.013333333333333334,long
2021-02-09,AON,0.2928263351512412,0.013333333333333334,long
2021-02-09,AXON,1.1131402080058044,0.013333333333333334,long
2021-02-09,AXON,1.1660817391966714,0.013333333333333334,long
2021-02-09,AXON,1.198090069122555,0.013333333333333334,long
2021-02-09,AXON,0.8993617152411536,0.013333333333333334,long
2021-02-09,AXON,0.8140230769304231,0.013333333333333334,long
2021-02-09,CRWD,0.1732381282771988,0.013333333333333334,long
2021-02-09,CRWD,0.2526421259205892,0.013333333333333334,long
2021-02-09,ESS,0.4403396603261952,0.013333333333333334,long
2021-02-09,FANG,0.0888244911873867,0.013333333333333334,long
2021-02-09,FANG,-0.0025874786508078,0.013333333333333334,long
2021-02-09,FANG,-0.0135302854758615,0.013333333333333334,long
2021-02-09,FANG,0.0818140437768573,0.013333333333333334,long
2021-02-09,GNRC,-0.0478341095263975,0.013333333333333334,long
2021-02-09,GNRC,0.0823007219433769,0.013333333333333334,long
2021-02-09,GNRC,0.5652237144708088,0.013333333333333334,long
2021-02-09,GNRC,0.7608288786884069,0.013333333333333334,long
2021-02-09,GNRC,0.7169115332105919,0.013333333333333334,long
2021-02-09,IDXX,0.103102337213779,0.013333333333333334,long
2021-02-09,IDXX,0.2829735099197288,0.013333333333333334,long
2021-02-09,IDXX,0.2461294456255623,0.013333333333333334,long
2021-02-09,KLAC,0.0616783063025328,0.013333333333333334,long
2021-02-09,LYV,0.3490731623423008,0.013333333333333334,long
2021-02-09,LYV,0.4157214156458854,0.013333333333333334,long
2021-02-09,MLM,0.2371080286996673,0.013333333333333334,long
2021-02-09,MLM,0.1969682089836321,0.013333333333333334,long
2021-02-09,MSTR,3.0,0.013333333333333334,long
2021-02-09,MSTR,2.05224202202578,0.013333333333333334,long
2021-02-09,MSTR,2.214200656350809,0.013333333333333334,long
