ticker,cum_return_last,weekly_return_last,monthly_return_last,annual_return_last,vol_20d_last
CME,0.5769101250531363,0.0115920938618068,0.0230117419465969,0.1700876963604529,0.0131226995541123
CMG,0.5491387492285991,0.022772769476006,0.0783640444968816,-0.2893409820083058,0.0170828469107393
CMI,1.5829156701846276,-0.0123673836914661,0.1046755337451554,0.5457274029797847,0.0150109352260245
CMS,0.1860425469609057,-0.0136719217740129,0.0084152950043407,0.0533372177467985,0.0071636258093398
CNC,-0.2576904487144367,0.0074316973243255,0.1554274469241623,-0.2410670097151351,0.0202530756037428
CNP,0.8172445408625866,-0.0234198017279587,0.0151831938422399,0.2017353030426438,0.0095875487452269
COF,1.220973131492281,-0.0913272409200984,-0.1247432258740183,0.0663460808393847,0.0277384803367954
COIN,-0.3391312362770571,-0.1003524675958742,-0.0950235647823857,-0.2114923842486091,0.0323992244895012
COO,-0.0898505436546763,-0.0131115915386988,-0.0155019835779061,-0.1590979367408193,0.0122241339861399
COP,1.4854687700941671,0.0016294533937946,0.0713507102899586,-0.0185610281144066,0.022709841404537
COR,2.6630052951951138,-0.0038607724210883,0.0397082168473219,0.3956096521239465,0.0096327297075926
COST,1.5864790629662395,0.0203817051991965,0.1277613567773974,-0.0571782032483335,0.0122467589545798
CPAY,0.2052795767359938,-0.0004366451906644,0.0287254276055519,-0.175341606143057,0.022252936755124
CPB,-0.4479702948816867,0.0272239644899661,-0.0438971992199066,-0.2815768233362488,0.0157661000238755
CPRT,0.3725653046759027,0.0087719445009895,0.0588236097574303,-0.2949591167364902,0.0151379291161409
CPT,0.1200415077077441,-0.0149771633757848,-0.0065395513168312,-0.0723316098351015,0.0134136848437498
CRL,-0.1203989176875491,-0.0004096328590836,0.0809706470354345,0.3239887084773629,0.0188247662976351
CRM,0.0351323388812827,0.0041389742366253,-0.1402774837667567,-0.3445520425016468,0.0234099540867488
CRWD,1.2569204341201146,-0.0030625157166735,-0.0516023472010254,0.0845357099623194,0.017657175367253
CSCO,0.6967697427508943,-0.0079798654612784,-0.0439630921911941,0.1921047898624281,0.0096377168243157
CSGP,-0.2672519965312112,0.0039792187144598,-0.0192854077933655,-0.1559444487418959,0.0285354466234516
CSX,0.2492328498110236,0.0107586038523705,-0.003806400062396,0.1143551763804349,0.0139793128808927
CTAS,1.2463329835417354,-0.0125882278074294,0.0093106711281478,-0.0428571385320892,0.0090729811048571
CTRA,0.6518071955529952,0.0665111261265671,0.0673413587494029,-0.0248933407556234,0.0151971726017589
CTSH,0.0599345535881865,-0.0066084207305978,-0.0145164819755326,0.0069378210722603,0.0166612277716089
CTVA,0.8696218983326967,0.0295806659484254,0.064904128892685,0.1234722233014524,0.0138246943993961
CVS,0.1860266419468048,0.0561069179099458,0.0491658146437119,0.4905728889068206,0.0132455257386256
CVX,0.968126585085318,0.0027667913452762,0.1077740944897218,0.089744396591662,0.01832571031972
D,-0.1933956020241808,-0.0250286695118705,0.0099983082421575,0.1016635888193406,0.0110180726543863
DAL,0.754712106576708,-0.035070299730236,-0.0422773398915735,-0.0159281568637155,0.0200365906524802
DASH,0.4888281636087679,0.009302495300929,-0.1069981991393638,0.0573498133544723,0.0165955862771464
DAY,-0.3229298839808169,0.0037593188702849,0.0040497365022944,0.0518181540749289,0.0013194800587428
DD,0.5002076052159721,0.0298646467818231,0.0747504192265944,0.3681052398468663,0.0148864982494872
DDOG,0.4263948272991349,0.0933457280549614,-0.0573021500147735,-0.1016223721121808,0.0306484664503754
DE,0.9220967139443504,5.825867087172476e-05,0.100526249334566,0.0999615137105285,0.021426597418166
DECK,1.1163520702318763,-0.0070513364510623,-0.0096086539933818,-0.4204729835327668,0.0227040770233274
DELL,2.141721367763102,-0.0423131048350853,-0.1008724418530573,0.1051221031856464,0.0236746348427607
DG,-0.2994135069128799,-0.0122361655035867,0.0846807049031239,1.0175775718849374,0.0188731728835235
DGX,0.4945508600359523,-0.0446989338496205,0.0289904852012208,0.0979560237373342,0.0167911265882955
DHI,1.2350757750509065,-0.0349449344217466,0.0264610891005858,0.0834292865725181,0.0273321216241038
DHR,0.1875252756369689,-0.0041527647930688,0.0152935294745062,0.1078583373279189,0.0127597570017174
DIS,-0.3753939220413922,-0.001978359688364,-0.0305730249595421,0.003980481615361,0.0137468874061936
DLR,0.1764358900180578,-0.0271393782136958,0.0255815526660749,-0.0480291803459425,0.0131909219563685
DLTR,0.2055357698311433,-0.0788138550898012,0.0566346685659382,0.736764008335496,0.0224872156706412
DOC,-0.3741779056532541,0.0140213124548367,0.1278851621490186,-0.0978044362414499,0.0105170052196566
DOV,0.67593654006267,0.000484033218238,0.0358288697271311,0.0096713282257048,0.014910256930095
DOW,-0.4772390910178015,0.0246645017302427,0.2250650760735184,-0.2555994879560611,0.027562192618508
DPZ,0.0843214756258188,0.0280303818699907,-0.0327433253780894,-0.0951072017592083,0.0171682091639662
DRI,0.7736579659143814,-0.0393718998252157,0.0856194733994424,0.0286897517839161,0.0177253401074331
DTE,0.3220349164227054,-0.0087077907432261,0.0430158306834727,0.094873250941595,0.008713275882963
DUK,0.30899566941921,-0.0150142668780354,-0.0004256303228549,0.0313542918995879,0.0064253168725673
DVA,-0.0719313068962932,0.0322704310841093,-0.0549777179808838,-0.3886689903117991,0.0178513140107281
DVN,1.3955363546226,0.0674032755603415,0.0674032755603415,0.1318101956781066,0.0254592315474483
DXCM,-0.1853300989624672,0.0477423015690945,0.0806882614825106,-0.1793196484325452,0.0186082144921971
EA,0.4622608274133695,-0.0012239902080782,-0.0038089597809672,0.5635778193556809,0.0009672641769098
EBAY,0.8176699147641147,0.0062345677594888,0.1065012092049457,0.3890785199314113,0.0175586562476717
ECL,0.3153842429558635,0.0174323688764108,0.0614504411076095,0.1289094802656523,0.010832806126947
ED,0.4699971322288625,0.0005780289894949,0.0436049836281915,0.0798419805618992,0.0086906602042973
EFX,0.1158757076043974,-0.0447693287022558,-0.0490569105241089,-0.2238463643337691,0.0223172296615451
EG,0.4184823394785211,0.0149305536277928,-0.0375955041554684,-0.0478194327872403,0.0137317558394772
EIX,0.0046288439663981,-0.0259656827653944,0.0111481198112024,0.1588482465522418,0.0161770071257263
EL,-0.5384524887013208,0.0229465390666767,0.0949944060809706,0.7848043385497994,0.0187303845835205
ELV,0.1647310352134232,-0.0101635169744719,0.0808622509545966,-0.0773324194855675,0.0135190881719835
EME,6.779135349514597,-0.006411971622745,0.1088376920332971,0.5202234342524115,0.0207646636342074
EMR,0.8930904836777864,-0.0119096344046985,0.0834922184095774,0.1837126494637559,0.0187506937818588
EOG,1.1726835239661808,0.0285795873998504,0.0429382782953606,-0.1516835989043785,0.0173915741022982
EPAM,-0.3730678381759927,0.0263393353437719,0.0436675186668016,-0.1519567495072662,0.0252735957597639
EQIX,0.1425291993771313,-0.0131083456579004,0.0429012680369544,-0.155077395054725,0.0125690049141247
EQR,0.0798260896102254,0.0008059193475613,-0.0102024453103578,-0.136799667883219,0.0148556306256282
EQT,3.1401939664062137,0.0985358023748339,0.0302468191979297,0.0485363485891203,0.0220903571988203
ERIE,0.1450334228976657,-0.0259877319784811,-0.0286971616073393,-0.3218526106795846,0.0156027887037214
ES,-0.1766654825201464,-0.0075595318026373,0.0360333239575243,0.1879802320914714,0.0130920659891612
ESS,0.1131653968501897,-0.0162232832340244,-0.0269607591060705,-0.1410122232290772,0.0131126915762133
ETN,1.789221062911187,-0.0364509055397727,0.0233261886481628,0.0506582116437845,0.016406008340694
ETR,0.901642697892717,-0.0334992303347647,0.0056113551606302,0.1295757871685603,0.0124171175243838
EVRG,0.4081860919331386,-0.0098116166411023,0.0367073034756955,0.1649992461026324,0.0080951600363872
EW,-0.0591542354380406,-0.0081801401836825,-0.0304785864586161,0.1603329463611227,0.0118236805970748
EXC,0.5004158921598041,-0.0149787206752074,0.0124081091417131,0.0735867541518759,0.0091290338141917
EXE,1.43365178437354,0.0962154673069206,0.0029312054611283,0.0418688902769754,0.0205654767821357
EXPD,0.7247320000502555,-0.0197032010103251,0.050475120602426,0.423933549684889,0.0119671146329116
EXPE,1.0639417273827996,-0.0489985318679699,-0.0538437110703079,0.5974784744806567,0.0222711448814501
EXR,0.2831625994894438,-0.0493718753664282,0.0864425782317539,-0.0869677143712197,0.0147542148086882
F,0.591549259514472,-0.0029411735831662,0.0149701173711853,0.3546453655907073,0.0179275003011815
FANG,2.147119096738274,0.0181121464520994,0.0483969806896502,-0.0651856675919553,0.0207889601499477
FAST,0.8421824967124742,0.003429302821803,0.0492468914276833,0.193636084940038,0.0184083299191324
FCX,1.2258659250542645,0.0289558983043667,0.1635208393274729,0.6469465470230074,0.0239209233953012
FDS,-0.1328231469449237,-0.0066528530392535,-0.011754985367153,-0.3885073414165879,0.0152470380480052
FDX,0.2015087030360931,-0.0128820861673513,0.0280838044271838,0.2052216118276804,0.0141855670168661
FE,0.5777702816729304,-0.016476526759247,0.0381271562396288,0.1576330174083733,0.0081666191829254
FFIV,0.474324712920448,-0.0334053814566402,-0.0117027292485867,-0.1452591207130561,0.0185892262737362
FICO,2.05721789088906,-0.0143569068467926,-0.1076366209948158,-0.1640383696353442,0.0221609569837574
FIS,-0.5675791693486705,-0.0449881380073802,-0.0993002583112925,-0.264348229918267,0.0152956094201676
FISV,-0.3963545508943746,0.0191581931743334,-0.0057395056241945,-0.7056594000004521,0.0161931848287241
FITB,0.8633860643208684,0.032139988526421,0.0522604810030928,0.1537062802772082,0.019570971113062
FOX,1.3065821587910258,0.001681452360599,0.0090852527827198,0.278135326588901,0.0097472649707412
FOXA,1.5296771469771429,0.0123628200591507,-0.0139359539663972,0.3365119912874073,0.0109970975159974
FRT,0.2370244414206299,-0.0183274000138651,-0.0054725415612991,-0.0742290879601241,0.0087794585637051
FSLR,1.3918411596800548,-0.0064825908125846,-0.1104294423504084,0.491346930950618,0.0296212646139875
FTNT,1.804341878227392,0.0830459321348227,0.0056664090015201,-0.2229941978988123,0.0178259882817785
FTV,0.0527674793006305,-0.0067321495278063,-0.0156869626081249,-0.0886787006194184,0.018618239044611
GD,1.4891735160791375,-0.0111873695207,0.0517674906827687,0.4048650625641068,0.0165589693406145
GDDY,0.2680361762795034,-0.0072755326717538,-0.1844278749211333,-0.5058845982707625,0.0144435938849049
GE,4.63143122938278,-0.0961183577427654,-0.0722336381462115,0.4364551397348695,0.0250641431642574
GEHC,0.329499944051103,-0.0242202245496464,-0.0434105141273258,-0.0848916104315714,0.0193145591654727
GEN,0.2233990990555814,-0.0264368016847807,-0.0806801588813166,-0.0763358910940686,0.0144712853491475
GEV,4.011657366071435,-0.0348763244396304,-0.0142959568462461,0.7877858353246798,0.0246071478326809
GFS,-0.0765086839442844,0.0390396879274361,0.198601355919471,0.0559388009028929,0.0315539452618906
GILD,1.2613540391874922,0.0882234303945883,0.0816423542319371,0.3640741655230231,0.0205038035552629
