week_start,ticker,score,weight,side,predicted_week_gain,close_start,close_end,realized_week_gain,tradeable_flag
2020-12-29,ALB,0.025249613370199,0.0333333333333333,long,0.006615853227945001,150.74000549316406,150.74000549316406,0.0,True
2020-12-29,AMAT,0.0537779247243093,0.0333333333333333,long,0.1620039747445008,141.52000427246094,141.52000427246094,0.0,True
2020-12-29,AMAT,0.0464281659938242,0.0333333333333333,long,0.1620039747445008,141.52000427246094,141.52000427246094,0.0,True
2020-12-29,ASML,0.0035528108657924,0.0333333333333333,long,0.05542539725036799,637.0999755859375,637.0999755859375,0.0,True
2020-12-29,ASML,0.0479657213361962,0.0333333333333333,long,0.05542539725036799,637.0999755859375,637.0999755859375,0.0,True
2020-12-29,AXON,-0.0482338279662177,0.0333333333333333,long,-0.13344784214257954,143.05999755859375,143.05999755859375,0.0,True
2020-12-29,FANG,-0.0281484979289093,0.0333333333333333,long,-0.0641205010280036,81.22000122070312,81.22000122070312,0.0,True
2020-12-29,KLAC,0.0130724986532095,0.0333333333333333,long,0.03799473017908661,347.2900085449219,347.2900085449219,0.0,True
2020-12-29,LRCX,0.0516993628448061,0.0333333333333333,long,0.21122256558990404,63.93000030517578,63.93000030517578,0.0,True
2020-12-29,MPC,-0.0040648972449611,0.0333333333333333,long,-0.024403589031438466,55.79999923706055,55.79999923706055,0.0,True
2020-12-29,MRNA,0.1239477518803584,0.0333333333333333,long,0.3870561630401381,132.5500030517578,132.5500030517578,0.0,True
2020-12-29,MRNA,0.0979986355013766,0.0333333333333333,long,0.3870561630401381,132.5500030517578,132.5500030517578,0.0,True
2020-12-29,MSTR,0.0325448320055404,0.0333333333333333,long,0.11050939670501347,70.35600280761719,70.35600280761719,0.0,True
2020-12-29,MSTR,0.0416082308128097,0.0333333333333333,long,0.11050939670501347,70.35600280761719,70.35600280761719,0.0,True
2020-12-29,MTD,-0.0045444934007829,0.0333333333333333,long,-0.009682441393157881,1175.18994140625,1175.18994140625,0.0,True
2020-12-29,PSKY,0.0272858188282488,0.0333333333333333,long,0.08087203113618413,44.63999938964844,44.63999938964844,0.0,True
2020-12-29,SLB,0.0058457407060142,0.0333333333333333,long,0.0010302304051095224,28.100000381469727,28.100000381469727,0.0,True
2020-12-29,SLB,-0.0105714663337987,0.0333333333333333,long,0.0010302304051095224,28.100000381469727,28.100000381469727,0.0,True
2020-12-29,SMCI,-0.101865884322158,0.0333333333333333,long,-0.30430634966877523,3.9600000381469727,3.9600000381469727,0.0,True
2020-12-29,SMCI,-0.137546572009337,0.0333333333333333,long,-0.30430634966877523,3.9600000381469727,3.9600000381469727,0.0,True
2020-12-29,STX,0.0134932809570231,0.0333333333333333,long,0.014915216008837717,78.48999786376953,78.48999786376953,0.0,True
2020-12-29,TKO,-0.0587303549706545,0.0333333333333333,long,-0.1829686915076031,55.59000015258789,55.59000015258789,0.0,True
2020-12-29,TMO,0.0620768315837994,0.0333333333333333,long,0.17359603951729108,456.2999877929688,456.2999877929688,0.0,True
2020-12-29,URI,-0.00567279834259,0.0333333333333333,long,-0.012883511254998758,331.7099914550781,331.7099914550781,0.0,True
2020-12-29,WBD,0.0065043015002319,0.0333333333333333,long,0.01433899973953845,43.310001373291016,43.310001373291016,0.0,True
2020-12-29,WBD,0.0012714966145367,0.0333333333333333,long,0.01433899973953845,43.310001373291016,43.310001373291016,0.0,True
2020-12-29,WDC,0.0790812109246647,0.0333333333333333,long,0.19067334126908553,53.945579528808594,53.945579528808594,0.0,True
2020-12-29,WSM,-0.0364972670006662,0.0333333333333333,long,-0.09407853225330864,91.04000091552734,91.04000091552734,0.0,True
2020-12-29,WSM,-0.0241464428100187,0.0333333333333333,long,-0.09407853225330864,91.04000091552734,91.04000091552734,0.0,True
2020-12-29,XOM,0.0582877276503861,0.0333333333333333,long,0.22189364114977295,57.38999938964844,57.38999938964844,0.0,True
2021-01-05,ALB,0.0321828636268298,0.0133333333333333,long,0.1630052994409965,150.74000549316406,255.8699951171875,0.6974259373288334,True
2021-01-05,ALB,0.032915381433847,0.0133333333333333,long,0.1630052994409965,150.74000549316406,255.8699951171875,0.6974259373288334,True
2021-01-05,ALB,0.0345711461543267,0.0133333333333333,long,0.1630052994409965,150.74000549316406,255.8699951171875,0.6974259373288334,True
2021-01-05,ALB,0.0145042899275541,0.0133333333333333,long,0.1630052994409965,150.74000549316406,255.8699951171875,0.6974259373288334,True
2021-01-05,ALB,0.039312270250812,0.0133333333333333,long,0.1630052994409965,150.74000549316406,255.8699951171875,0.6974259373288334,True
2021-01-05,AMAT,0.0497181294442035,0.0133333333333333,long,0.30380718559565323,141.52000427246094,139.50999450683594,-0.014203008090327929,True
2021-01-05,AMAT,0.0525314778746088,0.0133333333333333,long,0.30380718559565323,141.52000427246094,139.50999450683594,-0.014203008090327929,True
2021-01-05,AMAT,0.0529693267339919,0.0133333333333333,long,0.30380718559565323,141.52000427246094,139.50999450683594,-0.014203008090327929,True
2021-01-05,AMAT,0.0590476352557129,0.0133333333333333,long,0.30380718559565323,141.52000427246094,139.50999450683594,-0.014203008090327929,True
2021-01-05,AMAT,0.0582160986927995,0.0133333333333333,long,0.30380718559565323,141.52000427246094,139.50999450683594,-0.014203008090327929,True
2021-01-05,ASML,0.0414547914059152,0.0133333333333333,long,0.15185292408937356,637.0999755859375,807.4500122070312,0.26738352401351717,True
2021-01-05,ASML,0.0247248296046397,0.0133333333333333,long,0.15185292408937356,637.0999755859375,807.4500122070312,0.26738352401351717,True
2021-01-05,ASML,0.0291467100983409,0.0133333333333333,long,0.15185292408937356,637.0999755859375,807.4500122070312,0.26738352401351717,True
2021-01-05,ASML,0.0235825003571067,0.0133333333333333,long,0.15185292408937356,637.0999755859375,807.4500122070312,0.26738352401351717,True
2021-01-05,COF,0.0220201271744579,0.0133333333333333,long,0.09871033096727544,129.77999877929688,153.00999450683594,0.1789951914473651,True
2021-01-05,COF,0.0324182964486169,0.0133333333333333,long,0.09871033096727544,129.77999877929688,153.00999450683594,0.1789951914473651,True
2021-01-05,COF,0.016696472169278,0.0133333333333333,long,0.09871033096727544,129.77999877929688,153.00999450683594,0.1789951914473651,True
2021-01-05,COF,0.0233490842053294,0.0133333333333333,long,0.09871033096727544,129.77999877929688,153.00999450683594,0.1789951914473651,True
2021-01-05,COR,-0.0031626189231257,0.0133333333333333,long,-0.023195399665243643,116.88999938964844,122.80999755859376,0.05064589100741834,True
2021-01-05,COR,-0.0053769254248661,0.0133333333333333,long,-0.023195399665243643,116.88999938964844,122.80999755859376,0.05064589100741834,True
2021-01-05,COR,-0.0076048308923101,0.0133333333333333,long,-0.023195399665243643,116.88999938964844,122.80999755859376,0.05064589100741834,True
2021-01-05,DASH,0.0333952171515755,0.0133333333333333,long,0.08556649003633732,133.13999938964844,197.94000244140625,0.48670574845140013,True
2021-01-05,DE,0.0389363906379803,0.0133333333333333,long,0.20796481468497996,372.1199951171875,358.75,-0.0359292574777581,True
2021-01-05,DE,0.0470724319167774,0.0133333333333333,long,0.20796481468497996,372.1199951171875,358.75,-0.0359292574777581,True
2021-01-05,DE,0.0429622096602637,0.0133333333333333,long,0.20796481468497996,372.1199951171875,358.75,-0.0359292574777581,True
2021-01-05,DE,0.0369310829931621,0.0133333333333333,long,0.20796481468497996,372.1199951171875,358.75,-0.0359292574777581,True
2021-01-05,DE,0.0267628219944837,0.0133333333333333,long,0.20796481468497996,372.1199951171875,358.75,-0.0359292574777581,True
2021-01-05,FANG,0.0130352905092741,0.0133333333333333,long,-0.05844862750451019,81.22000122070312,111.61000061035156,0.37416891077196857,True
2021-01-05,FANG,-0.0116509825559813,0.0133333333333333,long,-0.05844862750451019,81.22000122070312,111.61000061035156,0.37416891077196857,True
2021-01-05,FANG,-0.0164877912132845,0.0133333333333333,long,-0.05844862750451019,81.22000122070312,111.61000061035156,0.37416891077196857,True
2021-01-05,FANG,-0.0201901847322334,0.0133333333333333,long,-0.05844862750451019,81.22000122070312,111.61000061035156,0.37416891077196857,True
2021-01-05,FANG,-0.0241398806888753,0.0133333333333333,long,-0.05844862750451019,81.22000122070312,111.61000061035156,0.37416891077196857,True
2021-01-05,GS,0.0810927843813613,0.0133333333333333,long,0.3689459660450447,327.6400146484375,416.7000122070313,0.27182271266272684,True
2021-01-05,GS,0.0640631288445077,0.0133333333333333,long,0.3689459660450447,327.6400146484375,416.7000122070313,0.27182271266272684,True
2021-01-05,GS,0.0531918133906759,0.0133333333333333,long,0.3689459660450447,327.6400146484375,416.7000122070313,0.27182271266272684,True
2021-01-05,GS,0.0531297132890906,0.0133333333333333,long,0.3689459660450447,327.6400146484375,416.7000122070313,0.27182271266272684,True
2021-01-05,KLAC,0.0144941831340406,0.0133333333333333,long,0.05019149982586257,347.2900085449219,380.260009765625,0.09493506985369682,True
2021-01-05,KLAC,-0.0093376599335207,0.0133333333333333,long,0.05019149982586257,347.2900085449219,380.260009765625,0.09493506985369682,True
2021-01-05,KLAC,0.007491428678765,0.0133333333333333,long,0.05019149982586257,347.2900085449219,380.260009765625,0.09493506985369682,True
2021-01-05,KLAC,0.0136608529098318,0.0133333333333333,long,0.05019149982586257,347.2900085449219,380.260009765625,0.09493506985369682,True
2021-01-05,KLAC,0.0231969792757661,0.0133333333333333,long,0.05019149982586257,347.2900085449219,380.260009765625,0.09493506985369682,True
2021-01-05,LRCX,0.0598669490958058,0.0133333333333333,long,0.2630248266740727,63.93000030517578,57.2760009765625,-0.10408257933442511,True
2021-01-05,MRNA,0.0955473810432522,0.0133333333333333,long,0.5680167187475642,132.5500030517578,337.1700134277344,1.543719393926208,True
2021-01-05,MRNA,0.1006906526852772,0.0133333333333333,long,0.5680167187475642,132.5500030517578,337.1700134277344,1.543719393926208,True
2021-01-05,MRNA,0.0984447362403687,0.0133333333333333,long,0.5680167187475642,132.5500030517578,337.1700134277344,1.543719393926208,True
2021-01-05,MRNA,0.0809781136925732,0.0133333333333333,long,0.5680167187475642,132.5500030517578,337.1700134277344,1.543719393926208,True
2021-01-05,MRNA,0.0951134995576383,0.0133333333333333,long,0.5680167187475642,132.5500030517578,337.1700134277344,1.543719393926208,True
2021-01-05,MSTR,0.039098896684164,0.0133333333333333,long,0.3036679448263102,70.35600280761719,73.61199951171875,0.046278875634888195,True
2021-01-05,MSTR,0.0460182475371377,0.0133333333333333,long,0.3036679448263102,70.35600280761719,73.61199951171875,0.046278875634888195,True
2021-01-05,MSTR,0.0708996201394572,0.0133333333333333,long,0.3036679448263102,70.35600280761719,73.61199951171875,0.046278875634888195,True
2021-01-05,MSTR,0.0613067476395822,0.0133333333333333,long,0.3036679448263102,70.35600280761719,73.61199951171875,0.046278875634888195,True
2021-01-05,MSTR,0.0553126708882487,0.0133333333333333,long,0.3036679448263102,70.35600280761719,73.61199951171875,0.046278875634888195,True
2021-01-05,MTB,-0.0207806138259938,0.0133333333333333,long,-0.1161634884749978,153.1699981689453,152.7100067138672,-0.0030031433085920822,True
2021-01-05,MTB,-0.0042424530078804,0.0133333333333333,long,-0.1161634884749978,153.1699981689453,152.7100067138672,-0.0030031433085920822,True
2021-01-05,MTB,-0.0250034436097319,0.0133333333333333,long,-0.1161634884749978,153.1699981689453,152.7100067138672,-0.0030031433085920822,True
2021-01-05,MTB,-0.0343403719977668,0.0133333333333333,long,-0.1161634884749978,153.1699981689453,152.7100067138672,-0.0030031433085920822,True
2021-01-05,MTD,-0.0135470260047782,0.0133333333333333,long,-0.08222735428716077,1175.18994140625,1444.43994140625,0.22911189971368495,True
2021-01-05,MTD,-0.0087316207649738,0.0133333333333333,long,-0.08222735428716077,1175.18994140625,1444.43994140625,0.22911189971368495,True
2021-01-05,TGT,0.0559770791536975,0.0133333333333333,long,0.3163519699076136,200.72000122070312,257.9200134277344,0.28497415234736145,True
2021-01-05,TGT,0.0478297623002535,0.0133333333333333,long,0.3163519699076136,200.72000122070312,257.9200134277344,0.28497415234736145,True
2021-01-05,TGT,0.0424984295253306,0.0133333333333333,long,0.3163519699076136,200.72000122070312,257.9200134277344,0.28497415234736145,True
2021-01-05,TGT,0.0763291700473023,0.0133333333333333,long,0.3163519699076136,200.72000122070312,257.9200134277344,0.28497415234736145,True
2021-01-05,TMO,0.0708037686163111,0.0133333333333333,long,0.3750430030555365,456.2999877929688,635.0999755859375,0.39184745250112374,True
2021-01-05,TMO,0.060093621717596,0.0133333333333333,long,0.3750430030555365,456.2999877929688,635.0999755859375,0.39184745250112374,True
2021-01-05,TMO,0.0648749603569815,0.0133333333333333,long,0.3750430030555365,456.2999877929688,635.0999755859375,0.39184745250112374,True
2021-01-05,TMO,0.0718405088532069,0.0133333333333333,long,0.3750430030555365,456.2999877929688,635.0999755859375,0.39184745250112374,True
2021-01-05,TMO,0.0612883240858345,0.0133333333333333,long,0.3750430030555365,456.2999877929688,635.0999755859375,0.39184745250112374,True
2021-01-05,URI,-0.0043979868466056,0.0133333333333333,long,0.003648225879167022,331.7099914550781,383.3299865722656,0.15561784826182468,True
2021-01-05,URI,0.028079209941819,0.0133333333333333,long,0.003648225879167022,331.7099914550781,383.3299865722656,0.15561784826182468,True
2021-01-05,URI,0.0071208138479509,0.0133333333333333,long,0.003648225879167022,331.7099914550781,383.3299865722656,0.15561784826182468,True
2021-01-05,URI,-0.0056550407057728,0.0133333333333333,long,0.003648225879167022,331.7099914550781,383.3299865722656,0.15561784826182468,True
2021-01-05,URI,-0.0208470643236897,0.0133333333333333,long,0.003648225879167022,331.7099914550781,383.3299865722656,0.15561784826182468,True
2021-01-05,WBD,0.0213742744042227,0.0133333333333333,long,0.12335326687628223,43.310001373291016,24.420000076293945,-0.4361579473106737,True
2021-01-05,WSM,-0.0381523341112684,0.0133333333333333,long,-0.1762359917582651,91.04000091552734,93.88999938964844,0.03130490383853912,True
2021-01-05,XOM,0.0922404424205513,0.0133333333333333,long,0.44668805247641075,57.38999938964844,65.62999725341797,0.14357898503926103,True
2021-01-12,ABNB,0.1043581832835498,0.0133333333333333,long,0.49725661590885273,163.0800018310547,169.27000427246094,0.0379568455476158,True
2021-01-12,ABNB,0.0862948081547043,0.0133333333333333,long,0.49725661590885273,163.0800018310547,169.27000427246094,0.0379568455476158,True
2021-01-12,ABNB,0.075614435592129,0.0133333333333333,long,0.49725661590885273,163.0800018310547,169.27000427246094,0.0379568455476158,True
2021-01-12,ABNB,0.075614435592129,0.0133333333333333,long,0.49725661590885273,163.0800018310547,169.27000427246094,0.0379568455476158,True
2021-01-12,ALB,0.0137087855498694,0.0133333333333333,long,0.010762497743861621,259.8500061035156,180.13999938964844,-0.3067539151109866,True
2021-01-12,AMAT,0.0513992669989788,0.0133333333333333,long,0.3042807677307544,151.6699981689453,103.13999938964844,-0.319970985463053,True
2021-01-12,AMAT,0.0404453699486573,0.0133333333333333,long,0.3042807677307544,151.6699981689453,103.13999938964844,-0.319970985463053,True
2021-01-12,AMAT,0.0696893629790814,0.0133333333333333,long,0.3042807677307544,151.6699981689453,103.13999938964844,-0.319970985463053,True
2021-01-12,AMAT,0.055755203769512,0.0133333333333333,long,0.3042807677307544,151.6699981689453,103.13999938964844,-0.319970985463053,True
2021-01-12,AMAT,0.055755203769512,0.0133333333333333,long,0.3042807677307544,151.6699981689453,103.13999938964844,-0.319970985463053,True
2021-01-12,ASML,0.0104852482987778,0.0133333333333333,long,0.14272302720065677,804.0,527.5,-0.3439054726368159,True
2021-01-12,ASML,0.0518217320660779,0.0133333333333333,long,0.14272302720065677,804.0,527.5,-0.3439054726368159,True
2021-01-12,ASML,0.0273231773352857,0.0133333333333333,long,0.14272302720065677,804.0,527.5,-0.3439054726368159,True
2021-01-12,ASML,0.0273231773352857,0.0133333333333333,long,0.14272302720065677,804.0,527.5,-0.3439054726368159,True
2021-01-12,AXON,-0.0067654635723841,0.0133333333333333,long,-0.02558951958244604,164.77000427246094,150.77000427246094,-0.08496692138728013,True
2021-01-12,AXON,-0.0203798303039814,0.0133333333333333,long,-0.02558951958244604,164.77000427246094,150.77000427246094,-0.08496692138728013,True
2021-01-12,AXON,0.0052846062978566,0.0133333333333333,long,-0.02558951958244604,164.77000427246094,150.77000427246094,-0.08496692138728013,True
2021-01-12,AXON,0.0052846062978566,0.0133333333333333,long,-0.02558951958244604,164.77000427246094,150.77000427246094,-0.08496692138728013,True
2021-01-12,COF,0.0181470938156733,0.0133333333333333,long,0.0916940477626107,138.3699951171875,112.52999877929688,-0.18674566199128917,True
2021-01-12,COF,0.0193864181393265,0.0133333333333333,long,0.0916940477626107,138.3699951171875,112.52999877929688,-0.18674566199128917,True
2021-01-12,COF,0.0146208762045044,0.0133333333333333,long,0.0916940477626107,138.3699951171875,112.52999877929688,-0.18674566199128917,True
2021-01-12,COF,0.0181784241809685,0.0133333333333333,long,0.0916940477626107,138.3699951171875,112.52999877929688,-0.18674566199128917,True
2021-01-12,COR,-0.016846342164389,0.0133333333333333,long,-0.05687178216222155,114.08000183105467,106.8000030517578,-0.06381485503548723,True
2021-01-12,DASH,0.0804708223655349,0.0133333333333333,long,0.3417351193168592,161.6199951171875,187.1499938964844,0.15796312059523077,True
