date,pnl,gross_exposure,net_exposure,turnover,cum_pnl,sharpe,drawdown,max_drawdown
2021-02-23,0.0007797569804651044,0.9630502141940351,-0.0006582601529539101,1.3589524219368792,-0.016903857479567082,1.5974073637197037,-0.034997961632569505,-0.07788269517983487
2021-02-24,-0.010127441345370363,0.9266483442797206,0.0013978342869821504,1.2866072615785558,-0.027031298824937447,1.5974073637197037,-0.04512540297793987,-0.07788269517983487
2021-02-25,-0.007409942661796016,0.9336749991786399,0.0010945183388228127,1.2805952386955677,-0.034441241486733463,1.5974073637197037,-0.052535345639735886,-0.07788269517983487
2021-02-26,-0.003081212725677893,0.919371113046432,0.0008824623984721811,1.26762746131907,-0.037522454212411356,1.5974073637197037,-0.05561655836541378,-0.07788269517983487
2021-03-01,0.003970078251770675,0.9280231840195086,0.001142204739595071,1.2668084658484775,-0.03355237596064068,1.5974073637197037,-0.0516464801136431,-0.07788269517983487
2021-03-02,-0.003248274380889057,0.9365129273362116,0.0006974874774005873,1.2588436682227233,-0.03680065034152974,1.5974073637197037,-0.05489475449453216,-0.07788269517983487
2021-03-03,-0.004648857849037685,0.9310238965093489,0.0005096430923975939,1.2570115364158123,-0.041449508190567426,1.5974073637197037,-0.05954361234356985,-0.07788269517983487
2021-03-04,0.0025461861357014602,0.942297302069196,0.001171595305788183,1.2991559836464925,-0.03890332205486596,1.5974073637197037,-0.056997426207868386,-0.07788269517983487
2021-03-05,0.0006565544513254903,0.964631846379192,-7.336420497029011e-05,1.309781060216359,-0.038246767603540475,1.5974073637197037,-0.0563408717565429,-0.07788269517983487
2021-03-08,0.002768329758619946,0.971230145729079,0.000663048572387009,1.311897366833494,-0.03547843784492053,1.5974073637197037,-0.053572541997922954,-0.07788269517983487
2021-03-09,0.003936014693713901,0.9715830276386027,-0.0007247530433622451,1.3157530841762544,-0.03154242315120663,1.5974073637197037,-0.049636527304209054,-0.07788269517983487
2021-03-10,0.0001522293394555747,0.9524467718130406,-0.00038159949993080405,1.2775249741119103,-0.03139019381175106,1.5974073637197037,-0.04948429796475348,-0.07788269517983487
2021-03-11,-0.0008319779424657743,0.9559123283931388,-0.0008624310757113377,1.3172933217162477,-0.032222171754216836,1.5974073637197037,-0.05031627590721926,-0.07788269517983487
2021-03-12,-0.0033458220107220357,0.9447658643975909,0.00029092383514463856,1.2955281559827494,-0.03556799376493887,1.5974073637197037,-0.05366209791794129,-0.07788269517983487
2021-03-15,-0.0012241851375296528,0.9488407440733169,-0.0007809835890886982,1.3066642137750306,-0.03679217890246852,1.5974073637197037,-0.05488628305547094,-0.07788269517983487
2021-03-16,-0.004419653484717414,0.9582714537196477,-0.0005311206274695598,1.3426050433210346,-0.04121183238718593,1.5974073637197037,-0.059305936540188356,-0.07788269517983487
2021-03-17,0.004786128783655609,0.9541612519162986,0.0007682389712287963,1.2895076148425826,-0.03642570360353033,1.5974073637197037,-0.05451980775653275,-0.07788269517983487
2021-03-18,-0.002180464346532917,0.9482881578291571,0.00010649933031444975,1.2977499978740752,-0.03860616795006325,1.5974073637197037,-0.05670027210306567,-0.07788269517983487
2021-03-19,-0.006998478388259162,0.9566451922643446,0.0003187027214730416,1.3232216664592689,-0.04560464633832241,1.5974073637197037,-0.06369875049132484,-0.07788269517983487
2021-03-22,-0.008511364094592083,0.9477559126026307,-0.0001810881738536418,1.2800060242841262,-0.054116010432914495,1.5974073637197037,-0.07221011458591692,-0.07788269517983487
2021-03-23,-0.005672580593917952,0.946324512793334,0.0001722992254214069,1.2292829670252456,-0.05978859102683245,1.5974073637197037,-0.07788269517983487,-0.07788269517983487
2021-03-24,0.0012599574733978703,0.9528496593732376,-0.00015672000952032632,1.2032059913731787,-0.05852863355343458,1.5974073637197037,-0.076622737706437,-0.07788269517983487
2021-03-25,-0.0004810884424544622,0.9549441584308466,0.0007990355009528641,1.3147634608653191,-0.05900972199588904,1.5974073637197037,-0.07710382614889147,-0.07788269517983487
2021-03-26,0.009749899716408788,0.9579934188238874,0.0006885727789261472,1.3289733174074119,-0.04925982227948025,1.5974073637197037,-0.06735392643248267,-0.07788269517983487
2021-03-29,-0.0023986533520367987,0.9655489199107425,9.625977456494345e-05,1.2926869047999707,-0.05165847563151705,1.5974073637197037,-0.06975257978451947,-0.07788269517983487
2021-03-30,0.058925708285304856,0.9648586687365535,-0.0002603111025987429,1.3038958832374656,0.007267232653787807,1.5974073637197037,-0.010826871499214616,-0.07788269517983487
2021-03-31,0.04153724435779651,0.9748961612933787,-0.00030134970130322666,1.3376364902135294,0.048804477011584316,1.5974073637197037,0.0,-0.07788269517983487
2021-04-01,0.0541735321809988,0.9887138552024897,0.00028390030910768,1.3508637266441366,0.10297800919258313,1.5974073637197037,0.0,-0.07788269517983487
2021-04-02,0.0579257178148911,0.9600373517620683,-0.00013342035090404744,1.356631189082488,0.16090372700747424,1.5974073637197037,0.0,-0.07788269517983487
2021-04-05,0.05313465135700936,0.9671934119490725,0.00037716923461065567,1.4054400795663367,0.21403837836448358,1.5974073637197037,0.0,-0.07788269517983487
2021-04-06,0.03676029655372946,0.9405933649854264,-0.00017768192158519602,1.3488782840403357,0.25079867491821306,1.5974073637197037,0.0,-0.07788269517983487
2021-04-07,0.06258552863222218,0.950050808514203,0.0005261811867021344,1.3338250573148032,0.3133842035504352,1.5974073637197037,0.0,-0.07788269517983487
2021-04-08,0.05438792848425999,0.9168513207803921,0.0004505289889086988,1.334144026474965,0.3677721320346952,1.5974073637197037,0.0,-0.07788269517983487
2021-04-09,0.0671697377841425,0.9202002245277305,0.00040821596639729093,1.289627525796818,0.4349418698188377,1.5974073637197037,0.0,-0.07788269517983487
2021-04-12,0.07501010356222086,0.9151922603458309,-2.1914008242093254e-05,1.2309156074596537,0.5099519733810586,1.5974073637197037,0.0,-0.07788269517983487
2021-04-13,0.052156425558645705,0.9306556017677923,0.0005818285889785078,1.3312287749364808,0.5621083989397043,1.5974073637197037,0.0,-0.07788269517983487
2021-04-14,0.09723173304045121,0.9041593119151803,0.0003702685009846045,1.2910296336760236,0.6593401319801555,1.5974073637197037,0.0,-0.07788269517983487
2021-04-15,0.06679728872073716,0.8892048554356594,-0.00034899622599627016,1.2375292064956929,0.7261374207008927,1.5974073637197037,0.0,-0.07788269517983487
2021-04-16,0.058965872908639784,0.8846854371684789,3.398215362792169e-05,1.209235034780869,0.7851032936095325,1.5974073637197037,0.0,-0.07788269517983487
2021-04-19,0.06216000611983992,0.913697118141153,-0.00012552425775690942,1.2699985917410856,0.8472632997293724,1.5974073637197037,0.0,-0.07788269517983487
2021-04-20,0.06991986359333303,1.0746375093299814,0.00022247577763524643,1.4897276749214814,0.9171831633227054,1.5974073637197037,0.0,-0.07788269517983487
2021-04-21,0.08777264977179394,1.1297566390024683,0.0004870140832300303,1.5432724600337706,1.0049558130944993,1.5974073637197037,0.0,-0.07788269517983487
2021-04-22,0.04188722632503875,1.237664768320443,-3.5202886563855443e-06,1.7069016953061236,1.046843039419538,1.5974073637197037,0.0,-0.07788269517983487
2021-04-23,0.03812374971426344,1.2723288466529614,0.0008395464856375409,1.6844813057174606,1.0849667891338015,1.5974073637197037,0.0,-0.07788269517983487
2021-04-26,0.025971411580553837,1.2861381608501055,-9.225962792422599e-05,1.7442946293997705,1.1109382007143553,1.5974073637197037,0.0,-0.07788269517983487
2021-04-27,0.05247060837367704,1.3490653772393664,1.021919805692758e-05,1.8889856753517327,1.1634088090880323,1.5974073637197037,0.0,-0.07788269517983487
2021-04-28,0.03583024472146254,1.3809855558135489,5.73466657812486e-06,1.9793195481356947,1.1992390538094948,1.5974073637197037,0.0,-0.07788269517983487
2021-04-29,0.03162734500889034,1.397494701961385,0.0008815209641084363,1.9809223658189192,1.2308663988183852,1.5974073637197037,0.0,-0.07788269517983487
2021-04-30,0.06851769070638838,1.418897071818935,-7.522777804758055e-05,2.034847055583751,1.2993840895247737,1.5974073637197037,0.0,-0.07788269517983487
2021-05-03,0.05297835562582995,1.4347155684416406,-1.6782699859579486e-05,1.9286110906343361,1.3523624451506036,1.5974073637197037,0.0,-0.07788269517983487
2021-05-04,0.006777190044706788,1.4780976242773634,-0.0001989092818768302,2.0946032535210346,1.3591396351953104,1.5974073637197037,0.0,-0.07788269517983487
2021-05-05,0.04379302707736422,1.456365119904164,0.00012274715251130972,2.040676210456629,1.4029326622726748,1.5974073637197037,0.0,-0.07788269517983487
2021-05-06,0.03008078038732351,1.4620969392822327,0.00011731451870029656,2.041157180865121,1.4330134426599983,1.5974073637197037,0.0,-0.07788269517983487
2021-05-07,0.04290885658033466,1.477653977888604,-7.257609154447207e-05,2.050248523989425,1.475922299240333,1.5974073637197037,0.0,-0.07788269517983487
2021-05-10,0.0559014084331233,1.470468877160206,-2.239150465769245e-05,1.9897791023286542,1.5318237076734562,1.5974073637197037,0.0,-0.07788269517983487
2021-05-11,0.05390499611882782,1.4617376860453912,-0.0002698305153264664,2.023921882057377,1.585728703792284,1.5974073637197037,0.0,-0.07788269517983487
2021-05-12,0.048342659271872146,1.4750330869267123,-0.00021740607665109656,2.1066203325130424,1.6340713630641561,1.5974073637197037,0.0,-0.07788269517983487
2021-05-13,0.038285117821751674,1.4686649276522998,-6.474082796540954e-05,2.059994740512656,1.6723564808859077,1.5974073637197037,0.0,-0.07788269517983487
2021-05-14,0.08330537673181107,1.484520282322083,-0.000170784934424586,2.048434060717973,1.7556618576177188,1.5974073637197037,0.0,-0.07788269517983487
2021-05-17,0.06942076094672463,1.4816153608888243,-0.0001942128210404647,2.0454551913222083,1.8250826185644433,1.5974073637197037,0.0,-0.07788269517983487
2021-05-18,0.08879580852863155,1.5071290805238469,-3.6034102672169704e-05,2.1385232248016806,1.9138784270930749,1.5974073637197037,0.0,-0.07788269517983487
2021-05-19,0.09808426762379213,1.5318103602858812,0.00014181478183496264,2.0931251383629457,2.011962694716867,1.5974073637197037,0.0,-0.07788269517983487
2021-05-20,0.12983916128030654,1.5424389899025674,-7.521514025514518e-05,2.167747987147754,2.1418018559971737,1.5974073637197037,0.0,-0.07788269517983487
2021-05-21,0.13013781573246042,1.5264078678133064,-4.731648542067191e-05,2.193864937344863,2.2719396717296343,1.5974073637197037,0.0,-0.07788269517983487
2021-05-24,0.13024837272654627,1.5316985497607294,-0.00017611791902941328,2.1729811186609718,2.4021880444561807,1.5974073637197037,0.0,-0.07788269517983487
2021-05-25,0.16797634208025672,1.523474793540414,-4.8193288106175396e-05,2.063320095041175,2.5701643865364376,1.5974073637197037,0.0,-0.07788269517983487
2021-05-26,0.1500697679971208,1.5518438825527165,-7.684785543711492e-05,2.16524804709527,2.7202341545335584,1.5974073637197037,0.0,-0.07788269517983487
2021-05-27,0.16318878221519512,1.559189595966151,0.0007410948905998995,2.1977787493972656,2.8834229367487536,1.5974073637197037,0.0,-0.07788269517983487
2021-05-28,0.14074237021431243,1.582993794540489,0.00011044781366268803,2.274605253576417,3.024165306963066,1.5974073637197037,0.0,-0.07788269517983487
2021-05-31,0.12566161493008923,1.678164574387337,0.0003303714745217141,2.3039096673646835,3.149826921893155,1.5974073637197037,0.0,-0.07788269517983487
2021-06-01,0.1521787908281758,1.963666678397193,-6.376279939827092e-05,2.689537741397314,3.302005712721331,1.5974073637197037,0.0,-0.07788269517983487
2021-06-02,0.13448970245385666,1.999999882103354,0.0005397977453719407,2.745451182986854,3.436495415175188,1.5974073637197037,0.0,-0.07788269517983487
2021-06-03,0.1350742159858125,2.0000005114523276,-0.005143260309993757,2.86210026066433,3.5715696311610006,1.5974073637197037,0.0,-0.07788269517983487
2021-06-04,0.14630698070673054,2.0000002739792504,-0.008461038326649696,2.805673472879299,3.717876611867731,1.5974073637197037,0.0,-0.07788269517983487
2021-06-07,0.15243167622768986,1.9999974692396925,-0.0052153217805331,2.7732609859819286,3.870308288095421,1.5974073637197037,0.0,-0.07788269517983487
2021-06-08,0.195440603057397,2.0000001204839357,-0.013145682143376894,2.759336365170512,4.065748891152818,1.5974073637197037,0.0,-0.07788269517983487
2021-06-09,0.15459753270873985,2.0000024325794863,-0.012654339302338797,2.8081965450354742,4.2203464238615584,1.5974073637197037,0.0,-0.07788269517983487
2021-06-10,0.1312666795726959,2.000003339209316,-0.013008337657562838,2.826006064837764,4.3516131034342544,1.5974073637197037,0.0,-0.07788269517983487
2021-06-11,0.19226095226686585,2.0000000091193497,-0.011575093411840976,2.8883315394036315,4.54387405570112,1.5974073637197037,0.0,-0.07788269517983487
2021-06-14,0.12041642549238929,2.000005118556186,-0.011214449013581589,3.013503889875543,4.664290481193509,1.5974073637197037,0.0,-0.07788269517983487
2021-06-15,0.20877584615193823,2.0000003808843023,-0.0034787538856860625,3.008494289492563,4.873066327345447,1.5974073637197037,0.0,-0.07788269517983487
2021-06-16,0.17589941597036915,2.000015025363646,-0.044282504118465765,3.0261750639136595,5.048965743315817,1.5974073637197037,0.0,-0.07788269517983487
2021-06-17,0.1419683085530065,2.000005802775698,-0.013573317664628645,3.1265287353398152,5.190934051868823,1.5974073637197037,0.0,-0.07788269517983487
2021-06-18,0.15066197607270848,2.0000018243772977,-0.018332141275728627,3.1421632781796207,5.341596027941532,1.5974073637197037,0.0,-0.07788269517983487
2021-06-21,0.18824689833659897,2.0000018408214144,0.015295283173201248,3.20003825695599,5.529842926278131,1.5974073637197037,0.0,-0.07788269517983487
2021-06-22,0.1538243218806668,2.00000021826189,-0.011090991406765867,3.0531613435642377,5.683667248158798,1.5974073637197037,0.0,-0.07788269517983487
2021-06-23,0.16800036600704055,2.0000095601557297,-0.0007995662825759902,3.0801437557156603,5.851667614165839,1.5974073637197037,0.0,-0.07788269517983487
2021-06-24,0.18508656969056547,2.0000095011361783,-0.0371764531732868,3.0916889387944027,6.036754183856404,1.5974073637197037,0.0,-0.07788269517983487
2021-06-25,0.27008657480980863,2.000007590273825,-0.017124393098753382,3.079846595947157,6.306840758666213,1.5974073637197037,0.0,-0.07788269517983487
2021-06-28,0.14479876558603985,2.0000006336210223,-0.02828397675897303,3.0075448363735244,6.451639524252252,1.5974073637197037,0.0,-0.07788269517983487
2021-06-29,0.18971770373861027,2.000008632076516,-0.05560633168325209,2.950287699048401,6.641357227990863,1.5974073637197037,0.0,-0.07788269517983487
2021-06-30,0.1853882798734421,2.000014018565202,-0.052725355313271965,3.035897443155085,6.826745507864305,1.5974073637197037,0.0,-0.07788269517983487
2021-07-01,0.28509638230224377,2.0000118135432445,-0.028489943984679515,3.1777340048225664,7.1118418901665486,1.5974073637197037,0.0,-0.07788269517983487
2021-07-02,0.2449790571934538,2.000001667651195,-0.0390961773093905,3.084917973634341,7.356820947360003,1.5974073637197037,0.0,-0.07788269517983487
2021-07-05,0.197492094917694,2.0000056767707024,-0.01728828281321931,3.11491124805127,7.5543130422776965,1.5974073637197037,0.0,-0.07788269517983487
2021-07-06,0.1851034814366122,2.0000007823509103,0.006213192966131306,3.0621080023104073,7.739416523714309,1.5974073637197037,0.0,-0.07788269517983487
2021-07-07,0.19637633464051932,2.000002732420964,-0.02994178917916702,2.9464812001794454,7.935792858354828,1.5974073637197037,0.0,-0.07788269517983487
2021-07-08,0.19663141067178683,2.0000061132546563,-0.006534140855687012,2.9678606372293217,8.132424269026615,1.5974073637197037,0.0,-0.07788269517983487
2021-07-09,0.14654768170593582,2.000000300438366,-0.004256043934083642,3.04429774304068,8.27897195073255,1.5974073637197037,0.0,-0.07788269517983487
2021-07-12,0.181475176354527,2.000006864180437,0.00475831845585859,3.0508873872984354,8.460447127087077,1.5974073637197037,0.0,-0.07788269517983487
2021-07-13,0.19577970264935782,2.000000682413649,-0.004284681699779007,3.028252038184646,8.656226829736434,1.5974073637197037,0.0,-0.07788269517983487
2021-07-14,0.17218700620492994,2.0000014240599118,-0.02462290249493466,3.0094707997497836,8.828413835941364,1.5974073637197037,0.0,-0.07788269517983487
2021-07-15,0.2004137923864173,1.999994645652862,-0.014646746280389583,3.022058534822254,9.02882762832778,1.5974073637197037,0.0,-0.07788269517983487
2021-07-16,0.27724945205873086,2.0000097794577103,-0.017155174439113557,3.0631585208281207,9.306077080386512,1.5974073637197037,0.0,-0.07788269517983487
2021-07-19,0.23944235251656876,2.0000086522216476,-0.027434616257493608,3.100057684757185,9.545519432903081,1.5974073637197037,0.0,-0.07788269517983487
2021-07-20,0.17778799671015588,2.000001575463534,0.010239135849882793,3.0990527264787384,9.723307429613238,1.5974073637197037,0.0,-0.07788269517983487
2021-07-21,0.14536338560305995,2.0000084989540934,-0.0033976766585497014,3.1142901260534255,9.868670815216298,1.5974073637197037,0.0,-0.07788269517983487
2021-07-22,0.27550313839538615,2.0000036689261895,-0.017271660233213547,3.102284614211241,10.144173953611684,1.5974073637197037,0.0,-0.07788269517983487
2021-07-23,0.1796832140842667,2.0000000635170236,-0.008791024601193204,3.1083675315989048,10.323857167695952,1.5974073637197037,0.0,-0.07788269517983487
2021-07-26,0.11245145738911858,1.9999993165124552,0.0073678754896386745,3.0302405113137985,10.43630862508507,1.5974073637197037,0.0,-0.07788269517983487
2021-07-27,0.13423586452097125,1.999997479622423,0.006669088854955014,3.0863132574347243,10.570544489606041,1.5974073637197037,0.0,-0.07788269517983487
2021-07-28,0.15230046699538874,2.000004516758008,0.019042217178192926,2.9788363547749728,10.72284495660143,1.5974073637197037,0.0,-0.07788269517983487
2021-07-29,0.13242959023496012,2.0000035185664156,0.020061252569581283,2.9841028135078402,10.85527454683639,1.5974073637197037,0.0,-0.07788269517983487
2021-07-30,0.20232233693306162,2.0000086974835707,0.015530468630319283,3.0269924889815236,11.05759688376945,1.5974073637197037,0.0,-0.07788269517983487
2021-08-02,0.22121527587171716,2.0000000735253787,0.0276018437643,3.012585440759557,11.278812159641168,1.5974073637197037,0.0,-0.07788269517983487
2021-08-03,0.15701264265507933,2.0000050661234092,0.006954610739705112,2.9880824641657218,11.435824802296247,1.5974073637197037,0.0,-0.07788269517983487
2021-08-04,0.13792414158801647,2.000005693575655,0.0030287459894133787,3.0309146740143706,11.573748943884263,1.5974073637197037,0.0,-0.07788269517983487
2021-08-05,0.16279469403845725,2.00000731411171,0.008908444757840889,2.929611320428221,11.73654363792272,1.5974073637197037,0.0,-0.07788269517983487
2021-08-06,0.13429710232462233,2.0000035621448555,0.004438346770293448,3.000183044545164,11.870840740247342,1.5974073637197037,0.0,-0.07788269517983487
2021-08-09,0.15191259850495709,2.000006296359305,0.0012027328697238144,2.921579130573811,12.022753338752299,1.5974073637197037,0.0,-0.07788269517983487
2021-08-10,0.15921678818692545,1.9999985116028531,0.003713451189980594,2.897333707873856,12.181970126939225,1.5974073637197037,0.0,-0.07788269517983487
2021-08-11,0.14902163234021923,2.0000005238334246,0.008196283993685433,3.043759540589951,12.330991759279444,1.5974073637197037,0.0,-0.07788269517983487
2021-08-12,0.18219773588803567,2.0000039882989293,0.0026604791933033996,3.006941512592715,12.51318949516748,1.5974073637197037,0.0,-0.07788269517983487
2021-08-13,0.09195244012719772,2.0000026480855384,0.01527376874525001,3.0328221199754997,12.605141935294677,1.5974073637197037,0.0,-0.07788269517983487
2021-08-16,0.10696383338004589,2.0000000868319048,0.019990201330554562,2.9181962092900067,12.712105768674723,1.5974073637197037,0.0,-0.07788269517983487
2021-08-17,0.13842802993180175,2.0000134483623584,0.018152706085291022,3.0194228455884335,12.850533798606525,1.5974073637197037,0.0,-0.07788269517983487
2021-08-18,0.21298630714066608,2.0000001706598534,0.0086278792114729,2.9878076669224782,13.063520105747191,1.5974073637197037,0.0,-0.07788269517983487
2021-08-19,0.12133225085869512,2.000021449679248,-0.010390484449860488,3.0699255885565826,13.184852356605886,1.5974073637197037,0.0,-0.07788269517983487
2021-08-20,0.12759802846960167,2.000000633573177,-0.012948796160777052,2.988039290621245,13.312450385075486,1.5974073637197037,0.0,-0.07788269517983487
2021-08-23,0.0994323759277063,2.000006995264287,0.0028825644916084785,3.029282737929038,13.411882761003193,1.5974073637197037,0.0,-0.07788269517983487
2021-08-24,0.08515242129353644,2.000000981360203,0.008953716551622554,2.949737801704109,13.49703518229673,1.5974073637197037,0.0,-0.07788269517983487
2021-08-25,0.06997209695415788,2.000001180270267,0.01699849790846092,2.9646145730852065,13.567007279250888,1.5974073637197037,0.0,-0.07788269517983487
2021-08-26,0.08994356207480948,2.0000016712565136,0.012486525776378363,3.0745975364492857,13.656950841325697,1.5974073637197037,0.0,-0.07788269517983487
2021-08-27,0.08178765380848303,2.0000035064207866,0.03408646736100664,3.0223756440369547,13.73873849513418,1.5974073637197037,0.0,-0.07788269517983487
2021-08-30,0.1194503097052462,2.0000032718484877,0.027354014606573114,3.0037856893483634,13.858188804839427,1.5974073637197037,0.0,-0.07788269517983487
2021-08-31,0.08997952339315038,2.0000001239423195,0.005004705939921659,2.93679517363187,13.948168328232578,1.5974073637197037,0.0,-0.07788269517983487
2021-09-01,0.09471268485532366,2.000003052541895,0.007777577691358481,2.912888376034698,14.042881013087902,1.5974073637197037,0.0,-0.07788269517983487
2021-09-02,0.07573004200253394,2.000007269334306,0.009543914845012004,2.924077256571013,14.118611055090435,1.5974073637197037,0.0,-0.07788269517983487
2021-09-03,0.07432440129829081,2.000005295385296,-0.004307579542245397,2.993270477800264,14.192935456388726,1.5974073637197037,0.0,-0.07788269517983487
2021-09-06,0.0614426835742959,2.0000003085225915,-0.011090781451823285,2.866662625532208,14.254378139963022,1.5974073637197037,0.0,-0.07788269517983487
2021-09-07,0.048674455036303396,1.9999992899803085,-0.006777962448018648,2.9525773011525365,14.303052594999325,1.5974073637197037,0.0,-0.07788269517983487
2021-09-08,0.03019163071280757,2.000002876740467,-0.00014136400020732705,2.9675372686716033,14.333244225712132,1.5974073637197037,0.0,-0.07788269517983487
2021-09-09,0.09213786809435624,1.9999959348984646,-0.002949315314928178,2.936142501546594,14.425382093806489,1.5974073637197037,0.0,-0.07788269517983487
2021-09-10,0.10753429727345043,2.0000000905516995,0.009018160816561288,2.9910030646577987,14.532916391079938,1.5974073637197037,0.0,-0.07788269517983487
2021-09-13,0.11635825059651177,1.999996969412805,0.014466593314283328,2.9886431588364095,14.64927464167645,1.5974073637197037,0.0,-0.07788269517983487
2021-09-14,0.10597778898196761,2.0000045915332123,0.017663546061292654,3.0157299632153025,14.755252430658418,1.5974073637197037,0.0,-0.07788269517983487
2021-09-15,0.13995248052598663,2.000002239491601,0.002213061933609736,3.0421953366874983,14.895204911184404,1.5974073637197037,0.0,-0.07788269517983487
2021-09-16,0.1320812370296066,1.9999979504894692,-0.002000194574419206,2.9667616822176943,15.02728614821401,1.5974073637197037,0.0,-0.07788269517983487
2021-09-17,0.14711541846512322,2.3390099951582037,4.970103810800208e-08,3.3368765076747335,15.174401566679133,1.5974073637197037,0.0,-0.07788269517983487
2021-09-20,0.13020607415413574,2.000006624686688,-0.009886777237172769,3.019973417468038,15.30460764083327,1.5974073637197037,0.0,-0.07788269517983487
2021-09-21,0.12240309992237504,2.0000031643599754,0.006673065992459684,2.96657297525529,15.427010740755644,1.5974073637197037,0.0,-0.07788269517983487
2021-09-22,0.10810239470481435,2.000010790049311,0.008008094862511148,3.0204848025372466,15.53511313546046,1.5974073637197037,0.0,-0.07788269517983487
2021-09-23,0.11113571131363707,2.0000008521925845,0.01666818230466982,2.9065275864098994,15.646248846774096,1.5974073637197037,0.0,-0.07788269517983487
2021-09-24,0.07749870501465685,2.0000017012609086,0.0017239085031030823,2.9271483702658916,15.723747551788753,1.5974073637197037,0.0,-0.07788269517983487
2021-09-27,0.038339613971295754,2.0000066900288878,0.005938690604693264,2.8625387985645405,15.762087165760049,1.5974073637197037,0.0,-0.07788269517983487
2021-09-28,0.08588115449345023,2.000000179550204,0.008448749396912276,3.00012260949996,15.847968320253498,1.5974073637197037,0.0,-0.07788269517983487
2021-09-29,0.11701301022024732,2.000000049534684,0.0041555548657372186,2.9310129769188027,15.964981330473746,1.5974073637197037,0.0,-0.07788269517983487
2021-09-30,0.10058449615444762,2.00000356199714,-0.00872885026284468,2.9740478839327333,16.065565826628195,1.5974073637197037,0.0,-0.07788269517983487
2021-10-01,0.13462743057311266,2.0000049975007888,0.006581056246258106,2.840857145063705,16.200193257201306,1.5974073637197037,0.0,-0.07788269517983487
2021-10-04,0.05799470581379131,2.000005112006414,0.01100617603156408,2.907722554467887,16.258187963015096,1.5974073637197037,0.0,-0.07788269517983487
2021-10-05,0.12147693747447359,1.999999465801738,0.009977214427787998,2.901002271125691,16.37966490048957,1.5974073637197037,0.0,-0.07788269517983487
2021-10-06,0.15833804768345577,1.9999982775026575,-4.3384877673898446e-05,3.005584375508246,16.538002948173023,1.5974073637197037,0.0,-0.07788269517983487
