date,pnl,cumulative_return
2021-05-14,0.016513254131658467,0.24407822823286354
2021-05-17,0.0028707562155549085,0.24694898444841845
2021-05-18,-0.010723687880828184,0.23622529656759028
2021-05-19,-0.006532238346010276,0.22969305822158
2021-05-20,0.00829732307433678,0.2379903812959168
2021-05-21,0.0034155670364708706,0.24140594833238765
2021-05-24,0.007795945560699605,0.24920189389308725
2021-05-25,-0.004926655481842476,0.24427523841124477
2021-05-26,0.007156672613972295,0.25143191102521706
2021-05-27,0.006457745999283015,0.25788965702450006
2021-05-28,0.0026045463926766053,0.26049420341717666
2021-05-31,0.0,0.26049420341717666
2021-06-01,0.006288788590414016,0.2667829920075907
2021-06-02,0.0017066819330939025,0.2684896739406846
2021-06-03,-0.00011395868669349331,0.2683757152539911
2021-06-04,0.008932473262666723,0.27730818851665784
2021-06-07,0.005511913523724708,0.28282010204038255
2021-06-08,0.003655268504424409,0.286475370544807
2021-06-09,-0.003220777117602867,0.2832545934272041
2021-06-10,0.003845644961407829,0.28710023838861193
2021-06-11,0.0030359868524626908,0.29013622524107463
2021-06-14,-0.0010003557193111825,0.28913586952176346
2021-06-15,-0.0006925813586567465,0.2884432881631067
2021-06-16,-0.002833814762851605,0.2856094734002551
2021-06-17,3.055268194979977e-05,0.2856400260822049
2021-06-18,-0.010589898495686421,0.2750501275865185
2021-06-21,0.01496360922866931,0.2900137368151878
2021-06-22,0.005390981795124392,0.29540471861031214
2021-06-23,-1.6392012412854756e-05,0.29538832659789926
2021-06-24,0.006234166457580339,0.3016224930554796
2021-06-25,0.0049271619233044375,0.30654965497878406
2021-06-28,0.0017637528570019277,0.308313407835786
2021-06-29,0.00314234773634231,0.3114557555721283
2021-06-30,-0.003099633634402233,0.30835612193772605
2021-07-01,0.005688742998215262,0.3140448649359413
2021-07-02,0.006741207870770101,0.3207860728067114
2021-07-05,0.0,0.3207860728067114
2021-07-06,-0.00030369372578460435,0.3204823790809268
2021-07-07,0.004823855083511092,0.3253062341644379
2021-07-08,-0.008648468865192747,0.3166577652992451
2021-07-09,0.011831320538873055,0.32848908583811814
2021-07-12,0.0034769486362113996,0.33196603447432954
2021-07-13,-0.00540761096071642,0.32655842351361314
2021-07-14,-0.0029414806594751726,0.32361694285413795
2021-07-15,-0.001749009854969209,0.3218679329991687
2021-07-16,-0.0019471343723553116,0.3199207986268134
2021-07-19,-0.00826575923525621,0.3116550393915572
2021-07-20,0.018633901479854897,0.3302889408714121
2021-07-21,0.009818124548233997,0.3401070654196461
2021-07-22,0.0069994621852509965,0.3471065276048971
2021-07-23,0.01518844069047322,0.3622949682953703
2021-07-26,-0.0009541986904943211,0.36134076960487593
2021-07-27,-0.0035555311315210083,0.3577852384733549
2021-07-28,0.006134169813659492,0.3639194082870144
2021-07-29,0.00855999803983549,0.3724794063268499
2021-07-30,0.0017827159875087467,0.3742621223143586
2021-08-02,0.001473696353683091,0.37573581866804173
2021-08-03,0.015684012291392484,0.3914198309594342
2021-08-04,0.009116685404921113,0.40053651636435533
2021-08-05,0.0021487247992586856,0.40268524116361404
2021-08-06,0.0033941682968431103,0.4060794094604572
2021-08-09,0.005328539649491467,0.41140794910994866
2021-08-10,0.0015138273622890643,0.4129217764722377
2021-08-11,-0.00028448777173596467,0.41263728870050176
2021-08-12,0.0026491244283769126,0.41528641312887865
2021-08-13,0.003306036479329432,0.4185924496082081
2021-08-16,-0.002467810197624791,0.4161246394105833
2021-08-17,-0.00635845162242889,0.40976618778815443
2021-08-18,-0.0055182003467074536,0.40424798744144697
2021-08-19,-0.0035138819475315514,0.4007341054939154
2021-08-20,0.009234098355792355,0.4099682038497078
2021-08-23,0.009340764640758554,0.41930896849046634
2021-08-24,0.005910682641950561,0.4252196511324169
2021-08-25,0.0054093793454956145,0.4306290304779125
2021-08-26,-0.0054103037615402935,0.42521872671637223
2021-08-27,0.010467889769881937,0.4356866164862542
2021-08-30,0.002562384959440859,0.438249001445695
2021-08-31,-0.0016762535014903386,0.43657274794420464
2021-09-01,0.00276702297103514,0.4393397709152398
2021-09-02,0.010189730618513264,0.44952950153375304
2021-09-03,0.0018508660433527754,0.4513803675771058
2021-09-06,0.0,0.4513803675771058
2021-09-07,-0.0061832295336325055,0.44519713804347333
2021-09-08,-0.001394358680249514,0.4438027793632238
2021-09-09,0.0002302531003593368,0.44403303246358317
2021-09-10,-0.0030812153211498177,0.44095181714243337
2021-09-13,-0.003100525619750888,0.4378512915226825
2021-09-14,-0.0013429038343560824,0.4365083876883264
2021-09-15,0.010984416065698216,0.4474928037540246
2021-09-16,0.0004783218247640286,0.44797112557878865
2021-09-17,-0.0072832726139955345,0.4406878529647931
2021-09-20,-0.018006767289069057,0.42268108567572404
2021-09-21,0.004153943709827734,0.4268350293855518
2021-09-22,0.013530469715948422,0.4403654991015002
2021-09-23,0.014388316354994327,0.4547538154564945
2021-09-24,0.002763099323121528,0.45751691477961604
2021-09-27,-0.00469909477440039,0.45281782000521564
2021-09-28,-0.020429591349109863,0.43238822865610577
2021-09-29,0.001685077996651487,0.43407330665275723
2021-09-30,-0.012451819491200361,0.4216214871615569
2021-10-01,0.017592981049734842,0.43921446821129173
2021-10-04,-0.0069240627916204315,0.4322904054196713
2021-10-05,0.008938895734986936,0.44122930115465825
2021-10-06,0.002122946317534805,0.44335224747219304
2021-10-07,0.009909431374535649,0.4532616788467287
2021-10-08,0.0022467258286578925,0.45550840467538656
2021-10-11,-0.0016657108066602654,0.4538426938687263
2021-10-12,0.0039260939058375485,0.4577687877745638
2021-10-13,0.003990302625678135,0.46175909040024193
2021-10-14,0.01335778901174073,0.47511687941198266
2021-10-15,0.005991016502457052,0.4811078959144397
2021-10-18,0.00390016321857715,0.48500805913301687
2021-10-19,0.004885747364561367,0.48989380649757824
2021-10-20,0.006866027855031638,0.4967598343526099
2021-10-21,0.00811539544916962,0.5048752298017796
2021-10-22,0.004609347569616759,0.5094845773713963
2021-10-25,0.006812118237842493,0.5162966956092387
2021-10-26,-0.00044319079419868375,0.5158535048150401
2021-10-27,-0.009363355682713473,0.5064901491323266
2021-10-28,0.014502892480117073,0.5209930416124436
2021-10-29,0.006324502221047481,0.5273175438334912
2021-11-01,0.004001920348119725,0.5313194641816109
2021-11-02,0.00728127928021314,0.5386007434618241
2021-11-03,0.006278721864716287,0.5448794653265404
2021-11-04,0.008829143937037508,0.5537086092635779
2021-11-05,0.0043934073680888235,0.5581020166316667
2021-11-08,0.00393164725836383,0.5620336638900305
2021-11-09,0.001938421314110417,0.5639720852041409
2021-11-10,-0.01572556688033011,0.5482465183238108
2021-11-11,0.011034931872858363,0.5592814501966691
2021-11-12,0.008317524762386725,0.5675989749590558
2021-11-15,0.001636909212057162,0.5692358841711129
2021-11-16,0.009828191295458946,0.5790640754665719
2021-11-17,-0.0041908732629632635,0.5748732022036086
2021-11-18,0.001812154067403283,0.5766853562710119
2021-11-19,-0.0019106382148389228,0.574774718056173
2021-11-22,-0.007531656373283149,0.5672430616828898
2021-11-23,0.0011233879851556819,0.5683664496680455
2021-11-24,0.006218560354711932,0.5745850100227574
2021-11-25,0.0,0.5745850100227574
2021-11-26,-0.02152845870625641,0.553056551316501
2021-11-29,0.017843971328854666,0.5709005226453556
2021-11-30,-0.023859038561508006,0.5470414840838476
2021-12-01,-0.01254870378768138,0.5344927802961662
2021-12-02,0.01719042663588576,0.551683206932052
2021-12-03,-0.005206122125234436,0.5464770848068176
2021-12-06,0.0031000677184001815,0.5495771525252178
2021-12-07,0.025648370389906062,0.5752255229151239
2021-12-08,0.002321120414471094,0.5775466433295949
2021-12-09,-0.008531652703012618,0.5690149906265823
2021-12-10,0.011141231878982165,0.5801562225055645
2021-12-13,-0.009452879728260748,0.5707033427773038
2021-12-14,-0.008044659902359377,0.5626586828749445
2021-12-15,0.01774204363023907,0.5804007265051836
2021-12-16,-0.007739970312176083,0.5726607561930075
2021-12-17,-0.008151323433521283,0.5645094327594862
2021-12-20,-0.009128291328486514,0.5553811414309997
2021-12-21,0.019878167438392425,0.5752593088693921
2021-12-22,0.011937559505887561,0.5871968683752797
2021-12-23,0.0064615741595618476,0.5936584425348416
2021-12-24,0.0,0.5936584425348416
2021-12-27,0.016810011174917476,0.610468453709759
2021-12-28,-0.001640321503522725,0.6088281322062362
2021-12-29,0.00414169414412234,0.6129698263503586
2021-12-30,-0.005414194399983889,0.6075556319503747
2021-12-31,0.0005872929956493448,0.608142924946024
2022-01-03,0.0030699389172892276,0.6112128638633132
2022-01-04,0.010070692572629963,0.6212835564359431
2022-01-05,-0.017386390114886022,0.603897166321057
2022-01-06,0.004591602175019326,0.6084887684960764
2022-01-07,-0.00012084878567087869,0.6083679197104055
2022-01-10,-0.0030420927975511767,0.6053258269128543
2022-01-11,0.010109072825135769,0.61543489973799
2022-01-12,0.002888989130532466,0.6183238888685225
2022-01-13,0.0006372564758627962,0.6189611453443853
2022-01-14,0.00792842857681006,0.6268895739211954
2022-01-17,0.0,0.6268895739211954
2022-01-18,-0.018039663211940896,0.6088499107092544
2022-01-19,-0.01780453136573237,0.5910453793435221
2022-01-20,-0.013851273154505439,0.5771941061890167
2022-01-21,-0.017027535687849857,0.5601665705011668
2022-01-24,0.0053713224555559155,0.5655378929567227
2022-01-25,-0.0018360825466934652,0.5637018104100293
2022-01-26,-0.0041579785840926515,0.5595438318259367
2022-01-27,-0.0057526535046086786,0.5537911783213281
2022-01-28,0.018744357295527748,0.5725355356168558
2022-01-31,0.01085628215886918,0.5833918177757249
2022-02-01,0.011731454941422486,0.5951232727171474
2022-02-02,0.009464552116114796,0.6045878248332621
2022-02-03,-0.010394446891421084,0.594193377941841
2022-02-04,0.0023796835872724157,0.5965730615291134
2022-02-07,0.004950160460832526,0.6015232219899459
2022-02-08,0.013229619782329838,0.6147528417722757
2022-02-09,0.015814835710321627,0.6305676774825973
2022-02-10,-0.009106002417062657,0.6214616750655347
2022-02-11,-0.012987237702862609,0.6084744373626721
2022-02-14,-0.007404080190800601,0.6010703571718715
2022-02-15,0.022645339899379457,0.623715697071251
2022-02-16,0.005202031301118091,0.628917728372369
2022-02-17,-0.017636554268786884,0.6112811741035822
2022-02-18,-0.006645649613174066,0.6046355244904081
2022-02-21,0.0,0.6046355244904081
2022-02-22,-0.01183460081420476,0.5928009236762034
2022-02-23,-0.015332236809206643,0.5774686868669968
2022-02-24,0.011856467878927891,0.5893251547459247
2022-02-25,0.028553715558221844,0.6178788703041466
2022-02-28,0.0021712449237096545,0.6200501152278562
2022-03-01,-0.013434068625947251,0.606616046601909
2022-03-02,0.022951495305549248,0.6295675419074583
2022-03-03,-0.0010417315081952838,0.628525810399263
2022-03-04,0.0016620534487650077,0.630187863848028
2022-03-07,-0.024023345716775328,0.6061645181312527
2022-03-08,-0.013312419928173351,0.5928520982030794
2022-03-09,0.016025781765866814,0.6088778799689462
2022-03-10,0.005708785017264687,0.6145866649862108
2022-03-11,-0.008324900066028457,0.6062617649201824
2022-03-14,-0.005812757235642355,0.60044900768454
2022-03-15,0.016240631833609333,0.6166896395181494
2022-03-16,0.009784559730509021,0.6264741992486584
2022-03-17,0.017321403220551836,0.6437956024692103
2022-03-18,0.009523387702878857,0.6533189901720892
2022-03-21,0.004343842488990602,0.6576628326610797
2022-03-22,0.006991707137008634,0.6646545397980883
2022-03-23,-0.005939769818057232,0.6587147699800311
2022-03-24,0.015749931835711068,0.6744647018157421
2022-03-25,0.008035384470670788,0.6825000862864129
2022-03-28,0.002291598813279742,0.6847916850996927
2022-03-29,0.007786250335466011,0.6925779354351587
2022-03-30,-0.003863944584845524,0.6887139908503132
2022-03-31,-0.009745482715188854,0.6789685081351243
2022-04-01,0.005424951718952098,0.6843934598540764
2022-04-04,0.004340595207509181,0.6887340550615856
2022-04-05,-0.00912620834931988,0.6796078467122657
2022-04-06,-0.005334323065060237,0.6742735236472055
2022-04-07,0.006995647717452509,0.681269171364658
2022-04-08,0.0022243868176844064,0.6834935581823425
2022-04-11,-0.00949751151432415,0.6739960466680184
2022-04-12,0.0013961784957692831,0.6753922251637876
2022-04-13,0.015573963731644757,0.6909661888954324
2022-04-14,-0.0028282334129392287,0.6881379554824931
2022-04-15,0.0,0.6881379554824931
2022-04-18,0.00012197707134413865,0.6882599325538372
2022-04-19,0.014081053001405268,0.7023409855552425
2022-04-20,0.005264636420074566,0.7076056219753171
2022-04-21,-0.015501021419668843,0.6921046005556483
2022-04-22,-0.0289586257071265,0.6631459748485218
2022-04-25,0.0037819082332978733,0.6669278830818196
2022-04-26,-0.02156022399152622,0.6453676590902934
2022-04-27,0.00624066004144555,0.6516083191317389
2022-04-28,0.019370177429484044,0.6709784965612229
2022-04-29,-0.02911366356521288,0.64186483299601
2022-05-02,0.001424443547338108,0.6432892765433481
2022-05-03,0.013396428853270035,0.6566857053966182
2022-05-04,0.034183239927421026,0.6908689453240392
2022-05-05,-0.02765959344546485,0.6632093518785743
2022-05-06,-0.005256185354751369,0.657953166523823
2022-05-09,-0.03304553059336117,0.6249076359304618
2022-05-10,0.001865337413737906,0.6267729733441998
2022-05-11,-0.012662789021611746,0.614110184322588
2022-05-12,0.003895135967336819,0.6180053202899248
2022-05-13,0.025575165914331743,0.6435804862042566
2022-05-16,0.0029333959163267303,0.6465138821205832
2022-05-17,0.026522525204108496,0.6730364073246917
2022-05-18,-0.03422599240790986,0.6388104149167818
2022-05-19,-0.0030692019315178643,0.635741212985264
2022-05-20,-0.0016686740743285492,0.6340725389109354
2022-05-23,0.012886604906026378,0.6469591438169617
2022-05-24,-0.006709838733857753,0.640249305083104
2022-05-25,0.014583769518432576,0.6548330746015365
2022-05-26,0.02172205793724029,0.6765551325387767
2022-05-27,0.02497776797535839,0.7015329005141351
2022-05-30,0.0,0.7015329005141351
2022-05-31,-0.010477741391562403,0.6910551591225726
2022-06-01,-0.009723537847516091,0.6813316212750565
2022-06-02,0.020261024514112415,0.7015926457891689
2022-06-03,-0.008731020260390316,0.6928616255287786
2022-06-06,0.007506101767927242,0.7003677272967058
2022-06-07,0.012790471762232134,0.713158199058938
2022-06-08,-0.010625255935532298,0.7025329431234056
2022-06-09,-0.022519057680466827,0.6800138854429388
2022-06-10,-0.026454696426277294,0.6535591890166615
2022-06-13,-0.04287189945507046,0.6106872895615911
2022-06-14,0.004298802530281647,0.6149860920918728
2022-06-15,0.012797322157713332,0.6277834142495862
2022-06-16,-0.03456615757786578,0.5932172566717204
2022-06-17,0.0024158948722332652,0.5956331515439537
2022-06-20,0.0,0.5956331515439537
2022-06-21,0.026562637794254464,0.6221957893382082
2022-06-22,-0.002435237378188832,0.6197605519600193
2022-06-23,0.017248278206834302,0.6370088301668536
2022-06-24,0.030965442636730477,0.6679742728035841
2022-06-27,-0.0035501597188331304,0.664424113084751
2022-06-28,-0.01901028541378009,0.6454138276709709
2022-06-29,-0.003176186116378768,0.6422376415545921
2022-06-30,-0.005329560935355212,0.6369080806192369
2022-07-01,0.01710185752737236,0.6540099381466092
2022-07-04,0.0,0.6540099381466092
2022-07-05,0.006954618255755079,0.6609645564023643
2022-07-06,0.0030143197899587634,0.6639788761923231
2022-07-07,0.01558999608365351,0.6795688722759766
2022-07-08,-0.0011416985132216184,0.678427173762755
2022-07-11,-0.009393668529830262,0.6690335052329247
2022-07-12,-0.012519793737454005,0.6565137114954707
2022-07-13,-0.0018234112148669598,0.6546903002806037
2022-07-14,-0.004967750663568755,0.6497225496170349
2022-07-15,0.016712707336308003,0.6664352569533429
2022-07-18,-0.006778423217102989,0.65965683373624
2022-07-19,0.0295879687316339,0.6892448024678739
2022-07-20,0.009558807952536792,0.6988036104204107
2022-07-21,0.01106953490872671,0.7098731453291375
2022-07-22,-0.007306905735719242,0.7025662395934182
2022-07-25,0.002932812626528885,0.7054990522199471
2022-07-26,-0.010451794957231367,0.6950472572627158
2022-07-27,0.02289467566918345,0.7179419329318992
2022-07-28,0.020782070897595966,0.7387240038294952
2022-07-29,0.014930720540809668,0.7536547243703049
2022-08-01,-0.002366190620407616,0.7512885337498972
2022-08-02,-0.004279471678751093,0.7470090620711461
2022-08-03,0.014329861379968771,0.7613389234511149
2022-08-04,0.004428191394137895,0.7657671148452527
2022-08-05,0.004879660766201596,0.7706467756114543
2022-08-08,0.005479948758609402,0.7761267243700637
2022-08-09,-0.005892615983002041,0.7702341083870616
2022-08-10,0.028922335567828847,0.7991564439548905
2022-08-11,-0.00016509829301043454,0.79899134566188
2022-08-12,0.020904724338234162,0.8198960700001142
2022-08-15,0.003969095857186632,0.8238651658573009
2022-08-16,0.0010798135551647594,0.8249449794124656
2022-08-17,-0.009119764246374321,0.8158252151660913
2022-08-18,0.004790579604469739,0.820615794770561
2022-08-19,-0.015297590699125731,0.8053182040714353
2022-08-22,-0.017509839522585433,0.7878083645488498
2022-08-23,-0.0006132064632452881,0.7871951580856046
2022-08-24,0.008874380088717387,0.796069538174322
2022-08-25,0.01943197613246104,0.8155015143067831
2022-08-26,-0.02847814775149872,0.7870233665552844
2022-08-29,-0.002103041056813264,0.7849203254984711
2022-08-30,-0.012197115209916029,0.7727232102885551
2022-08-31,-0.0016862656975874372,0.7710369445909676
2022-09-01,-0.002126482221576783,0.7689104623693909
2022-09-02,-0.0034504797656996966,0.7654599826036912
2022-09-05,0.0,0.7654599826036912
2022-09-06,-0.002841850642417663,0.7626181319612735
2022-09-07,0.023958194833143813,0.7865763267944172
2022-09-08,0.012590905830671233,0.7991672326250885
2022-09-09,0.012011865494677004,0.8111790981197655
2022-09-12,0.00789291032897828,0.8190720084487438
2022-09-13,-0.031950245066258764,0.7871217633824851
2022-09-14,0.007534092413393673,0.7946558557958787
2022-09-15,-0.006123856421682223,0.7885319993741965
2022-09-16,-0.012315754490480814,0.7762162448837157
2022-09-19,0.010455947716989683,0.7866721926007053
2022-09-20,-0.013936599098464453,0.7727355935022409
2022-09-21,-0.015433612146420818,0.75730198135582
2022-09-22,-0.016207371988490538,0.7410946093673295
2022-09-23,-0.02132940078078884,0.7197652085865407
2022-09-26,-0.007928894406993169,0.7118363141795475
2022-09-27,0.005943527160217646,0.7177798413397651
2022-09-28,0.03279475030419562,0.7505745916439608
2022-09-29,-0.018473432831620902,0.7321011588123398
2022-09-30,-0.007637762125235871,0.7244633966871039
2022-10-03,0.02575670403076684,0.7502201007178707
2022-10-04,0.03829612748095943,0.7885162281988302
2022-10-05,0.00019833316498290887,0.788714561363813
2022-10-06,-0.0018920432529730437,0.7868225181108399
2022-10-07,-0.02025532874402245,0.7665671893668174
2022-10-10,-0.006695122039231375,0.759872067327586
2022-10-11,-0.005037738422046765,0.7548343289055393
2022-10-12,-0.005689558539495373,0.7491447703660439
2022-10-13,0.019979288554484383,0.7691240589205283
2022-10-14,-0.02504706630243291,0.7440769926180953
2022-10-17,0.021496344144354636,0.76557333676245
2022-10-18,0.015309888603853163,0.7808832253663032
2022-10-19,-0.005598798671471426,0.7752844266948318
2022-10-20,-0.00506174895340127,0.7702226777414305
2022-10-21,0.029930603782237046,0.8001532815236675
2022-10-24,0.012671381303922242,0.8128246628275897
2022-10-25,0.01776210366803453,0.8305867664956242
2022-10-26,0.005343223595725227,0.8359299900913495
2022-10-27,0.006831494114313833,0.8427614842056633
2022-10-28,0.021800850191812996,0.8645623343974763
2022-10-31,-0.0014711909855795791,0.8630911434118967
2022-11-01,0.0037653308550256496,0.8668564742669224
2022-11-02,-0.01984258960285139,0.847013884664071
2022-11-03,0.003915641855674961,0.850929526519746
2022-11-04,0.017968157846392354,0.8688976843661383
2022-11-07,0.006108638018978861,0.8750063223851172
2022-11-08,0.003213660707352668,0.8782199830924698
2022-11-09,-0.017835414601898733,0.8603845684905711
2022-11-10,0.055522773935810794,0.9159073424263819
2022-11-11,0.010434401316762945,0.9263417437431449
2022-11-14,-0.009355515679218118,0.9169862280639268
2022-11-15,0.015316840784741655,0.9323030688486684
2022-11-16,-0.014064617953190599,0.9182384508954778
2022-11-17,-0.004616402331901037,0.9136220485635768
2022-11-18,0.005424083496156151,0.919046132059733
2022-11-21,-0.003436561961814931,0.915609570097918
2022-11-22,0.015049094743104076,0.9306586648410221
2022-11-23,0.005825507614957952,0.93648417245598
2022-11-24,0.0,0.93648417245598
2022-11-25,0.0023561426619836826,0.9388403151179637
2022-11-28,-0.015384376235440487,0.9234559388825232
2022-11-29,0.002924429124960218,0.9263803680074835
2022-11-30,0.028611618029954836,0.9549919860374383
2022-12-01,0.003758403792276579,0.9587503898297148
2022-12-02,0.0004300993676704452,0.9591804891973853
2022-12-05,-0.01832198540423788,0.9408585037931474
2022-12-06,-0.010484179969168918,0.9303743238239784
2022-12-07,-0.0005516743840440206,0.9298226494399344
2022-12-08,0.011260276960690773,0.9410829264006252
2022-12-09,-0.010657157113192067,0.9304257692874331
2022-12-12,0.013855719430399822,0.944281488717833
2022-12-13,0.014174687105173197,0.9584561758230062
2022-12-14,-0.00396570547290302,0.9544904703501033
2022-12-15,-0.023786007964315358,0.9307044623857879
2022-12-16,-0.009622410447918938,0.921082051937869
2022-12-19,-0.009628305843913646,0.9114537460939554
2022-12-20,0.003930737537864845,0.9153844836318202
2022-12-21,0.018728513257882343,0.9341129968897026
2022-12-22,-0.011888133598616167,0.9222248632910864
2022-12-23,0.00444333620960194,0.9266681995006883
2022-12-26,0.0,0.9266681995006883
2022-12-27,0.0017239760682018,0.9283921755688902
2022-12-28,-0.015372201543563129,0.9130199740253271
2022-12-29,0.015188407168277157,0.9282083811936043
2022-12-30,-0.002034130939064433,0.9261742502545398
2023-01-02,0.0,0.9261742502545398
2023-01-03,0.0027228506302441734,0.9288971008847839
2023-01-04,0.01889286794142428,0.9477899688262083
2023-01-05,-0.003029654037624025,0.9447603147885842
2023-01-06,0.024963234355589323,0.9697235491441736
2023-01-09,0.0019749176969889592,0.9716984668411626
2023-01-10,0.010559303411734831,0.9822577702528974
2023-01-11,0.008837867074513261,0.9910956373274107
2023-01-12,0.008038931630187417,0.9991345689575981
2023-01-13,0.006034731487461552,1.0051693004450597
2023-01-16,0.0,1.0051693004450597
2023-01-17,-0.0014767319799815026,1.0036925684650781
2023-01-18,-0.013576501452386475,0.9901160670126917
2023-01-19,-0.009945811586967324,0.9801702554257244
2023-01-20,0.020497041377331927,1.0006672968030563
2023-01-23,0.01542260931911601,1.0160899061221724
2023-01-24,-0.00225720290255336,1.013832703219619
2023-01-25,0.004737322916350111,1.0185700261359691
2023-01-26,0.013255827320976606,1.0318258534569458
2023-01-27,0.0034751954815277586,1.0353010489384735
2023-01-30,-0.014330006939917898,1.0209710419985556
2023-01-31,0.016504371702134694,1.0374754137006903
2023-02-01,0.016891872933900817,1.054367286634591
2023-02-02,0.018855359739318376,1.0732226463739094
2023-02-03,-0.01083257588011775,1.0623900704937916
2023-02-06,-0.00827578053059382,1.054114289963198
2023-02-07,0.00957422847417123,1.0636885184373692
2023-02-08,-0.007972520234272409,1.0557159982030968
2023-02-09,-0.009109889593477501,1.0466061086096192
2023-02-10,-0.0033729900935515816,1.0432331185160677
2023-02-13,0.01389986932374071,1.0571329878398084
2023-02-14,0.007038412126674115,1.0641713999664826
2023-02-15,0.012124299520226402,1.076295699486709
2023-02-16,-0.012546371124184467,1.0637493283625246
2023-02-17,-0.007235649593183983,1.0565136787693405
2023-02-20,0.0,1.0565136787693405
2023-02-21,-0.022446569046979413,1.034067109722361
2023-02-22,0.0003663482730235464,1.0344334579953847
2023-02-23,0.008485985016169567,1.0429194430115543
2023-02-24,-0.006592410945728223,1.036327032065826
2023-02-27,0.004226015561700778,1.0405530476275269
2023-02-28,0.000215555052090024,1.0407686026796168
2023-03-01,0.002101948555610695,1.0428705512352274
2023-03-02,0.008909180365172914,1.0517797316004003
2023-03-03,0.01622026955858685,1.0680000011589872
2023-03-06,-0.004400264893747448,1.0635997362652398
2023-03-07,-0.009262189329789302,1.0543375469354506
2023-03-08,0.004000604335812877,1.0583381512712635
