date,total_pnl,gross_exposure,net_exposure
2021-03-30,0.058925708285308964,0.9648586687365535,-0.0002603111025987429
2021-03-31,0.0415372443577966,0.9748961612933787,-0.00030134970130322666
2021-04-01,0.054173532180997866,0.9887138552024897,0.00028390030910768
2021-04-02,0.0,0.9600373517620683,-0.00013342035090404744
2021-04-05,0.05313465135700618,0.9671934119490725,0.00037716923461065567
2021-04-06,0.036760296553739025,0.9405933649854264,-0.00017768192158519602
2021-04-07,0.062585528632222,0.950050808514203,0.0005261811867021344
2021-04-08,0.054387928484247006,0.9168513207803921,0.0004505289889086988
2021-04-09,0.06716973778413987,0.9202002245277305,0.00040821596639729093
2021-04-12,0.07501010356221682,0.9151922603458309,-2.1914008242093254e-05
2021-04-13,0.05215642555864819,0.9306556017677923,0.0005818285889785078
2021-04-14,0.09723173304045596,0.9041593119151803,0.0003702685009846045
2021-04-15,0.06679728872073715,0.8892048554356594,-0.00034899622599627016
2021-04-16,0.058965872908642136,0.8846854371684789,3.398215362792169e-05
2021-04-19,0.06216000611983516,0.913697118141153,-0.00012552425775690942
2021-04-20,0.06991986359333356,1.0746375093299814,0.00022247577763524643
2021-04-21,0.0877726497717945,1.1297566390024683,0.0004870140832300303
2021-04-22,0.0418872263250385,1.237664768320443,-3.5202886563855443e-06
2021-04-23,0.038123749714264375,1.2723288466529614,0.0008395464856375409
2021-04-26,0.02597141158055638,1.2861381608501055,-9.225962792422599e-05
2021-04-27,0.05247060837367875,1.3490653772393664,1.021919805692758e-05
2021-04-28,0.035830244721491517,1.3809855558135489,5.73466657812486e-06
2021-04-29,0.03162734500888886,1.397494701961385,0.0008815209641084363
2021-04-30,0.06851769070639668,1.418897071818935,-7.522777804758055e-05
2021-05-03,0.05297835562583142,1.4347155684416406,-1.6782699859579486e-05
2021-05-04,0.006777190044711251,1.4780976242773634,-0.0001989092818768302
2021-05-05,0.04379302707735569,1.456365119904164,0.00012274715251130972
2021-05-06,0.030080780387325534,1.4620969392822327,0.00011731451870029656
2021-05-07,0.0429088565803184,1.477653977888604,-7.257609154447207e-05
2021-05-10,0.05590140843314134,1.470468877160206,-2.239150465769245e-05
2021-05-11,0.05390499611882654,1.4617376860453912,-0.0002698305153264664
2021-05-12,0.04834265927187618,1.4750330869267123,-0.00021740607665109656
2021-05-13,0.0382851178217507,1.4686649276522998,-6.474082796540954e-05
2021-05-14,0.08330537673182248,1.484520282322083,-0.000170784934424586
2021-05-17,0.06942076094675942,1.4816153608888243,-0.0001942128210404647
2021-05-18,0.08879580852863488,1.5071290805238469,-3.6034102672169704e-05
2021-05-19,0.09808426762390754,1.5318103602858812,0.00014181478183496264
2021-05-20,0.1298391612799321,1.5424389899025674,-7.521514025514518e-05
2021-05-21,0.13013781573244942,1.5264078678133064,-4.731648542067191e-05
2021-05-24,0.1302483727265351,1.5316985497607294,-0.00017611791902941328
2021-05-25,0.1679763420802819,1.523474793540414,-4.8193288106175396e-05
2021-05-26,0.1500697679971139,1.5518438825527165,-7.684785543711492e-05
2021-05-27,0.16318878221518612,1.559189595966151,0.0007410948905998995
2021-05-28,0.14074237021430785,1.582993794540489,0.00011044781366268803
2021-05-31,0.0,1.678164574387337,0.0003303714745217141
2021-06-01,0.15217879083080543,1.963666678397193,-6.376279939827092e-05
2021-06-02,0.13448970245385622,1.999999882103354,0.0005397977453719407
2021-06-03,0.13507421598581246,2.0000005114523276,-0.005143260309993757
2021-06-04,0.14630698070673054,2.0000002739792504,-0.008461038326649696
2021-06-07,0.1524316762276897,1.9999974692396925,-0.0052153217805331
2021-06-08,0.19544060305739663,2.0000001204839357,-0.013145682143376894
2021-06-09,0.15459753270874016,2.0000024325794863,-0.012654339302338797
2021-06-10,0.13126667957269605,2.000003339209316,-0.013008337657562838
2021-06-11,0.19226095226686554,2.0000000091193497,-0.011575093411840976
2021-06-14,0.1204164254923891,2.000005118556186,-0.011214449013581589
2021-06-15,0.20877584615193756,2.0000003808843023,-0.0034787538856860625
2021-06-16,0.1758994159703693,2.000015025363646,-0.044282504118465765
2021-06-17,0.14196830855300652,2.000005802775698,-0.013573317664628645
2021-06-18,0.15066197607270848,2.0000018243772977,-0.018332141275728627
2021-06-21,0.18824689833659852,2.0000018408214144,0.015295283173201248
2021-06-22,0.15382432188066675,2.00000021826189,-0.011090991406765867
2021-06-23,0.16800036600704107,2.0000095601557297,-0.0007995662825759902
2021-06-24,0.18508656969056533,2.0000095011361783,-0.0371764531732868
2021-06-25,0.2700865748098085,2.000007590273825,-0.017124393098753382
2021-06-28,0.1447987655860398,2.0000006336210223,-0.02828397675897303
2021-06-29,0.1897177037386102,2.000008632076516,-0.05560633168325209
2021-06-30,0.18538827987344217,2.000014018565202,-0.052725355313271965
2021-07-01,0.2850963823022438,2.0000118135432445,-0.028489943984679515
2021-07-02,0.24497905719345373,2.000001667651195,-0.0390961773093905
2021-07-05,0.0,2.0000056767707024,-0.01728828281321931
2021-07-06,0.18510348143661218,2.0000007823509103,0.006213192966131306
2021-07-07,0.19637633464051937,2.000002732420964,-0.02994178917916702
2021-07-08,0.19663141067178672,2.0000061132546563,-0.006534140855687012
2021-07-09,0.14654768170593555,2.000000300438366,-0.004256043934083642
2021-07-12,0.18147517635452712,2.000006864180437,0.00475831845585859
2021-07-13,0.19577970264935762,2.000000682413649,-0.004284681699779007
2021-07-14,0.17218700620492977,2.0000014240599118,-0.02462290249493466
2021-07-15,0.20041379238641724,1.999994645652862,-0.014646746280389583
2021-07-16,0.27724945205873086,2.0000097794577103,-0.017155174439113557
2021-07-19,0.2394423525165687,2.0000086522216476,-0.027434616257493608
2021-07-20,0.17778799671015572,2.000001575463534,0.010239135849882793
2021-07-21,0.1453633856030599,2.0000084989540934,-0.0033976766585497014
2021-07-22,0.27550313839538576,2.0000036689261895,-0.017271660233213547
2021-07-23,0.17968321408426682,2.0000000635170236,-0.008791024601193204
2021-07-26,0.11245145738911848,1.9999993165124552,0.0073678754896386745
2021-07-27,0.1342358645209708,1.999997479622423,0.006669088854955014
2021-07-28,0.15230046699538852,2.000004516758008,0.019042217178192926
2021-07-29,0.13242959023496,2.0000035185664156,0.020061252569581283
2021-07-30,0.20232233693306031,2.0000086974835707,0.015530468630319283
2021-08-02,0.22121527587171813,2.0000000735253787,0.0276018437643
2021-08-03,0.15701264265507908,2.0000050661234092,0.006954610739705112
2021-08-04,0.13792414158801644,2.000005693575655,0.0030287459894133787
2021-08-05,0.16279469403845745,2.00000731411171,0.008908444757840889
2021-08-06,0.13429710232462228,2.0000035621448555,0.004438346770293448
2021-08-09,0.15191259850495736,2.000006296359305,0.0012027328697238144
2021-08-10,0.15921678818692547,1.9999985116028531,0.003713451189980594
2021-08-11,0.14902163234021804,2.0000005238334246,0.008196283993685433
2021-08-12,0.18219773588803584,2.0000039882989293,0.0026604791933033996
2021-08-13,0.09195244012719889,2.0000026480855384,0.01527376874525001
2021-08-16,0.10696383338004622,2.0000000868319048,0.019990201330554562
2021-08-17,0.13842802993180114,2.0000134483623584,0.018152706085291022
2021-08-18,0.21298630714066574,2.0000001706598534,0.0086278792114729
2021-08-19,0.12133225085869519,2.000021449679248,-0.010390484449860488
2021-08-20,0.12759802846960164,2.000000633573177,-0.012948796160777052
2021-08-23,0.09943237592770651,2.000006995264287,0.0028825644916084785
2021-08-24,0.08515242129353631,2.000000981360203,0.008953716551622554
2021-08-25,0.06997209695415785,2.000001180270267,0.01699849790846092
2021-08-26,0.08994356207480955,2.0000016712565136,0.012486525776378363
2021-08-27,0.08178765380848303,2.0000035064207866,0.03408646736100664
2021-08-30,0.11945030970524621,2.0000032718484877,0.027354014606573114
2021-08-31,0.08997952339315024,2.0000001239423195,0.005004705939921659
2021-09-01,0.0947126848553236,2.000003052541895,0.007777577691358481
2021-09-02,0.07573004200253382,2.000007269334306,0.009543914845012004
2021-09-03,0.07432440129829077,2.000005295385296,-0.004307579542245397
2021-09-06,0.0,2.0000003085225915,-0.011090781451823285
2021-09-07,0.04867445503630325,1.9999992899803085,-0.006777962448018648
2021-09-08,0.030191630712807446,2.000002876740467,-0.00014136400020732705
2021-09-09,0.09213786809435624,1.9999959348984646,-0.002949315314928178
2021-09-10,0.10753429727344972,2.0000000905516995,0.009018160816561288
2021-09-13,0.11635825059651185,1.999996969412805,0.014466593314283328
2021-09-14,0.10597778898196845,2.0000045915332123,0.017663546061292654
2021-09-15,0.1399524805259865,2.000002239491601,0.002213061933609736
2021-09-16,0.13208123702960667,1.9999979504894692,-0.002000194574419206
2021-09-17,0.14711541841825237,2.3390099951582037,4.970103810800208e-08
2021-09-20,0.1302060741541362,2.000006624686688,-0.009886777237172769
2021-09-21,0.12240309992237482,2.0000031643599754,0.006673065992459684
2021-09-22,0.10810239470481425,2.000010790049311,0.008008094862511148
2021-09-23,0.11113571131363686,2.0000008521925845,0.01666818230466982
2021-09-24,0.07749870501465694,2.0000017012609086,0.0017239085031030823
2021-09-27,0.038339613971295664,2.0000066900288878,0.005938690604693264
2021-09-28,0.08588115449345157,2.000000179550204,0.008448749396912276
2021-09-29,0.11701301022024799,2.000000049534684,0.0041555548657372186
2021-09-30,0.10058449615444742,2.00000356199714,-0.00872885026284468
2021-10-01,0.1346274305731131,2.0000049975007888,0.006581056246258106
2021-10-04,0.0579947058137912,2.000005112006414,0.01100617603156408
2021-10-05,0.12147693747447363,1.999999465801738,0.009977214427787998
2021-10-06,0.15833804768345555,1.9999982775026575,-4.3384877673898446e-05
2021-10-07,0.14105206075206755,2.000000070197222,-0.0022348594222831586
2021-10-08,0.08824930727154298,2.00000187163958,0.007556266695045475
2021-10-11,0.10701379646040036,2.0000025576187213,0.014556083830472764
2021-10-12,0.1411711507229138,1.9999970897074582,0.0049742161563444565
2021-10-13,0.11069245714523153,2.0000023239839297,0.0012879991731665377
2021-10-14,0.08962909335071612,2.0000000690111506,-0.0022540400863728357
2021-10-15,0.11490946077444236,2.0000049907845114,-0.004500484429328785
2021-10-18,0.12658361410875768,2.000002690710482,-0.004260691164320376
2021-10-19,0.11297306574495647,2.00000070450775,0.014545951521961994
2021-10-20,0.1011363937600921,2.0000009373141694,0.002233193235328228
2021-10-21,0.13682787178873632,2.000004442389037,6.671775197605694e-05
2021-10-22,0.10755557446524923,2.0000098766799477,0.0010513099535333983
2021-10-25,0.1346656137462406,2.0000091695696587,-0.008488210365947541
2021-10-26,0.09189120320016064,2.00000239267181,-0.009608060277732028
2021-10-27,0.08987088803528119,2.000006448827108,-0.012335536586594899
2021-10-28,0.21905420969046047,1.9999990542803783,-0.0008749761472298984
2021-10-29,0.22339406024606623,1.999999514926063,0.003517106099569207
2021-11-01,0.1657207736677622,1.9999969149724586,-0.0034196064455314524
2021-11-02,0.14626152389083555,1.9999996426392137,0.0026318947375248117
2021-11-03,0.14752404010006517,1.9999978459331575,-0.012523634429116312
2021-11-04,0.14712926742866797,2.00000603094833,-0.018321580683441304
2021-11-05,0.12614486725730945,2.0000002209429293,-0.017705241223145637
2021-11-08,0.03570699191813448,2.0000012682693438,-0.008526562864778995
2021-11-09,0.07702463503875773,1.9999984980937844,0.00665488000768355
2021-11-10,0.10905962927001525,2.0000028638949177,-0.0037262754774939626
2021-11-11,0.126510730813588,2.000007423497239,-0.0034180514230742944
2021-11-12,0.06381545757925414,2.0000002617312678,-0.01313510304782326
2021-11-15,0.09551408584523487,2.0000080935459974,-0.016072522128920606
2021-11-16,0.07586021728819894,2.0000021050791514,-0.006303998258106933
2021-11-17,0.11745248223975319,2.000001169619514,0.012246393456114921
2021-11-18,0.12006397010482643,2.000000166857789,0.00036504764298254076
2021-11-19,0.08825584733026452,2.0000024889000487,0.001931885881062509
2021-11-22,0.1672385428081172,2.0000056291553765,-0.005710481252243917
2021-11-23,0.14105526262191287,2.000005203419172,0.002217330946407124
2021-11-24,0.08456520251980901,2.0000000024916416,0.00828585567551599
2021-11-25,0.0,2.0000008252319477,0.002421409358145573
2021-11-26,0.012576952271266859,1.9999967331116424,0.005375866536027624
2021-11-29,0.10720204097601202,2.000001876407437,0.01805664669770768
2021-11-30,0.053550993260448564,2.0000001131186744,0.0077731346315806655
2021-12-01,0.08181131815551279,2.0000013232386387,0.0019147322073234123
2021-12-02,0.06696276215831122,2.0000038065704366,0.003266175513544212
2021-12-03,0.07348935558229905,2.000003952874981,-0.003212387799188708
2021-12-06,0.1523945801843905,2.0000028072230145,-0.0005188536994720806
2021-12-07,0.07043144271869972,2.0000043462061696,0.0028039898225451173
2021-12-08,0.0963612915860799,1.9999996643551774,-0.002163927429165398
2021-12-09,0.11953049544928215,2.0000037191803783,0.004874561351459018
2021-12-10,0.10665115595279903,1.9999989071434363,0.0019999908244937798
2021-12-13,0.07202855715542261,1.9999990399656518,0.003911099422199303
2021-12-14,0.08569316396441787,2.0000000304976266,0.0044255499030936354
2021-12-15,0.0995076534508967,2.000000474051373,0.002289155571048313
2021-12-16,0.0963495265445175,1.9999999400428277,0.0032800405480955834
2021-12-17,0.1371132204161087,2.0000011189065328,8.123342430538949e-05
2021-12-20,0.13027341302988693,2.000002677700659,0.0006101724686941802
2021-12-21,0.13436503665124744,1.9999998995146777,0.0017810376066283089
2021-12-22,0.09538807814150563,2.000000349387448,0.0024637305105725746
2021-12-23,0.08083198856452556,1.999999762017283,0.00014791484175722314
2021-12-24,0.0,1.9999999288844132,0.0003540912959563848
2021-12-27,0.08243052057147242,2.0000016413861674,-0.00017568857601687416
2021-12-28,0.08510940502847009,2.0000001428042893,0.0005558163947695121
2021-12-29,0.10795860764533871,1.999997771514929,-0.0011951048752248945
2021-12-30,0.07866108506162572,2.0000011019823627,0.0002331249372415447
2021-12-31,0.07606467307912512,2.0000016068514603,0.00013324698199104496
2022-01-03,0.15956631825551915,1.9999978385341086,0.0019418281641143415
2022-01-04,0.07192991452881081,1.9829867971438941,0.00014918630553659488
2022-01-05,0.035683855571276846,1.9151244429112357,0.00013611389570831328
2022-01-06,0.030931484099134057,1.9565585166451875,-7.601696912281567e-05
2022-01-07,0.043786505454686875,1.9261785706374823,-0.00014725100528331647
2022-01-10,0.053771501229368024,1.8909159412318353,-6.571576862184113e-05
2022-01-11,0.06831402720667146,1.8895143318200476,-5.413847783858209e-06
2022-01-12,0.09834703621748485,1.8985937613423518,1.7115490866494425e-05
2022-01-13,0.04966862810331141,1.8310587881190874,-0.00013760997738418088
2022-01-14,0.07735049799067137,1.7858261095705557,5.623746933909645e-05
2022-01-17,0.0,1.777208903136784,0.00017520678487337174
2022-01-18,0.0737604988496301,1.7710448830440189,-3.801084206274483e-05
2022-01-19,0.11195263688794632,1.7499015434931646,-0.00013040055975728986
2022-01-20,0.12204902365177916,1.7427424340457274,-9.12963187519834e-05
2022-01-21,0.09294795116509565,1.7416260718799061,-0.0004983184177818647
2022-01-24,0.048965893176846714,1.7619333741301073,-0.0007214494997367246
2022-01-25,0.07190979927008784,1.737333674851119,-0.00017297914669860544
2022-01-26,0.06910621362718472,1.7421455374767052,0.00022522566328448974
2022-01-27,0.024780100220738878,1.7313172155463294,-0.00032124826942375164
2022-01-28,0.07746602874873787,1.69176457120809,6.565449746212971e-06
2022-01-31,0.05353971576675998,1.632915144230596,7.356694338887977e-05
2022-02-01,0.03865606321718637,1.6320581631525344,0.00010114916933759866
2022-02-02,0.047636593292985197,1.6349629003858759,1.655144617983403e-05
2022-02-03,0.018958824130058782,1.587598018497952,-9.74387138598029e-06
2022-02-04,0.014885075800731062,1.5849644891382775,-5.21976235289337e-06
2022-02-07,0.06176467654244533,1.5629680270700492,0.00011228986624569649
2022-02-08,0.03997261907820926,1.5637802375132102,0.0001419718941917088
2022-02-09,0.01686981480196975,1.5564753615179616,0.00022674779018556825
2022-02-10,0.032563497503726446,1.5679161427070993,-1.075176544293021e-05
2022-02-11,0.012916507439446348,1.5595155533696272,2.5006523218509477e-05
2022-02-14,0.07950822638921234,1.5520254100645914,-2.43293075321619e-05
2022-02-15,0.06870861478016188,1.5497281899133406,-7.133325195363827e-05
2022-02-16,0.05379962368172847,1.544786587389902,6.746498808618876e-05
2022-02-17,0.057467774867691224,1.557436812620825,9.233445444170965e-05
2022-02-18,0.06501488759198182,1.5543153233471358,-2.9600179153651835e-05
2022-02-21,0.0,1.5500887195085316,-6.23204052507089e-05
2022-02-22,0.05376579346417998,1.5543590884631304,2.1446537446672938e-05
2022-02-23,0.07156197635749079,1.553893762517752,0.00018309817209734134
2022-02-24,0.023066326340501098,1.5584445707949173,-0.0033218807798432773
2022-02-25,0.04216887603958399,1.5496771818878625,0.0002514153297762675
2022-02-28,0.048789388161974756,1.5616669590492736,0.00014191661616525647
2022-03-01,0.024129652047555336,1.605484395053455,9.931943870353146e-05
2022-03-02,0.055151809876062274,1.574090422977312,0.0002335232090102668
2022-03-03,0.04155492113123676,1.5739577239541236,0.0003908473059414802
2022-03-04,0.022627806870373954,1.5510276314755744,0.00041586301178862285
2022-03-07,0.03278775635721226,1.5230774910204152,0.001327236209936345
2022-03-08,0.06293502708803089,1.4918211827509946,-9.246858708813685e-05
2022-03-09,0.05812993744246453,1.458073069279507,0.0002113925147431547
2022-03-10,0.060508558100591456,1.4385014473087265,0.0006493129564620818
2022-03-11,0.056219269174560216,1.4413089417161788,0.0004690413881941794
2022-03-14,0.05431841340501544,1.4236973158649187,0.0004041138351349085
2022-03-15,0.056651494854839134,1.4152394814242948,0.0005150183494492062
2022-03-16,0.08346718426829058,1.3512738324423488,-0.0010090987854997943
2022-03-17,0.04012057444066051,1.3383903880522874,-0.0014855986727032068
2022-03-18,0.05068159484249107,1.3292592036726472,-0.0012238487958113901
2022-03-21,0.057111863021256204,1.2986026392768157,-0.000708237814356829
2022-03-22,0.060190914893284236,1.2937254115835344,-0.0005543537063281381
2022-03-23,0.054909978122934466,1.2997139963135032,0.0003745551681299707
2022-03-24,0.07068821684594565,1.2970370473121875,0.00047424894731842816
2022-03-25,0.07017029853581248,1.2923244439411858,-0.0001623784854471492
2022-03-28,0.03769060787929124,1.2927204112002064,0.0003973905082442429
2022-03-29,0.03317370100501188,1.2866318834439738,0.00021298801570329088
2022-03-30,0.045588529245989835,1.2936271861698567,-0.00047804648867434446
2022-03-31,0.03976329877737397,1.2585942494302962,0.00020436686516083088
2022-04-01,0.04795930868335818,1.2539348131794923,-0.0002714568348795428
2022-04-04,0.046093215365512585,1.2268426045945717,-0.0008708415109760756
2022-04-05,0.04774238393303101,1.2331076251294166,0.0004800679626859985
2022-04-06,0.0535476728547688,1.2355198245207974,-0.00031443530170572817
2022-04-07,0.03087423776460252,1.242444170402054,1.8956756280916892e-05
2022-04-08,0.044854110885230725,1.2694266053359062,-0.00019867750568586685
2022-04-11,0.06831692488676833,1.2898467873214836,0.00028570234019009537
2022-04-12,0.06726323671039225,1.286878419170207,0.0004587491927054814
2022-04-13,0.05665988121087723,1.3005348322164185,0.0003221699227316287
2022-04-14,0.08251377281230687,1.3004141817150265,0.0001680781261590705
2022-04-15,0.0,1.3035691075510354,0.00010325370757235768
2022-04-18,0.05025281519257341,1.2962698780474664,0.00017201618671805648
2022-04-19,0.038671987671893615,1.3081632215885803,9.083608074240707e-07
2022-04-20,0.02829459125155953,1.318217378792289,-1.511551824820846e-05
2022-04-21,0.034882804388756225,1.3425837003827485,-8.104394586876291e-05
2022-04-22,0.03894372916201483,1.3359206450874292,0.00012052699796528347
2022-04-25,0.03158811572424858,1.4136863988597486,0.0002288013042158572
2022-04-26,0.038689887544795465,1.4272576813217244,0.00015184662418313592
2022-04-27,0.06578718539809447,1.456298269627434,0.00018339655949283634
2022-04-28,0.06967125687570941,1.481709646280503,0.00021193388669001056
2022-04-29,0.061343444100447675,1.4833041053100549,0.0003667029085057446
2022-05-02,0.07171935451216527,1.4678187708816492,0.00020816194836769351
2022-05-03,0.05947193543134821,1.4672500454828459,0.00022933048556602817
2022-05-04,0.026091216624272384,1.4937757757651933,0.00022101002271399453
2022-05-05,0.014162917901847871,1.4494126274836878,0.00025422197458429933
2022-05-06,-0.005395565395045945,1.4654021450061698,0.00022100193200712444
2022-05-09,0.0011036632376664026,1.4405730847612128,-0.0009160707739860096
2022-05-10,0.02612250410682848,1.4541017553121671,0.0003600920124626995
2022-05-11,0.014646553583411048,1.4623020606357082,-3.7404488706556556e-05
2022-05-12,-0.010227188759030947,1.437890127301636,0.00025342228896618074
2022-05-13,0.029870595629705315,1.4367711078081702,0.00023346637574272197
2022-05-16,0.0039371128862186935,1.4409328148127152,0.0008679329462690281
2022-05-17,0.01813464497089544,1.431992472596523,0.0003260264685937303
2022-05-18,0.018658061078833683,1.44249100977217,0.00023519455055787662
2022-05-19,0.027522481369314497,1.4384291348693765,0.00046440668843775743
2022-05-20,-0.0035324118306598318,1.4186757146558155,0.00039301593454230967
2022-05-23,0.005677759950075191,1.4118666681772059,0.0012671316498905922
2022-05-24,-0.0048713688831980425,1.4050130398707266,0.0004673109340490554
2022-05-25,0.024663008716716756,1.4087416811449898,-0.000154560340401099
2022-05-26,0.03926384602987454,1.3982587222135705,0.0004322085553456162
2022-05-27,0.03614661364357556,1.4322025139202164,0.0010033474392510235
2022-05-30,0.0,1.4328697258179761,0.0008999673174185128
2022-05-31,0.03493687746278042,1.4459235776278327,0.0005132700557846346
2022-06-01,0.04593827585151132,1.5183151251100553,-0.0011629090910999667
2022-06-02,0.07169074015997251,1.5443707150801136,-0.000595516899475579
2022-06-03,0.0671461990801247,1.538544509367257,-0.0014188724929478083
2022-06-06,0.07226577532549516,1.5208101212361265,0.0012280920150163676
2022-06-07,0.09090629409992751,1.527885275374103,-0.000526407897261285
2022-06-08,0.09156830089349732,1.7670171493887104,0.0009187516546606258
2022-06-09,0.09375188686840774,1.781772587080976,0.0007756951439605599
2022-06-10,0.08462839020044632,1.8464739337469585,-8.455231391915966e-05
2022-06-13,0.10263362642428264,1.8836597865211786,4.8912535614652804e-05
2022-06-14,0.08219837064175595,1.898799793494491,-0.0003491281102430458
2022-06-15,0.09022490526306663,1.9047992480135096,0.00024259543346319109
2022-06-16,0.12619674216266535,1.8789897899817778,0.00031742518062873124
2022-06-17,0.1198887780173401,1.8709732727802113,0.00037373345436594006
2022-06-20,0.0,1.8681780310228238,0.0005175756543151749
2022-06-21,0.12501493031825506,1.9098286239249995,0.0001656086751011714
2022-06-22,0.1713630948099336,1.9190878804738087,-0.0005037480929161366
2022-06-23,0.13404744972283744,1.942445805830562,-0.00014258789468105017
2022-06-24,0.08044370508443462,1.9250807649380879,0.00047055474130589545
2022-06-27,0.07902263168764269,1.903661814323866,0.0016110083684850627
2022-06-28,0.04571883406636332,1.9071417243932782,0.0012251026707861996
2022-06-29,0.022599853965382888,1.897543205540814,6.091179301173123e-05
2022-06-30,0.03424227694895256,1.9206234349190485,-9.733225404457639e-05
2022-07-01,0.03823582906126814,1.9112638585592205,-0.000921679734890146
2022-07-04,0.0,1.906392871116362,9.286584970834549e-05
2022-07-05,0.08259744005610564,1.9115865650287582,0.0002312690466931039
2022-07-06,0.0723026454410789,1.9217467782052036,-8.334044857825733e-05
2022-07-07,0.09323920780546435,1.9115680694764698,-6.485333953820845e-06
2022-07-08,0.10304855017009246,1.9189850196030935,2.143346689763878e-05
2022-07-11,0.09424385623289397,1.8942838095005263,-0.0014318242891047423
2022-07-12,0.1545330861214217,1.8642183071373544,0.0009618223119789598
2022-07-13,0.12028157648301341,1.8535839905695082,0.0006299841014409945
2022-07-14,0.1236823676917142,1.8486451572679656,0.0018546231779942523
2022-07-15,0.11902207407749721,1.8292809757994806,-7.286597150520709e-05
2022-07-18,0.11577141396573154,1.8294288308462647,-0.0001121656237481573
2022-07-19,0.1716019931948507,1.8110173052701848,-0.00011962066125582697
2022-07-20,0.16998566927243264,1.830592980425667,4.677057540066181e-05
2022-07-21,0.19424987277289318,1.8234704963263084,-5.570813969221246e-05
2022-07-22,0.12538539438279006,1.8238205983104,7.42778551059654e-05
2022-07-25,0.134009899440656,1.8210414885043702,-2.124748301260762e-05
2022-07-26,0.15070256227652706,1.8279108254987024,7.439325698547616e-05
2022-07-27,0.12721432311440167,1.8436748388107114,6.528476371824108e-05
2022-07-28,0.1453349402541536,1.8533778799296092,0.0007949590529127857
2022-07-29,0.09698360805613507,1.860145996687654,0.0002521060895209013
2022-08-01,0.14668602069547276,1.880208775326906,1.8327997765091308e-06
2022-08-02,0.11572875817729056,1.9074048559483683,6.602363089448001e-05
2022-08-03,0.13724817347703322,1.9155527902115994,-0.00013234664988528034
2022-08-04,0.11524319368938452,1.9496223749661206,-0.0001173955748199766
2022-08-05,0.09425914720490822,2.000002884708925,8.33707641661385e-05
