date,portfolio_type,daily_return,cumulative_return,optimised_daily_return,optimised_cumulative_return,applied_leverage
2021-03-22,longonly,0.0037373309470225,0.3265403355648393,0.0030369781172073,0.2607375772082911,0.8126061513570066
2021-03-23,longonly,-0.013874712664647,0.3126656229001922,-0.0109207283150305,0.2498168488932605,0.78709581805299
2021-03-24,longonly,0.001162733314588,0.3138283562147803,0.0009233004295979,0.2507401493228585,0.7940775567483144
2021-03-25,longonly,0.017131790932843,0.3309601471476234,0.013667582593866,0.2644077319167245,0.7977906482423959
2021-03-26,longonly,0.0280536768723853,0.3590138240200087,0.0219078391049036,0.2863155710216282,0.7809257661504146
2021-03-29,longonly,-0.0030386340387161,0.3559751899812927,-0.0023766639130753,0.2839389071085528,0.7821487822467493
2021-03-30,longonly,0.0052112704821984,0.361186460463491,0.0041204518851385,0.2880593589936914,0.7906808712412762
2021-03-31,longonly,0.0015496190363118,0.3627360794998029,0.0012350730824733,0.2892944320761648,0.7970172368383823
2021-04-01,longonly,0.0182053406696318,0.3809414201694348,0.0145509012444793,0.3038453333206442,0.7992655291944963
2021-04-02,longonly,0.0,0.3809414201694348,0.0,0.3038453333206442,0.8038949891867158
2021-04-05,longonly,0.0149631910305194,0.3959046111999542,0.0121111034963106,0.3159564368169548,0.8093930948023348
2021-04-06,longonly,0.0013736565882215,0.3972782677881757,0.0011195851276168,0.3170760219445717,0.815040045100675
2021-04-07,longonly,-0.0021068054134191,0.3951714623747566,-0.0017216633981464,0.3153543585464252,0.8171914630465873
2021-04-08,longonly,0.0077172239969888,0.4028886863717455,0.0063692014004616,0.3217235599468869,0.825322862592416
2021-04-09,longonly,0.0100074726848991,0.4128961590566447,0.0083368543115059,0.3300604142583929,0.833062909488219
2021-04-12,longonly,0.002265964361275,0.4151621234179197,0.0019015029955125,0.3319619172539054,0.839158385722647
2021-04-13,longonly,0.0088985842701897,0.4240607076881095,0.0075366322780557,0.3394985495319612,0.8469473400733508
2021-04-14,longonly,0.0002508252130582,0.4243115329011677,0.0002135274389494,0.3397120769709106,0.8512997411463217
2021-04-15,longonly,0.0165482267953545,0.4408597596965222,0.0141327731552585,0.3538448501261692,0.854035500602759
2021-04-16,longonly,0.0061688339712657,0.447028593667788,0.0053143008267116,0.3591591509528808,0.8614757426550254
2021-04-19,longonly,-0.0031337392925442,0.4438948543752438,-0.0027005636442836,0.3564585873085972,0.8617703619151691
2021-04-20,longonly,-0.0027545031113964,0.4411403512638474,-0.0023764890215314,0.3540820982870658,0.8627650525058489
2021-04-21,longonly,0.0141722090937417,0.4553125603575891,0.0122908103656432,0.3663729086527091,0.8672473207490824
2021-04-22,longonly,0.0031871324448123,0.4584996928024015,0.0027834560919813,0.3691563647446905,0.8733418331930387
2021-04-23,longonly,0.0159754586385916,0.4744751514409931,0.0139951114175171,0.3831514761622077,0.8760381616656356
2021-04-26,longonly,0.0064385170622024,0.4809136685031956,0.005683875111724,0.3888353512739317,0.8827925835735452
2021-04-27,longonly,0.0092150652550103,0.490128733758206,0.0081717506893992,0.3970071019633309,0.8867816410693568
2021-04-28,longonly,0.0084725291903251,0.4986012629485312,0.007641919749312,0.4046490217126429,0.9019644049191862
2021-04-29,longonly,0.0100110901996061,0.5086123531481374,0.0091326509424722,0.4137816726551152,0.912253387031874
2021-04-30,longonly,-0.0047086791044698,0.5039036740436674,-0.0042705722139324,0.4095111004411827,0.9069575817724698
2021-05-03,longonly,0.0112362616158605,0.5151399356595281,0.0101872090078834,0.4196983094490661,0.9066368651922228
2021-05-04,longonly,0.00839918982563,0.5235391254851581,0.0078040690483269,0.4275023784973931,0.929145454542878
2021-05-05,longonly,0.0101690539979957,0.533708179483154,0.0095145573391923,0.4370169358365854,0.93563839282077
2021-05-06,longonly,0.0130096702213682,0.5467178497045221,0.0123821318627432,0.4493990676993287,0.9517636997750936
2021-05-07,longonly,0.0175793632409831,0.5642972129455053,0.0165865502554537,0.4659856179547825,0.9435239506733248
2021-05-10,longonly,-0.000476804755025,0.5638204081904803,-0.0004479871110458,0.4655376308437366,0.9395609131925065
2021-05-11,longonly,-0.0107331318280751,0.5530872763624052,-0.0098641064089093,0.4556735244348273,0.919033378785806
2021-05-12,longonly,-0.0193346305599415,0.5337526458024636,-0.0169654603690746,0.4387080640657527,0.8774649361144025
2021-05-13,longonly,0.0194394247133285,0.5531920705157922,0.0169052261231891,0.4556132901889418,0.869636132369607
2021-05-14,longonly,0.0213489410877809,0.5745410116035732,0.0182992878256426,0.4739125780145845,0.8571520128516491
2021-05-17,longonly,0.0063730021955793,0.5809140137991525,0.0054803890683208,0.4793929670829054,0.8599383618794962
2021-05-18,longonly,-0.0084046252561753,0.5725093885429772,-0.0071731450377922,0.4722198220451131,0.8534758920419213
2021-05-19,longonly,-0.0040458409901157,0.5684635475528614,-0.0034938319276488,0.4687259901174643,0.8635613550271773
2021-05-20,longonly,0.0121302676852142,0.5805938152380757,0.0104600245516793,0.4791860146691437,0.8623078091202612
2021-05-21,longonly,0.0058760854233424,0.5864699006614181,0.0050675070392578,0.4842535217084016,0.8623950596646398
2021-05-24,longonly,0.0111958806149807,0.5976657812763989,0.0098462016183421,0.4940997233267438,0.8794486076573015
2021-05-25,longonly,-0.0025160405585754,0.5951497407178234,-0.0023396214394341,0.4917601018873096,0.9298822435354068
2021-05-26,longonly,0.0092085105158484,0.6043582512336718,0.0085743803805983,0.500334482267908,0.9311365139716532
2021-05-27,longonly,0.009189176510606,0.613547427744278,0.0087725961669173,0.5091070784348253,0.9546661941679024
2021-05-28,longonly,0.0038145865328312,0.6173620142771092,0.0036533705283044,0.5127604489631298,0.9577369649006086
2021-05-31,longonly,0.0,0.6173620142771092,0.0,0.5127604489631298,0.9545420368372372
2021-06-01,longonly,0.0116918604996389,0.6290538747767481,0.0115512805431602,0.52431172950629,0.987976254379446
2021-06-02,longonly,0.0026629461683775,0.6317168209451257,0.0027663157092659,0.5270780452155559,1.0388177358280586
2021-06-03,longonly,0.0026118318137736,0.6343286527588994,0.0027726156187522,0.5298506608343081,1.0615597850254772
2021-06-04,longonly,0.0126012484864894,0.6469299012453888,0.0133795928243722,0.5432302536586804,1.0617672398665383
2021-06-07,longonly,0.0071262041715695,0.6540561054169585,0.0076546372758556,0.5508848909345361,1.0741535172952827
2021-06-08,longonly,0.0077616605858519,0.6618177660028104,0.0083671722252768,0.559252063159813,1.078013156170308
2021-06-09,longonly,-0.0013728517284376,0.6604449142743727,-0.0014825572565274,0.5577695059032856,1.079910689419224
2021-06-10,longonly,0.006946741519839,0.6673916557942118,0.0075358959711858,0.5653054018744714,1.0848101875770546
2021-06-11,longonly,0.0064465385699705,0.6738381943641824,0.0071127747576256,0.572418176632097,1.1033478944434845
2021-06-14,longonly,0.0029551769953743,0.6767933713595566,0.0032771330424139,0.575695309674511,1.108946451445588
2021-06-15,longonly,0.0009379423887795,0.6777313137483362,0.0010442667488673,0.5767395764233783,1.1133591586858085
2021-06-16,longonly,-0.0009915351362697,0.6767397786120665,-0.0010985869363832,0.575640989486995,1.1079657151800657
2021-06-17,longonly,0.0064462747028415,0.683186053314908,0.007144602637178,0.5827855921241731,1.1083304647300778
2021-06-18,longonly,-0.0072040853656671,0.6759819679492409,-0.0081838282709439,0.5746017638532291,1.1359982364931522
2021-06-21,longonly,0.0162322755636186,0.6922142435128595,0.0182603957653666,0.5928621596185958,1.124943677415977
2021-06-22,longonly,0.0079900306338385,0.7002042741466981,0.0091154724439425,0.6019776320625384,1.1408557565896862
2021-06-23,longonly,0.0018130017577167,0.7020172759044149,0.0021980558347773,0.6041756878973157,1.21238483383797
2021-06-24,longonly,0.0090649833078306,0.7110822592122454,0.011080620016824,0.6152563079141398,1.2223541556058135
2021-06-25,longonly,0.0072856163924396,0.7183678756046851,0.0089026364040114,0.6241589443181512,1.2219469053091818
2021-06-28,longonly,0.004095556845025,0.7224634324497101,0.0050144358490121,0.6291733801671633,1.2243599683162234
2021-06-29,longonly,0.0056152236385419,0.7280786560882522,0.0070276654587768,0.6362010456259402,1.251537945976038
2021-06-30,longonly,-0.0010577358764451,0.727020920211807,-0.001321413725291,0.6348796319006491,1.2492851521044197
2021-07-01,longonly,0.0079332555181,0.734954175729907,0.0100311206206647,0.6449107525213138,1.2644393714255608
2021-07-02,longonly,0.0075311644569525,0.7424853401868595,0.0095393100699302,0.654450062591244,1.266644769803683
2021-07-05,longonly,0.0,0.7424853401868595,0.0,0.654450062591244,1.271740951983489
2021-07-06,longonly,0.0024896203396267,0.7449749605264863,0.0031643740705406,0.6576144366617847,1.271026758648318
2021-07-07,longonly,0.0085137036008426,0.7534886641273288,0.0108393169554395,0.6684537536172241,1.273161183855023
2021-07-08,longonly,-0.0083641819689468,0.745124482158382,-0.0103818765790576,0.6580718770381665,1.2412303579240442
2021-07-09,longonly,0.0131010517471115,0.7582255339054935,0.0161535453887454,0.674225422426912,1.2329960754721048
2021-07-12,longonly,0.0064303313021412,0.7646558652076347,0.0079557941921769,0.6821812166190889,1.237229283898291
2021-07-13,longonly,-0.003421610454215,0.7612342547534197,-0.0042645035856804,0.6779167130334085,1.2463439782945185
2021-07-14,longonly,-0.0014844579762242,0.7597497967771955,-0.0018395784545258,0.6760771345788826,1.239225686405049
2021-07-15,longonly,-0.0005688346755883,0.759180962101607,-0.0007083682521618,0.6753687663267208,1.24529724111702
2021-07-16,longonly,0.0001780668207592,0.7593590289223663,0.000222905745754,0.6755916720724748,1.2518095443252983
2021-07-19,longonly,-0.0071718031564358,0.7521872257659306,-0.0089037205207998,0.666687951551675,1.2414898075959937
2021-07-20,longonly,0.0217439816459377,0.7739312074118683,0.0259927817863945,0.6926807333380696,1.1954012015665327
2021-07-21,longonly,0.0132798267849953,0.7872110341968637,0.0159823163449315,0.7086630496830011,1.2035033742299794
2021-07-22,longonly,0.0101314762440339,0.7973425104408975,0.0121546682702245,0.7208177179532257,1.199693704792733
2021-07-23,longonly,0.0149461924797068,0.8122887029206044,0.0177463786302378,0.7385640965834636,1.1873511367080956
2021-07-26,longonly,0.0036640583818201,0.8159527613024246,0.0043558228427188,0.7429199194261824,1.188797335853343
2021-07-27,longonly,-0.0007116443829261,0.8152411169194984,-0.0008453012547928,0.7420746181713896,1.1878141317116164
2021-07-28,longonly,0.0075378233350736,0.8227789402545721,0.0090544163766127,0.7511290345480024,1.2011977429190257
2021-07-29,longonly,0.0144273526280734,0.8372062928826455,0.017219531856716,0.7683485664047185,1.1935337203313037
2021-07-30,longonly,0.0071060418058805,0.8443123346885261,0.008488791593679,0.7768373579983976,1.1945879049929469
2021-08-02,longonly,0.0045962285482451,0.8489085632367713,0.0055091121661012,0.7823464701644989,1.1986158016891333
2021-08-03,longonly,0.0201563755054844,0.8690649387422558,0.0236593733083777,0.8060058434728766,1.1737910569258951
2021-08-04,longonly,0.0097244011238989,0.8787893398661546,0.0116112513920953,0.817617094864972,1.1940325418661812
2021-08-05,longonly,0.0081079704694936,0.8868973103356483,0.0097079293653625,0.8273250242303346,1.1973316136126628
2021-08-06,longonly,0.0043290889092201,0.8912263992448685,0.0053631381214344,0.832688162351769,1.2388607011540071
2021-08-09,longonly,0.0045555069272823,0.8957819061721508,0.0062003130580308,0.8388884754097999,1.3610588584330898
2021-08-10,longonly,0.0057884351697702,0.901570341341921,0.0081421350713641,0.847030610481164,1.4066211044197232
2021-08-11,longonly,0.0045194633556693,0.9060898046975904,0.00666663669463,0.853697247175794,1.4750947557229916
2021-08-12,longonly,0.0051430043448935,0.911232809042484,0.0075882719779395,0.8612855191537335,1.4754550976559044
2021-08-13,longonly,0.004412583696373,0.915645392738857,0.0067657233328739,0.8680512424866075,1.5332793207832234
2021-08-16,longonly,-0.0005857382804564,0.9150596544584004,-0.0009085607970306,0.8671426816895768,1.551137815890628
2021-08-17,longonly,-0.0043360922766896,0.9107235621817108,-0.0066560385712221,0.8604866431183547,1.5350315783186406
2021-08-18,longonly,-0.0038616473024821,0.9068619148792288,-0.0058282099560131,0.8546584331623415,1.509254859258382
2021-08-19,longonly,0.0018672414406026,0.9087291563198316,0.0028347314770986,0.8574931646394401,1.518138691364844
2021-08-20,longonly,0.0113836066396082,0.9201127629594398,0.0173436337906171,0.8748367984300572,1.5235622891493417
2021-08-23,longonly,0.0108706733335343,0.930983436292974,0.0165062357036502,0.8913430341337074,1.5184188869636148
2021-08-24,longonly,0.0091086249100663,0.9400920612030405,0.0138325482739944,0.905175582407702,1.5186209126591173
2021-08-25,longonly,0.0069042935010575,0.946996354704098,0.0104829581256531,0.915658540533355,1.518324521407951
2021-08-26,longonly,-0.0013982766512352,0.9455980780528628,-0.0021157563473001,0.913542784186055,1.51311712559252
2021-08-27,longonly,0.0134549363721549,0.9590530144250176,0.0202506593104057,0.9337934434964608,1.5050728409474046
2021-08-30,longonly,0.004984041445583,0.9640370558706006,0.0075115762331755,0.9413050197296362,1.5071255556738024
2021-08-31,longonly,0.0002448524136234,0.964281908284224,0.0003676590334921,0.9416726787631284,1.501553642259236
2021-09-01,longonly,0.0047542327744141,0.9690361410586382,0.0072200187926463,0.9488926975557748,1.5186506709352492
2021-09-02,longonly,0.0121325174195619,0.9811686584782002,0.0182553844841332,0.967148082039908,1.5046658375036908
2021-09-03,longonly,0.0033964777462059,0.984565136224406,0.0051144136274238,0.9722624956673318,1.505799245449791
2021-09-06,longonly,0.0,0.984565136224406,0.0,0.9722624956673318,1.5107518624976743
2021-09-07,longonly,-0.0023997326166376,0.9821654036077684,-0.0035869441347606,0.9686755515325712,1.4947265832418195
2021-09-08,longonly,-0.0001160706666124,0.982049332941156,-0.0001726821051467,0.9685028694274244,1.4877325183581496
2021-09-09,longonly,0.0031292275051062,0.9851785604462624,0.0046560534487753,0.9731589228761997,1.4879242372686792
2021-09-10,longonly,-0.0005533661193751,0.9846251943268872,-0.0008210729046432,0.9723378499715564,1.4837787784523109
2021-09-13,longonly,0.0002681509508299,0.984893345277717,0.0003989259242312,0.9727367758957876,1.4876916266624154
2021-09-14,longonly,0.0021988326784878,0.9870921779562049,0.0032682167301003,0.976004992625888,1.4863417130711172
2021-09-15,longonly,0.013132979621044,1.000225157577249,0.0198483569637381,0.995853349589626,1.5113369194553232
2021-09-16,longonly,0.0020723463501039,1.0022975039273527,0.0032102028806434,0.9990635524702696,1.5490667766430564
2021-09-17,longonly,-0.0061361155322738,0.996161388395079,-0.0092870061029905,0.9897765463672792,1.5134992250625288
2021-09-20,longonly,-0.0150510489633689,0.98111033943171,-0.0211863273492329,0.968590219018046,1.407631282098415
2021-09-21,longonly,0.0073642445505185,0.9884745839822284,0.010390191849692,0.978980410867738,1.4108971773568448
2021-09-22,longonly,0.0164664574798331,1.0049410414620616,0.0226848772821277,1.0016652881498658,1.3776416275273822
2021-09-23,longonly,0.0179911377601843,1.022932179222246,0.0240642311552,1.025729519305066,1.3375602741732084
2021-09-24,longonly,0.0057771874840225,1.0287093667062686,0.0077269621223616,1.0334564814274276,1.3374954757365023
2021-09-27,longonly,-0.0023525451790398,1.0263568215272287,-0.0031380389047076,1.03031844252272,1.3338910269040942
2021-09-28,longonly,-0.015400990190239,1.0109558313369895,-0.0193726565747679,1.010945785947952,1.2578838331476982
2021-09-29,longonly,0.0039202011389054,1.014876032475895,0.0049381623295193,1.0158839482774715,1.2596706532507742
2021-09-30,longonly,-0.0104512527429071,1.004424779732988,-0.0128069528383942,1.0030769954390772,1.2253988257135902
2021-10-01,longonly,0.0220199208844442,1.0264447006174322,0.0259148492034924,1.0289918446425697,1.1768820305707726
2021-10-04,longonly,-0.0022371485960469,1.0242075520213851,-0.0026240926043174,1.026367752038252,1.1729630338164685
2021-10-05,longonly,0.0098879285300103,1.0340954805513956,0.0117967859415064,1.0381645379797586,1.1930492727271074
2021-10-06,longonly,0.0048875988093742,1.0389830793607695,0.0058870185557402,1.0440515565354989,1.204480724655462
2021-10-07,longonly,0.0125292201822307,1.0515122995430006,0.0149726157086482,1.0590241722441471,1.195015770405476
2021-10-08,longonly,0.0056471916990071,1.0571594912420077,0.0068046312425234,1.0658288034866703,1.2049584298191642
2021-10-11,longonly,0.0008826355791074,1.058042126821115,0.0010668673995007,1.0668956708861712,1.2087292023505574
2021-10-12,longonly,0.0065606949080275,1.0646028217291426,0.0079570316219163,1.0748527025080876,1.2128336606813344
2021-10-13,longonly,0.0079437045491589,1.0725465262783016,0.0096513096642842,1.084504012172372,1.2149633215281392
2021-10-14,longonly,0.0166395751978231,1.0891861014761248,0.0202714212435623,1.1047754334159343,1.218265550806516
2021-10-15,longonly,0.0095192253563361,1.098705326832461,0.0120128089171155,1.11678824233305,1.2619523613987895
2021-10-18,longonly,0.0073703420167244,1.1060756688491853,0.0093846241342668,1.1261728664673167,1.273295610023493
2021-10-19,longonly,0.006524989767386,1.112600658616571,0.0083373129018863,1.1345101793692032,1.27775110752801
2021-10-20,longonly,0.009170489176241,1.1217711477928125,0.0118619449442909,1.146372124313494,1.2934909704733135
2021-10-21,longonly,0.0130779950980131,1.1348491428908256,0.0167557119707046,1.1631278362841988,1.281214119223081
2021-10-22,longonly,0.0082488410375114,1.143097983928337,0.0106070542125011,1.1737348904967,1.2858841823070442
2021-10-25,longonly,0.0092551625922774,1.1523531465206145,0.0118817086382826,1.1856165991349827,1.283792534147035
2021-10-26,longonly,0.0036508224561437,1.1560039689767585,0.0047465647808555,1.1903631639158383,1.3001357469103825
2021-10-27,longonly,-0.0021485698628066,1.1538553991139515,-0.0027738414815059,1.1875893224343324,1.2910175878026109
2021-10-28,longonly,0.0188181138959462,1.172673513009898,0.023627974041091,1.2112172964754233,1.2555973553853874
2021-10-29,longonly,0.0109616669093353,1.1836351799192333,0.0141579452684614,1.2253752417438848,1.2915868896184102
2021-11-01,longonly,0.0066927207831454,1.1903279007023788,0.0086699276883725,1.2340451694322574,1.2954264744177657
2021-11-02,longonly,0.0150165689728383,1.2053444696752171,0.0191908952415234,1.2532360646737808,1.277981360205222
2021-11-03,longonly,0.0102893770466338,1.2156338467218508,0.0130988885303509,1.2663349532041317,1.2730497163223566
2021-11-04,longonly,0.0159907376054651,1.231624584327316,0.0200224272026942,1.286357380406826,1.252126555803859
2021-11-05,longonly,0.0106729283139849,1.242297512641301,0.0133112752248391,1.2996686556316652,1.2471999092692505
2021-11-08,longonly,0.0079338484142288,1.2502313610555298,0.0098875923244952,1.3095562479561604,1.2462542524460831
2021-11-09,longonly,0.0044626426658633,1.2546940037213932,0.0055608928532675,1.315117140809428,1.2460986168140231
2021-11-10,longonly,-0.0151491639860189,1.2395448397353743,-0.0178610662501967,1.2972560745592312,1.1790133281731368
2021-11-11,longonly,0.0150877579864754,1.2546325977218498,0.0176512770840762,1.3149073516433074,1.169907225440571
2021-11-12,longonly,0.0115623419543309,1.266194939676181,0.0136292083283722,1.3285365599716796,1.178758454144077
2021-11-15,longonly,0.0031873766737832,1.269382316349964,0.0037979228374446,1.3323344828091244,1.1915513057127325
2021-11-16,longonly,0.0141342206782398,1.2835165370282038,0.0167289165342895,1.349063399343414,1.183575445375944
2021-11-17,longonly,-0.0013331505442486,1.2821833864839551,-0.0015737225537078,1.3474896767897062,1.1804537458257187
2021-11-18,longonly,0.0052559521005105,1.2874393385844658,0.0062252138280145,1.3537148906177208,1.184412207145092
2021-11-19,longonly,0.0036224720144325,1.2910618105988982,0.004294987144764,1.3580098777624847,1.1856508836098996
2021-11-22,longonly,-0.0055945001477599,1.2854673104511385,-0.0065339799194064,1.3514758978430783,1.16792917094171
2021-11-23,longonly,0.0022014755044476,1.287668785955586,0.0025826461362555,1.3540585439793338,1.1731432537122997
2021-11-24,longonly,0.008350323796622,1.296019109752208,0.0098653978507037,1.3639239418300375,1.1814389586538785
2021-11-25,longonly,0.0,1.296019109752208,0.0,1.3639239418300375,1.1772784732443728
2021-11-26,longonly,-0.0146073283221649,1.281411781430043,-0.0164586448413829,1.3474652969886545,1.126738886015788
2021-11-29,longonly,0.0233581389188067,1.3047699203488496,0.0253752357574067,1.372840532746061,1.0863552034522748
2021-11-30,longonly,-0.0200937032799086,1.284676217068941,-0.0205859043268906,1.3522546284191708,1.0244952879081382
2021-12-01,longonly,-0.007159364419797,1.277516852649144,-0.0072395108601099,1.3450151175590608,1.0111946306422588
2021-12-02,longonly,0.0178488014196966,1.2953656540688407,0.0178076120129003,1.362822729571961,0.9976923152525652
2021-12-03,longonly,-0.0025558470397322,1.2928098070291083,-0.0025494187128974,1.3602733108590637,0.997484854635352
2021-12-06,longonly,0.0074844315990426,1.300294238628151,0.0074789727676245,1.3677522836266882,0.9992706418188404
2021-12-07,longonly,0.0268725142748484,1.3271667529029996,0.0257961607583657,1.393548444385054,0.9599459319111752
2021-12-08,longonly,0.0057934691367643,1.3329602220397638,0.0055782906147083,1.3991267349997625,0.9628584330085712
2021-12-09,longonly,-0.0062312085713184,1.3267290134684453,-0.005945279918141,1.3931814550816213,0.9541134516836046
2021-12-10,longonly,0.013663630999207,1.3403926444676524,0.0129777164098972,1.4061591714915185,0.9497999770815304
2021-12-13,longonly,-0.0062539227168603,1.334138721750792,-0.0059025266897452,1.4002566448017733,0.9438119012619516
2021-12-14,longonly,-0.0042943154583383,1.3298444062924537,-0.0040268700343129,1.3962297747674604,0.937721057844964
2021-12-15,longonly,0.0221713947946096,1.352015801087063,0.0205522618527272,1.4167820366201875,0.9269719854397231
2021-12-16,longonly,-0.0057824085174555,1.3462333925696075,-0.00548909787153,1.4112929387486577,0.9492753503942084
2021-12-17,longonly,-0.0041689521012034,1.3420644404684043,-0.0039273217352157,1.4073656170134416,0.9420405031955345
2021-12-20,longonly,-0.0068436081460057,1.3352208323223986,-0.0064321640638663,1.4009334529495752,0.9398790706070088
2021-12-21,longonly,0.022807667894738,1.3580285002171366,0.0211916112245404,1.4221250641741157,0.929144151096204
2021-12-22,longonly,0.0140320617906576,1.3720605620077944,0.012962596183946,1.4350876603580618,0.9237841435801286
2021-12-23,longonly,0.0073500563255492,1.3794106183333434,0.0068208307003401,1.441908491058402,0.9279970653599776
2021-12-24,longonly,0.0,1.3794106183333434,0.0,1.441908491058402,0.9593722746945764
2021-12-27,longonly,0.0192614502508556,1.3986720685841991,0.0182195431880858,1.4601280342464875,0.9459071332012772
2021-12-28,longonly,-0.0022078300331688,1.3964642385510304,-0.0021240398395961,1.4580039944068917,0.9620486213549514
2021-12-29,longonly,0.0056384192238278,1.4021026577748583,0.0055431585498243,1.463547152956716,0.9831050742731434
2021-12-30,longonly,-0.0054784053997076,1.3966242523751506,-0.0053562407597204,1.4581909121969956,0.9777006937103124
2021-12-31,longonly,0.001946207093568,1.3985704594687187,0.0019029873747608,1.4600938995717565,0.97779284694316
2022-01-03,longonly,0.0135188141629215,1.4120892736316402,0.0131530901734735,1.47324698974523,0.9729470362532942
2022-01-04,longonly,0.0201425281059535,1.4322318017375937,0.01933868501294,1.49258567475817,0.9600922441917386
2022-01-05,longonly,-0.010660728167993,1.4215710735696008,-0.010008976207577,1.482576698550593,0.938864217326849
2022-01-06,longonly,0.0086776762301278,1.4302487497997285,0.0081579612257304,1.4907346597763236,0.9401089657398216
2022-01-07,longonly,0.0062953047761207,1.4365440545758492,0.0059184033805903,1.496653063156914,0.9401297619521096
2022-01-10,longonly,-0.0007355158327052,1.435808538743144,-0.0006893525528049,1.495963710604109,0.9372368644595556
2022-01-11,longonly,0.011584621413399,1.447393160156543,0.0109313154282674,1.5068950260323766,0.943605754403344
2022-01-12,longonly,0.003628531755631,1.451021691912174,0.0034269400849466,1.5103219661173233,0.9444426329267877
