date,low_vol_252,volume_zscore,size_factor,vol_factor,liquidity_factor,sector_basic materials,sector_communication services,sector_consumer cyclical,sector_consumer defensive,sector_energy,sector_financial services,sector_healthcare,sector_industrials,sector_real estate,sector_technology,sector_unknown,sector_utilities,factor_returns_run_date
2021-02-10 00:00:00+00:00,1.404699744288519e-17,-0.0006109839180673517,-0.0006065655410401139,1.1570502672965873e-06,-0.0006065655410401358,-0.0005882414794633816,0.00640310174823526,0.005630783797578217,-0.0005812858991269155,0.023302032666930508,-0.00272738376570691,-0.00010194315411295609,-0.0026394392153446067,0.009532779697612901,-0.005907837698800543,-0.03482922084477882,0.003732498386478232,2026-01-25 21:59:57 UTC
2021-02-11 00:00:00+00:00,-6.986410188674038e-18,0.0010911467097720535,0.001034876453144993,3.4827823826295826e-07,0.001034876453145006,0.005586955152486591,0.006857608328477134,-0.0022583182295801557,-0.007779191830780142,-0.013524940028888726,0.0017021588351786917,0.005380429484840184,0.0010599859852165317,0.0066329480220271115,0.013165512348388513,-0.011211601155752482,-0.005242561324572777,2026-01-25 21:59:57 UTC
2021-02-12 00:00:00+00:00,-2.023352046825203e-18,-0.00019873615684096047,-0.0002942824306410811,5.216826970159773e-06,-0.00029428243064108013,0.00951266490925366,0.0009395545484271736,-0.005660239316852253,-0.002805849964217584,0.013745052295092815,-0.0007287311691152149,-0.0016353740882097548,-0.001389716485606495,-0.002802618689421308,0.00013842988709843136,0.007681355664385312,-0.011467527191015198,2026-01-25 21:59:57 UTC
2021-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-25 21:59:57 UTC
2021-02-16 00:00:00+00:00,-4.197902202106409e-18,0.0004808652665026105,0.0004517095622335738,3.7097231975428976e-07,0.0004517095622335796,0.0050962449676097005,-0.003391264801416464,0.004429253686685073,-0.004878148369231945,0.0221678507882015,0.0115628772594247,-0.01039366402869862,-0.004980084198790717,-0.009233102568550368,-0.00489908241545908,0.002518434033417156,-0.00760628537765244,2026-01-25 21:59:57 UTC
2021-02-17 00:00:00+00:00,2.206290405997656e-18,0.0009526997888644498,0.0008700968134089818,1.974704831483617e-06,0.0008700968134089762,-0.004479040050013714,0.0031117241933856783,-0.003877622486787435,0.004208540702032697,0.010728616759656065,0.00043000983439321026,0.0005610950006662926,-0.003342982843324104,-0.0005554930892003954,-0.01219705876254293,0.007630258640625233,-0.00012593434872743833,2026-01-25 21:59:57 UTC
2021-02-18 00:00:00+00:00,2.1931162480371146e-18,-0.0008991032181797107,-0.0007810735922761377,-3.863701732015999e-06,-0.0007810735922761475,-0.012544990143315699,0.0010169382206632327,0.0033661598828945765,0.006575355309503165,-0.029472565361153794,-0.0035049094708127994,-0.004042282412497735,-0.0016559965364186596,0.0016893995520275889,-0.001398565880825337,0.02357405611537129,0.012303977434932115,2026-01-25 21:59:57 UTC
2021-02-19 00:00:00+00:00,6.354909569630889e-18,0.0005416444067069887,0.00043395072660897037,4.153786758631641e-06,0.00043395072660900604,0.023923490777967484,0.0002216301237975943,0.006575853290979297,-0.015919878321492394,0.015268435057926424,0.005664968144198808,-0.01234869943986334,0.011021639374005045,-0.0004695973931560099,0.005320306492826365,-0.01985645960351425,-0.0150009327939152,2026-01-25 21:59:57 UTC
2021-02-22 00:00:00+00:00,-1.9936460795593508e-18,0.0010945888742958107,0.0010267159699152634,9.196085908232458e-07,0.0010267159699152682,0.006631994071628041,0.007656889076731358,-0.005009766603475082,0.002969499488708507,0.02204231984054341,0.00582941825080222,-0.009466553522809342,-0.0017426829986190138,0.003521673061121474,-0.024622790101543345,0.017543544641546092,-0.024379260054240175,2026-01-25 21:59:57 UTC
2021-02-23 00:00:00+00:00,-4.075024590372403e-18,0.0007490105938054632,0.0006528065304748957,3.1127926273141896e-06,0.0006528065304748815,-0.0018808288155970148,-0.004144858289397048,-0.003469143188684959,-0.0024568972658082296,0.006997601884591403,-0.0002476403731187185,-0.004680390542314323,0.0010809789458712468,0.005403768895376671,-0.016337619941840423,0.016445673887170695,0.006587222682840963,2026-01-25 21:59:57 UTC
2021-02-24 00:00:00+00:00,-0.006297739873656651,0.0006327718471143629,0.0004341178992365428,-0.006483634623478269,0.0004341178992365632,0.006741659532686417,-0.012077679804563006,-0.003064121281238485,-0.010077543421352812,0.02261443746513365,0.006658356768366027,-0.007128877554544461,0.003424705065706099,-0.00046027165009018573,0.0030307500504933066,0.015232504690351745,-0.015901068510640215,2026-01-25 21:59:57 UTC
2021-02-25 00:00:00+00:00,0.00883292344568889,-0.0014715182123747554,-0.001126369945103954,0.00909164745052953,-0.001126369945103954,-0.0063663457275872125,0.0005780715069184475,-0.007915980655792748,0.0029478180444647835,0.0033475588155661685,-0.00011406636286570557,0.004745881519278243,0.0020672094776081613,-0.0013694414916623184,-0.012486149933472369,0.0003158630575086859,-0.0004860184832401979,2026-01-25 21:59:57 UTC
2021-02-26 00:00:00+00:00,-0.005721987297410327,-0.0005401450225321051,-0.00033119890648462174,-0.005907810032595052,-0.00033119890648461447,-0.00830374385320518,0.010733178118569048,0.012759739532327143,-0.0009485465159370804,-0.01587996478854272,-0.005473180023788971,0.0018914082059778927,0.0031952746546141057,-0.004210956429300902,0.013396581966281117,-0.0024402418202150696,-0.014477888008084586,2026-01-25 21:59:57 UTC
2021-03-01 00:00:00+00:00,-0.003339696230659336,0.0011088197441901382,0.0007305130142797514,-0.003426396283517655,0.0007305130142797518,0.005010431509079539,0.011703915306322251,-0.004937590126278068,-0.007628544586400651,0.005603079912951851,0.010596287885903518,-0.0034415235761396028,0.005318824672719765,-0.013423465427169757,0.010419362904465454,-0.005826753705036296,0.0039613107547600696,2026-01-25 21:59:57 UTC
2021-03-02 00:00:00+00:00,0.003757477301855678,0.0005744078207047635,0.0005841527168667097,0.003871672262806177,0.0005841527168667103,0.008757011711866318,0.007261528467222195,0.0051571379105168754,-0.0015878544645640453,0.00018147451037450323,4.770962762311757e-05,-0.00042416523617376696,0.0013918226430645595,-0.004830202617795471,-0.011673117156792229,-0.0026249353963707024,-0.0035438057749806857,2026-01-25 21:59:57 UTC
2021-03-03 00:00:00+00:00,0.0026272952933115764,-0.00029156667888757717,-0.0002066695871117424,0.0027048082430829613,-0.00020666958711174508,-0.0005693659476045231,-0.002605209889661674,-0.009108562854252534,0.0019322287399048742,0.023508970506988042,0.007068910002645054,-0.01479967769421005,0.004571690980854159,0.002261864894462563,-0.017440387242875482,0.0058895065262557925,-0.004502660482224144,2026-01-25 21:59:57 UTC
2021-03-04 00:00:00+00:00,0.0035114760334738703,-0.0009089219134268973,-0.0007531723849711544,0.003614135342250242,-0.0007531723849711633,-0.014640853899355917,0.004160566189635736,-0.009500350361010977,0.003188082770333075,0.03423915930268985,-0.004084174741954157,-0.0035325559995845017,-0.010186684131873005,-0.0011428919087723899,-0.02387450963725702,0.006673709928139089,0.01263598964070708,2026-01-25 21:59:57 UTC
2021-03-05 00:00:00+00:00,0.0014542287218160732,-8.979481622546103e-05,-0.0005216696018863765,0.0015208716739739635,-0.000521669601886372,0.004607524957287247,0.005151524241459507,-0.0059194771539009304,0.00033636112690167566,0.013506436549572605,0.0013033813545956887,-0.0009128496223734128,0.0027983903726653274,-0.008038513077176136,-0.0013198481317203369,0.01459148907467474,-0.0030533541354468533,2026-01-25 21:59:57 UTC
2021-03-08 00:00:00+00:00,0.0057754009924312205,-0.0002522835132155944,-0.00040845751160834183,0.005962025169528998,-0.00040845751160833353,0.010624988972005051,0.00482777363326312,0.005358963523227966,-0.001593357766451744,-0.0008453159977062471,0.004766853771070048,-0.012775810521976665,0.00403283374917991,0.0029269203107963426,-0.02496805243649041,0.009999398560861315,0.006505573035876635,2026-01-25 21:59:57 UTC
2021-03-09 00:00:00+00:00,-0.0070059016461582295,0.0012846678161795094,0.0012351925603439435,-0.007222569532758133,0.0012351925603439353,-0.004345768287030474,-0.00806260164829944,0.004460140639399372,0.000386625337458386,-0.03192589836455137,-0.011227363307323882,0.007786279451656207,-0.005006361369758636,0.005514883029422283,0.029443692409791725,0.004955200732493368,0.0075685821080630445,2026-01-25 21:59:57 UTC
2021-03-10 00:00:00+00:00,0.0008758573246831021,0.0006131630283848773,0.00036586627490611324,0.0009138512667090666,0.0003658662749061159,0.014625249375238304,0.0010792426708959083,-0.005099051058142259,4.8144044668432214e-05,0.018773753544623836,0.00441918513089752,-0.010521792054453742,0.005257662885019505,-0.001317937271005365,-0.013076415462774002,0.0009430181633834078,-0.003519245949807382,2026-01-25 21:59:57 UTC
2021-03-11 00:00:00+00:00,-0.010970691961853902,0.0005230953061941086,0.00046510611459634794,-0.011307593071650055,0.0004651061145963499,-0.0010526937910160827,0.0018325333785870139,-0.0003326693241144966,-0.0022775989169529012,-0.008319446420610142,-0.005187469924535574,0.0069187497152565875,-0.0025493740348398425,0.007168460291091296,0.013886604377325668,-0.0045072538731564865,-0.0037630387231899144,2026-01-25 21:59:57 UTC
2021-03-12 00:00:00+00:00,0.0013611161933047358,0.0008482293178482258,0.000683822381438709,0.0014094208431201572,0.0006838223814387001,-0.003429912340182272,0.001482919258225305,0.0005454775014972885,0.0019914245486467672,-0.005967685839232795,0.005427279155579168,-0.0026255188837438492,0.006161341987227538,0.009168094979889284,-0.009294005969171383,-0.0032946343405913197,0.0065024955681439065,2026-01-25 21:59:57 UTC
2021-03-15 00:00:00+00:00,-0.002335547251828302,0.0009295575515116416,0.0007483902797346486,-0.002400688844417177,0.0007483902797346442,-0.004118556563675084,-0.004990485503115325,0.0072517842327255375,-0.0020979064353513423,-0.00982140175810485,-0.005628426473772408,0.004697749611820734,0.0020897882331082428,0.005650320194581275,0.008319683826361076,-0.00556220777392864,0.011568911440024345,2026-01-25 21:59:57 UTC
2021-03-16 00:00:00+00:00,0.0053698970967433046,0.000589803108034632,0.0006144325125384795,0.005533082608578996,0.0006144325125384899,-0.004979580891341662,0.01875421109946265,-0.006743936111204927,0.0030900561399844328,-0.01839281964076542,-0.005331207742797821,0.0015198207355817095,-0.007839526544570855,-0.0030909712699831826,0.008567157078667773,0.00852492744960249,0.00321063927089089,2026-01-25 21:59:57 UTC
2021-03-17 00:00:00+00:00,-0.0016273252104146772,-0.0003377661423830771,-0.0003415020326692484,-0.001676605412236692,-0.00034150203266924956,0.01035816967725673,-0.009012295498149029,0.009763328798578273,-0.0029786594668234838,0.01095319577480796,0.0033001802823988957,-0.0037324466623891127,0.006554403816104674,-0.00010971587926204577,0.002152242464645116,-0.007720416321814334,-0.01852360799689446,2026-01-25 21:59:57 UTC
2021-03-18 00:00:00+00:00,0.009965371041037473,0.001282927024754108,0.0013366878096832812,0.010267381452439604,0.0013366878096832953,0.008364848845977652,0.004379649641523511,0.00045532505500852743,-0.0014194011881946726,-0.03468030304742772,0.00835435820666631,0.0024862082990788686,0.008004208569127142,0.0010153964338584323,-0.010397846406448167,0.003228576946635185,0.004301657470031788,2026-01-25 21:59:57 UTC
2021-03-19 00:00:00+00:00,-0.005526994443441413,-0.0003604585071032345,-0.0003250965297263485,-0.0056985401291016115,-0.0003250965297263524,-0.007640416729758275,0.0030598678908583658,0.0025277770536852456,0.00985577181357524,0.006252242786642875,-0.010416604393343123,0.008038235144061523,-0.004324729958972319,-0.014281245721557713,0.0018008194886156635,-0.004243587612399289,0.008363047738118872,2026-01-25 21:59:57 UTC
2021-03-22 00:00:00+00:00,0.0030840583721825324,0.00040782024638677343,0.000339214543334298,0.003181754018790057,0.00033921454333429857,-0.005217222582250774,0.007351228066001865,-0.0008115882188751694,0.006500418738457467,-0.010079227794720072,-0.008071103191939114,0.00807250546223912,-0.003215169314281044,0.005445235080563976,0.013778121463640464,-0.0022408297975755435,-0.008858826390113133,2026-01-25 21:59:57 UTC
2021-03-23 00:00:00+00:00,0.009838047470091824,-0.001554657794210663,-0.0013417071054986033,0.01013458060658824,-0.0013417071054986044,-0.010890781640780499,-0.0023394072627699347,-0.0049216210890468595,0.0018919755110252186,-0.0028333340047754646,-0.0028335398618952313,-0.006636514791887785,-0.00732556466124567,0.006471235520750488,0.002380010210505531,0.0014820660672253264,0.018008785449051292,2026-01-25 21:59:57 UTC
2021-03-24 00:00:00+00:00,0.008464735779190685,-0.0006728437639438008,-0.0007006770590310704,0.008728910342946861,-0.0007006770590310768,0.012140758815432123,-0.027593182612435763,-0.00841412473229465,-0.014120402418566847,0.030093302625640257,0.0037228785390944017,-0.004608907223870589,0.00578916597184002,-0.004080551941161954,-0.005012356893581704,0.01285324814331154,0.0023091787423392862,2026-01-25 21:59:57 UTC
2021-03-25 00:00:00+00:00,-0.001252086784007874,7.95241482497611e-05,-7.966841994884702e-05,-0.001282967032382124,-7.96684199488739e-05,0.007074297535451932,-0.012991309895522628,0.010959565497398134,0.005629048697046284,-0.0019155159864962176,0.00623387744265866,-0.00289786380430917,0.006808905425052083,0.0023422556062251787,-0.005996095493799961,-0.010652141271554227,0.0036327600133547067,2026-01-25 21:59:57 UTC
2021-03-26 00:00:00+00:00,0.0010370862355182872,-0.001762037130872436,-0.0019284322589596932,0.0010813740812775255,-0.001928432258959681,0.015325769922361284,-0.03445728135485347,0.0009555336649071324,0.004152022697152384,0.012822550650002637,-6.152572145806922e-05,0.004822297934818419,0.005898382132122204,0.0021091330684360993,0.022588271996298245,-0.006447559777744275,-0.014699956067230891,2026-01-25 21:59:57 UTC
2021-03-29 00:00:00+00:00,0.008079347708797362,-0.00026663693361226703,-0.0002216658136068747,0.008327077520545855,-0.0002216658136068763,0.00443440589850622,0.0011972749723634076,-0.0009127693633263454,0.006164378247121097,-0.00855180508138846,-0.0019150701629702105,0.00182078908526682,0.002091644595648379,-0.0032109915639025734,-4.881464280692899e-05,-0.016151207592638977,0.013341118417267036,2026-01-25 21:59:57 UTC
2021-03-30 00:00:00+00:00,-0.007090500760259997,0.0007202017573418814,0.0007338451040813145,-0.007311657418211598,0.0007338451040813216,-0.003297207517988338,0.00493907585310318,0.008003711642867709,-0.0018147940631487837,-0.009673642427083563,0.005020428308595191,-0.002490853477913632,0.005684669691553904,0.002644701428698918,-0.006370122103936065,-0.0008214717907104252,-0.004266295583165357,2026-01-25 21:59:57 UTC
2021-03-31 00:00:00+00:00,-0.007053095954507487,-0.00034057618982566407,-0.0002149129230357077,-0.007276297325249853,-0.00021491292303570675,-0.005419037031553737,-0.0035702401870984983,-0.004125677399532539,-0.0019922247680731484,-0.006661450822766278,-0.0056833820497737275,0.008159186849041636,-0.000937554888412106,-0.0042533581093537574,0.015605634626999225,-0.005504368497460724,0.008551226643833256,2026-01-25 21:59:57 UTC
2021-04-01 00:00:00+00:00,-0.003658772630821428,0.0015749392081722071,0.0012884173359944838,-0.0037609530953156586,0.0012884173359944931,-0.005346049596771323,0.0025964716750784085,-0.0020831788769436915,-0.009595609040429422,0.014070221677821923,0.004000943767992561,-0.008727997330872758,-0.0038953974733677258,0.007136907657530482,0.0074120846779468395,0.015778851414189183,-0.00995872580120456,2026-01-25 21:59:57 UTC
2021-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-25 21:59:57 UTC
2021-04-05 00:00:00+00:00,0.0011824178134451954,0.0013557568632129237,0.0011504863658117535,0.0012261020471905355,0.0011504863658117555,0.004069627786377261,0.0014284195913243907,0.011036305992156619,0.004028139770334952,-0.033392539419707344,0.002564119916438695,0.0027021095471625985,0.007509613377597973,-0.0060902769773740215,0.009924644928341905,-0.001685390064766605,0.005520926253229732,2026-01-25 21:59:57 UTC
2021-04-06 00:00:00+00:00,-0.002304534375380989,0.001007361503023427,0.0009094489283718851,-0.002373049427551226,0.000909448928371884,-0.0018239695913621083,0.005185555663385334,0.0049252536202656185,0.0032802822540484175,-0.003152010693629434,-0.002261880516954526,-0.00367345134213801,-0.0038040762645442892,0.0007363966278063287,-0.00790218229957219,0.007766158813170886,0.0034950022342390996,2026-01-25 21:59:57 UTC
2021-04-07 00:00:00+00:00,0.0019247822815226508,-0.00048393388393565804,-0.00040148753843448814,0.001981167855731281,-0.00040148753843449156,-0.013320360625737902,0.003650696710317858,-0.0027096698012027145,-0.002422551144609007,0.009031140783390488,0.005128398620614491,-0.0023616774271057257,-0.0027214384448894717,0.006423641290285331,-0.000485178444824002,-0.003639590714990709,0.00022300080010588728,2026-01-25 21:59:57 UTC
2021-04-08 00:00:00+00:00,-0.0028534020837886432,4.2024445441708844e-05,4.6975607329909986e-05,-0.0029418156472700626,4.6975607329905676e-05,0.0002978469043730756,-0.0044870845220498935,-0.0007250895028882446,0.001999462489839699,-0.018903458475266564,-0.000957726314833751,0.0036724693380190553,0.001605769353325045,-0.004260187892469497,0.011415264829068772,0.011233945064385801,-0.0012534028273649214,2026-01-25 21:59:57 UTC
2021-04-09 00:00:00+00:00,4.5065372651281486e-05,0.0015902735096422172,0.0014107012004182997,5.183328486877048e-05,0.0014107012004182997,0.004776618147363476,-0.0010237827293900856,0.007527344901163308,-0.0059240222858493626,-0.012857020236172544,0.005433204635381385,0.009301254222862545,0.006470229509661926,-0.0013429500186163711,0.0021346244302715566,-0.004920144336509733,-0.003878715971773902,2026-01-25 21:59:57 UTC
2021-04-12 00:00:00+00:00,0.001839269210386169,0.000386018009641287,0.0003321168803352409,0.0018978590578920468,0.0003321168803352437,0.002539698693683798,-0.0031697554689769773,0.00031897681674721533,0.005259650462326345,-0.007105705120768039,0.005791782592161925,-0.0011422920545514758,0.002723043028192707,0.0029158152104591306,-0.0015500897655157065,-0.003954737112054286,-0.0006983108801894321,2026-01-25 21:59:57 UTC
2021-04-13 00:00:00+00:00,-0.002546024534868582,0.0015753510801576063,0.0014732856603069946,-0.0026230666675000993,0.0014732856603069957,-0.0030291026636965496,-0.0029114828237513752,-0.00555699272607495,-0.0022066872771965753,-0.0031544098865280076,-0.007925126055932905,0.005326848762169202,-0.006491311808851851,0.006746113160949746,0.005003656323437892,0.005556525199792961,0.0102758653807268,2026-01-25 21:59:57 UTC
2021-04-14 00:00:00+00:00,0.0007452963106474894,-8.212892659664195e-05,-0.00011822570946063209,0.0007702870327970901,-0.00011822570946062583,0.011062504334654133,-0.007602133839140399,-0.004769378735383979,-0.003949959940305017,0.031034652992633954,0.0055291898529334456,-0.0010328814590500562,-0.0017110993809961758,-0.008802682219399227,-0.011688976594090506,-0.00867255753130087,0.0027082235681422724,2026-01-25 21:59:57 UTC
2021-04-15 00:00:00+00:00,-3.3470104721205316e-05,0.0009124503258258105,0.0007033940217810804,-2.6126401687263242e-05,0.000703394021781081,0.001107969429108367,0.0007338665151968799,-0.002994861770854338,0.0022495477940298455,-0.015155450892818216,-0.006775261595630962,0.008378774352120099,-0.002393879229544434,0.008789445444300076,0.006331434167169101,0.006250592768654806,0.0023526501103656675,2026-01-25 21:59:57 UTC
2021-04-16 00:00:00+00:00,8.515023664590792e-05,0.0007924551473546132,0.0007116330117892811,9.002556462188434e-05,0.000711633011789281,0.01009352296601006,-0.0040709371872116535,0.005208926420630805,0.004964653088771188,-0.010398938751989823,0.0011865073675661158,0.004211726737511482,0.002039514740727102,0.0004180600416544418,-0.003571354982121258,-0.00991558501836392,0.0022146331445314763,2026-01-25 21:59:57 UTC
2021-04-19 00:00:00+00:00,0.0001399411503557833,-0.0002130091181973211,-0.0001340083448557381,0.0001407978216771954,-0.00013400834485574714,0.0004835045040445746,-0.0024888316518394044,-0.004788892289362569,0.0010474373572296617,0.0024485013059211743,0.0002745375929336687,0.0009436382071157105,-0.0007230881961011322,0.006182847292152099,-0.009903654981614695,0.003526953416332904,-0.0006715140498158882,2026-01-25 21:59:57 UTC
2021-04-20 00:00:00+00:00,0.003311963576265608,-0.0005995272006117403,-0.00044564860829621525,0.0034078606253170707,-0.00044564860829620983,-0.006795016302609632,-0.0014055703032245241,-0.009926153086355758,0.008204384188134975,-0.01899222356072034,-0.009112970346516758,0.006577660498293953,-0.004078677047106234,0.016393178394600572,-0.0010051585066417669,-0.002868414577747113,0.016304317014374188,2026-01-25 21:59:57 UTC
2021-04-21 00:00:00+00:00,-0.0037871386365702212,0.0004772040481947519,0.00025287455203578215,-0.0038939101807326784,0.00025287455203577857,0.011316132647779963,0.003899350456444361,0.0019971490461459665,-0.00011637174622492316,-0.0028370407937819623,0.003604120158417047,0.005202556805311709,0.0030218157727710877,-0.002611318810492537,0.0014334084320896617,-0.0028145296606047186,-0.011373145473742179,2026-01-25 21:59:57 UTC
2021-04-22 00:00:00+00:00,0.0010818406650547278,5.627660407505582e-05,0.0001633925156706271,0.0011097591539742959,0.00016339251567063298,-0.012096946872583511,0.0018169374352174541,0.004604031087111111,-0.0023283825909930105,-9.731169553679818e-05,-0.004752222310984812,0.0027611517782805163,0.005243268513476945,0.0017301782853628882,-0.0010358834746310751,0.002587261255614005,-0.004230560309062971,2026-01-25 21:59:57 UTC
2021-04-23 00:00:00+00:00,-0.005026076385913592,0.00019401916984240265,-1.0841359383128671e-06,-0.005171908566258243,-1.084135938306248e-06,0.007709942962678597,-0.0062550118783513435,0.0012638134326585654,-0.009033708082440818,-0.003039914026573689,0.010385651056041953,0.0007624606631376573,0.0037620413866693257,-0.0030391278595645536,0.002739227252170696,0.00960253085474822,-0.0050047409284898065,2026-01-25 21:59:57 UTC
2021-04-26 00:00:00+00:00,-0.005176716297894379,0.0009512017336686998,0.0008180635682544668,-0.005331997956130484,0.000818063568254467,0.008785872827699543,0.0005975450211429374,-0.004049489995817369,-0.00881125835609084,0.005790718459178959,0.00039944860021042466,-0.001994943652963157,-0.005130719099203629,0.0014901207561992297,0.0044522597804249175,0.005086819802610481,-0.0018484946842342274,2026-01-25 21:59:57 UTC
2021-04-27 00:00:00+00:00,-0.0003041468088742417,0.0002430006847116628,0.00026441607129225466,-0.0003151511902867915,0.00026441607129224816,0.0007212800437728111,0.0020426247921538033,0.009251520933412928,0.0021655824664140494,0.011770965064161473,0.009701093401515464,-0.0024508561278877555,0.007931559148990417,0.004455917528521507,-0.0016401717187190432,-0.039129095613275634,-0.006533281524470993,2026-01-25 21:59:57 UTC
2021-04-28 00:00:00+00:00,-0.00031729720026430196,-4.7064389245096864e-05,-9.957170743489715e-05,-0.00032436396904048553,-9.957170743489468e-05,0.001144067879676508,-0.0031130176680590556,-0.0010301403157605938,-0.0036776711048659002,0.031076986140803686,-0.0003421843022210042,-0.0056181316005690434,-0.007041142873701292,-0.0090731631806187,-0.00903826383318398,0.012301887862577014,-0.0027003335246221214,2026-01-25 21:59:57 UTC
2021-04-29 00:00:00+00:00,0.0042270363684346205,-0.0008007706944048951,-0.0008305479426300121,0.004360797654709319,-0.0008305479426300128,-4.24435203277842e-05,0.010425871409009272,-0.000633153730671843,0.005125511449223274,0.006399869160458359,0.00944849567527481,-0.009089287983687954,0.0038464416459224908,0.003853484884512649,-0.005160477704659266,-0.020664994595789795,-2.1934375903286854e-05,2026-01-25 21:59:57 UTC
2021-04-30 00:00:00+00:00,0.0026612964773485496,-0.0004080473162443093,-0.0002364352077743907,0.0027357935470688397,-0.00023643520777438695,-0.005159075300194869,-0.00020090237155068769,0.004471663596451296,0.002138571059432414,-0.010784415143022346,0.0005896212391209588,0.002652573611706026,-0.0022450555266768663,0.009407284970357366,-0.009662534327716014,-0.010729150195799422,0.01142167168488227,2026-01-25 21:59:57 UTC
