date,portfolio_type,daily_return,cumulative_return,vt_scaling_factor,vt_daily_return,vt_cumulative_return
2021-03-03,longonly,0.0139547220006354,0.72878342560093,1.0,0.0139547220006354,0.7287834256009286
2021-03-04,longonly,0.0198961300987082,0.7486795556996382,1.0,0.0198961300987082,0.7486795556996367
2021-03-05,longonly,0.0356076751977156,0.7842872308973539,1.0,0.0356076751977156,0.7842872308973523
2021-03-08,longonly,0.0232335846200703,0.8075208155174243,1.0,0.0232335846200703,0.8075208155174226
2021-03-09,longonly,-0.0118700878559351,0.7956507276614891,1.0,-0.0118700878559351,0.7956507276614875
2021-03-10,longonly,0.0271994932497749,0.822850220911264,1.0,0.0271994932497749,0.8228502209112624
2021-03-11,longonly,0.0116150433692569,0.834465264280521,1.0,0.0116150433692569,0.8344652642805193
2021-03-12,longonly,0.0267887214546634,0.8612539857351844,1.0,0.0267887214546634,0.8612539857351826
2021-03-15,longonly,0.0106201176463929,0.8718741033815773,1.0,0.0106201176463929,0.8718741033815756
2021-03-16,longonly,-0.0084978012264203,0.863376302155157,1.0,-0.0084978012264203,0.8633763021551553
2021-03-17,longonly,0.025089281246732,0.8884655834018891,1.0,0.025089281246732,0.8884655834018873
2021-03-18,longonly,0.0295201985828268,0.917985781984716,1.0,0.0295201985828268,0.9179857819847141
2021-03-19,longonly,0.0215398357521939,0.93952561773691,1.0,0.0215398357521939,0.939525617736908
2021-03-22,longonly,0.0053307965109655,0.9448564142478756,1.0,0.0053307965109655,0.9448564142478735
2021-03-23,longonly,-0.0028995671137453,0.9419568471341302,1.0,-0.0028995671137453,0.9419568471341282
2021-03-24,longonly,0.0019454137027906,0.9439022608369207,1.0,0.0019454137027906,0.9439022608369187
2021-03-25,longonly,0.0229115229638328,0.9668137838007536,0.701636671943369,0.01607556472149772,0.9599778255584165
2021-03-26,longonly,0.0333756107932549,1.0001893945940086,0.7012724444783509,0.023405396166943895,0.9833832217253604
2021-03-29,longonly,0.0063108754132604,1.006500270007269,0.6996863242202114,0.004415633220515877,0.9877988549458763
2021-03-30,longonly,0.0105348045858203,1.0170350745930894,0.7013860248025156,0.007388964710519812,0.9951878196563961
2021-03-31,longonly,0.0033608816846623,1.0203959562777518,0.7195306832736004,0.0024182574949667937,0.997606077151363
2021-04-01,longonly,0.0137967133199162,1.034192669597668,0.7276148431835511,0.010038693398719236,1.0076447705500822
2021-04-02,longonly,0.0,1.034192669597668,0.7282407487166849,0.0,1.0076447705500822
2021-04-05,longonly,0.0234293077826381,1.0576219773803062,0.7289547018051068,0.017078904068193023,1.0247236746182753
2021-04-06,longonly,0.0010792106160944,1.0587011879964006,0.7333705702213473,0.0007914613049140818,1.0255151359231893
2021-04-07,longonly,0.0002544996559114,1.058955687652312,0.7298306998819266,0.00018574166199352657,1.0257008775851828
2021-04-08,longonly,0.0048837999049622,1.0638394875572743,0.7565766403269732,0.0036949689241254926,1.0293958465093083
2021-04-09,longonly,0.0094384713959472,1.0732779589532215,0.7988123787778134,0.007539567787822932,1.0369354142971312
2021-04-12,longonly,0.0045060599784176,1.0777840189316392,0.8018409760953404,0.0036131435314385174,1.0405485578285698
2021-04-13,longonly,0.004092211315294,1.0818762302469334,0.8148240689518331,0.00333443227493859,1.0438829901035085
2021-04-14,longonly,0.0023637224424257,1.084239952689359,0.8153749395399965,0.0019273200435821882,1.0458103101470906
2021-04-15,longonly,0.0212464604720798,1.1054864131614388,0.8138951658063692,0.01729239146872186,1.0631027016158126
2021-04-16,longonly,0.0195816433487394,1.1250680565101785,0.8132008578213905,0.015923809168747406,1.07902651078456
2021-04-19,longonly,0.0004254285501234,1.1254934850603018,0.8108015971020903,0.0003449381478928794,1.0793714489324528
2021-04-20,longonly,0.0034561122605619,1.1289495973208636,0.8098636916500401,0.002798979834095626,1.0821704287665486
2021-04-21,longonly,0.0188448865388042,1.147794483859668,0.8192686411925318,0.015439024588073553,1.0976094533546221
2021-04-22,longonly,0.0113671291543767,1.1591616130140447,0.855843291820562,0.009728481234031236,1.1073379345886534
2021-04-23,longonly,0.017808107415221,1.1769697204292655,0.8579845692318327,0.015279081369482595,1.122617015958136
2021-04-26,longonly,0.0020472625540128,1.1790169829832786,0.8564137704176943,0.0017533038429170605,1.124370319801053
2021-04-27,longonly,0.0107708530277455,1.189787836011024,0.8620436133963372,0.00928494506339861,1.1336552648644518
2021-04-28,longonly,0.0117113673404129,1.201499203351437,0.8619641233874207,0.010094778483247073,1.1437500433476988
2021-04-29,longonly,0.0178937706295563,1.2193929739809932,0.8868364881006289,0.01586884870399389,1.1596188920516928
2021-04-30,longonly,-0.0012411674247482,1.218151806556245,0.879633011210959,-0.0010917718392482105,1.1585271202124445
2021-05-03,longonly,0.0113960121399773,1.2295478186962223,0.9408044432017809,0.01072141885607208,1.1692485390685166
2021-05-04,longonly,0.0222245040658347,1.2517723227620572,0.9419316069391628,0.020933962828157637,1.1901825018966743
2021-05-05,longonly,0.0108818865300082,1.2626542092920654,0.9500105977069245,0.010337907526552021,1.2005204094232262
2021-05-06,longonly,0.0107324191053975,1.2733866283974629,0.9677375594681163,0.010386165072246361,1.2109065744954726
2021-05-07,longonly,0.0107782009262224,1.2841648293236854,0.9712306185743816,0.010468118752693956,1.2213746932481666
2021-05-10,longonly,0.0042858259378394,1.288450655261525,0.9753112560285787,0.004180014278554006,1.2255547075267206
2021-05-11,longonly,-0.0072791594390453,1.2811714958224796,0.958288531100334,-0.006975535006487851,1.2185791725202326
2021-05-12,longonly,0.0020550311982253,1.2832265270207048,0.9581625535908517,0.001969053940600421,1.220548226460833
2021-05-13,longonly,0.0121472190109938,1.2953737460316987,0.9642881414661844,0.011713419244093914,1.232261645704927
2021-05-14,longonly,0.0226109378124364,1.3179846838441351,0.9923043349466505,0.022436931608489776,1.2546985773134167
2021-05-17,longonly,0.020169985936525,1.3381546697806603,1.0061363036015945,0.02029375509387141,1.274992332407288
2021-05-18,longonly,-0.0132461048450696,1.3249085649355907,0.9770911094191536,-0.01294265127855148,1.2620496811287365
2021-05-19,longonly,-0.0052289592498032,1.3196796056857871,0.9847602297016307,-0.005149271111936665,1.2569004100167998
2021-05-20,longonly,0.0129202124906109,1.3325998181763985,1.103527813549234,0.014257813840355347,1.271158223857155
2021-05-21,longonly,0.0118845472381601,1.3444843654145584,1.1043097388515362,0.013124221256941324,1.2842824451140964
2021-05-24,longonly,0.0165562359782943,1.3610406013928529,1.131378813269958,0.018731374613339985,1.3030138197274364
2021-05-25,longonly,-0.0048666675649951,1.3561739338278578,1.1315005162733103,-0.00550663686232253,1.297507182865114
2021-05-26,longonly,0.0113019005452456,1.3674758343731035,1.1323062200269984,0.01279721228550812,1.310304395150622
2021-05-27,longonly,0.0137047467219902,1.3811805810950937,1.138311108448967,0.015600265432121013,1.325904660582743
2021-05-28,longonly,0.006335017617616,1.3875155987127097,1.1909598307404274,0.007544751509613578,1.3334494120923566
2021-05-31,longonly,0.0,1.3875155987127097,1.1983903387018227,0.0,1.3334494120923566
2021-06-01,longonly,0.0142882614609482,1.401803860173658,1.242406775081608,0.017751832843219476,1.3512012449355761
2021-06-02,longonly,0.0154535688131773,1.4172574289868354,1.270568493128552,0.01963481764041707,1.3708360625759932
2021-06-03,longonly,0.0109562216647138,1.4282136506515493,1.270768292718733,0.01392281909951635,1.3847588816755096
2021-06-04,longonly,0.0226219915825321,1.4508356422340811,1.2845422472813854,0.02905890390540637,1.413817785580916
2021-06-07,longonly,0.04707307178287,1.4979087140169514,1.1533573865053095,0.05429207504626777,1.4681098606271838
2021-06-08,longonly,0.0067155750521442,1.5046242890690955,1.1830042174108752,0.007944553609025847,1.4760544142362098
2021-06-09,longonly,0.0023547906980123,1.506979079767108,1.1961788631185553,0.0028167508600305024,1.4788711650962403
2021-06-10,longonly,0.0268472669026672,1.5338263466697752,1.205018806998424,0.032351461534220305,1.5112226266304605
2021-06-11,longonly,0.0081748959414166,1.5420012426111918,1.216941667237644,0.009948371496441767,1.5211709981269022
2021-06-14,longonly,0.0213785282542116,1.5633797708654034,1.207239347149644,0.025809000492634633,1.5469799986195367
2021-06-15,longonly,-0.0045436539406659,1.5588361169247376,1.202933005200741,-0.005465711289437421,1.5415142873300993
2021-06-16,longonly,0.0112027008699633,1.570038817794701,1.2094980627475593,0.01354964499976101,1.5550639323298603
2021-06-17,longonly,0.0261209532693014,1.5961597710640023,1.201065338525814,0.031372971581010455,1.5864369039108708
2021-06-18,longonly,0.0118648981409092,1.6080246692049114,1.2532732351161942,0.01486995927738139,1.601306863188252
2021-06-21,longonly,0.0051655154700536,1.613190184674965,1.2522193915115982,0.006468358638754266,1.6077752218270063
2021-06-22,longonly,0.021678680039743,1.6348688647147085,1.2386521962642105,0.02685234464333677,1.6346275664703431
2021-06-23,longonly,0.0011624087534318,1.63603127346814,1.2350909021235636,0.0014356804759124088,1.6360632469462555
2021-06-24,longonly,0.0089444504691442,1.6449757239372842,1.2362154609971723,0.011057267960079472,1.647120514906335
2021-06-25,longonly,0.0036585195906476,1.6486342435279318,1.242447698473816,0.004545519245221478,1.6516660341515566
2021-06-28,longonly,0.0148123712977297,1.6634466148256617,1.258553221777509,0.018642157618922416,1.670308191770479
2021-06-29,longonly,0.0144837610061411,1.6779303758318027,1.2655368555077204,0.018329733359637144,1.688637925130116
2021-06-30,longonly,4.827805728766681e-05,1.6779786538890904,1.2650833082126782,6.107576442756273e-05,1.6886990008945435
2021-07-01,longonly,0.008531914782624,1.6865105686717146,1.267963679668708,0.010818158062395772,1.6995171589569393
2021-07-02,longonly,0.007578349150724,1.6940889178224383,1.267213680652605,0.009603387720559504,1.7091205466774988
2021-07-05,longonly,0.0,1.6940889178224383,1.2593985375602608,0.0,1.7091205466774988
2021-07-06,longonly,0.0183852562490297,1.7124741740714684,1.2568216169433355,0.02310698748682307,1.7322275341643218
2021-07-07,longonly,0.0083674240273316,1.7208415980988,1.263485220799483,0.010572116594695967,1.7427996507590178
2021-07-08,longonly,-0.0043171472620687,1.7165244508367312,1.2529786410356012,-0.005409293309577407,1.7373903574494403
2021-07-09,longonly,0.0089385826441917,1.725463033480923,1.2623944634278184,0.011284017240919592,1.74867437469036
2021-07-12,longonly,0.0073229468297893,1.7327859803107124,1.271667313197474,0.009312352119726119,1.757986726810086
2021-07-13,longonly,-0.0029536155973542,1.729832364713358,1.2580712428379406,-0.0037158588454289246,1.754270867964657
2021-07-14,longonly,0.0052043381128562,1.735036702826214,1.264275736608894,0.006579718401193014,1.7608505863658501
2021-07-15,longonly,0.0096565078856743,1.7446932107118889,1.2645484951934824,0.012211122515653433,1.7730617088815035
2021-07-16,longonly,0.0117254556641161,1.7564186663760046,1.2712451575841501,0.014905928733475238,1.7879676376149787
2021-07-19,longonly,0.0056597131233962,1.762078379499401,1.2758938332693466,0.0072211930722148035,1.7951888306871935
2021-07-20,longonly,0.02470116189674,1.786779541396141,1.2521587482231638,0.030929775960279668,1.826118606647473
2021-07-21,longonly,0.0149449443798918,1.8017244857760328,1.2498931157907065,0.01867958309630177,1.8447981897437749
2021-07-22,longonly,0.0203919966614027,1.822116482437436,1.2451704589706125,0.025391511842205998,1.8701897015859807
2021-07-23,longonly,0.0134738426706039,1.83559032510804,1.2576460061563854,0.01694532442226448,1.8871350260082451
2021-07-26,longonly,0.0006758978046795,1.8362662229127191,1.2482674541396384,0.00084370123190585,1.887978727240151
2021-07-27,longonly,-0.001254861430806,1.8350113614819128,1.25104899305958,-0.00156989312943915,1.8864088341107117
2021-07-28,longonly,0.0188425117502264,1.85385387323214,1.2426863977528244,0.023415333051504113,1.9098241671622158
2021-07-29,longonly,0.0168099785082787,1.8706638517404184,1.2378980466574392,0.020809039559751736,1.9306332067219676
2021-07-30,longonly,0.0257177959720126,1.896381647712431,1.2138949047962873,0.031218701493016577,1.9618519082149841
2021-08-02,longonly,0.009129692309952,1.905511340022383,1.2171798136536875,0.01111247718454288,1.972964385399527
2021-08-03,longonly,0.0309636400884432,1.9364749801108263,1.2081558954958536,0.03740890431886441,2.0103732897183915
2021-08-04,longonly,0.0440063605082526,1.9804813406190789,1.1247650940574139,0.0494968182161892,2.0598701079345805
2021-08-05,longonly,0.0111716576595655,1.9916529982786444,1.1247720095914617,0.012565567836217333,2.072435675770798
2021-08-06,longonly,0.0100538118036596,2.0017068100823043,1.134106969133122,0.011402098032883196,2.083837773803681
2021-08-09,longonly,0.0075675534593854,2.0092743635416896,1.1392023662314623,0.008620974807514935,2.092458748611196
2021-08-10,longonly,0.0054355934727462,2.014709957014436,1.1870172902674179,0.006452143435014457,2.0989108920462103
2021-08-11,longonly,0.0106402416473415,2.0253501986617777,1.2131447676007205,0.012908153480479611,2.11181904552669
2021-08-12,longonly,0.0079371338480302,2.033287332509808,1.2119201938393669,0.00961917279163376,2.121438218318324
2021-08-13,longonly,0.0065769010833778,2.039864233593186,1.2095030838916352,0.007954782142795686,2.1293930004611195
2021-08-16,longonly,0.0025813250094633,2.042445558602649,1.2045059070573156,0.003109221221933326,2.132502221683053
2021-08-17,longonly,0.0008108955358266,2.043256454138476,1.2189935343267304,0.000988476415187035,2.1334906980982398
2021-08-18,longonly,0.0025041634695876,2.0457606176080634,1.2114493333335792,0.0030336671657902005,2.13652436526403
2021-08-19,longonly,0.0159903463347071,2.0617509639427705,1.2099232132090443,0.01934709121761428,2.155871456481644
2021-08-20,longonly,0.0109296191762526,2.072680583119023,1.2123189710345201,0.013250184673553713,2.1691216411551975
2021-08-23,longonly,0.0098957036832807,2.082576286802304,1.224850023450809,0.012120752888528622,2.181242394043726
2021-08-24,longonly,0.0187693515366806,2.1013456383389846,1.2205580189149148,0.022909082527928483,2.2041514765716546
2021-08-25,longonly,0.00847169368109,2.1098173320200746,1.221048753873149,0.010344351012489974,2.2144958275841446
2021-08-26,longonly,0.0032665898092107,2.1130839218292854,1.214572435554979,0.003967509940532114,2.218463337524677
2021-08-27,longonly,0.0156288658308428,2.128712787660128,1.2251023743883744,0.01914696063836285,2.2376102981630397
2021-08-30,longonly,0.0111327747127662,2.1398455623728942,1.3770932891634324,0.015330869346718692,2.2529411675097584
2021-08-31,longonly,-0.0017829964466412,2.138062565926253,1.3581490079861513,-0.0024215748552485787,2.2505195926545096
2021-09-01,longonly,0.0066925581898036,2.144755124116057,1.365247471569146,0.009136998146958746,2.2596565908014683
2021-09-02,longonly,0.0213620127294282,2.166117136845485,1.3858570253079878,0.029604695415796738,2.289261286217265
2021-09-03,longonly,0.010430788398939,2.176547925244424,1.3866618203486398,0.014463976028944227,2.3037252622462097
2021-09-06,longonly,0.0,2.176547925244424,1.3884403484885315,0.0,2.3037252622462097
2021-09-07,longonly,0.005131270037756,2.18167919528218,1.4169647099717666,0.007270828560835747,2.3109960908070453
2021-09-08,longonly,0.0028426078253628,2.184521803107543,1.408686394894124,0.004004342969608148,2.315000433776653
2021-09-09,longonly,0.0157806919082602,2.200302495015803,1.4432376274893888,0.022775288349818446,2.3377757221264717
2021-09-10,longonly,0.0087054859226433,2.209007980938446,1.4434835999380573,0.01256622615882723,2.350341948285299
2021-09-13,longonly,0.003131871449203,2.212139852387649,1.4396774135046415,0.004508884587417608,2.3548508328727165
2021-09-14,longonly,0.004439821875796,2.216579674263446,1.4576992892531926,0.006471925192758606,2.361322758065475
2021-09-15,longonly,0.0119882701831657,2.228567944446611,1.4693309455252035,0.017614736363442463,2.378937494428918
2021-09-16,longonly,0.0062307291771557,2.234798673623767,1.4672529871010882,0.009142055996999606,2.3880795504259176
2021-09-17,longonly,0.0062866586355663,2.2410853322593334,1.4715977915355072,0.009251432964236991,2.3973309833901544
2021-09-20,longonly,-0.0167128702303209,2.2243724620290126,1.3698981250702396,-0.022894929593058822,2.3744360537970954
2021-09-21,longonly,0.0080912918673898,2.2324637538964023,1.3734071357016395,0.011112637987717795,2.3855486917848134
2021-09-22,longonly,0.0171115508862951,2.2495753047826974,1.3772202680241243,0.02356637469793178,2.4091150664827454
2021-09-23,longonly,0.0270809980299253,2.2766563028126225,1.3370125470283833,0.03620763415206106,2.4453227006348066
2021-09-24,longonly,0.0145018439389192,2.291158146751542,1.3349911059218713,0.01935983267792413,2.4646825333127307
2021-09-27,longonly,0.0155404520746008,2.306698598826143,1.3442074724625919,0.020889591804125182,2.485572125116856
2021-09-28,longonly,-0.0037247094612318,2.302973889364911,1.329011662799317,-0.004950182314516022,2.48062194280234
2021-09-29,longonly,0.0054683182003619,2.308442207565273,1.3269095768246528,0.0072559637891847556,2.4878779065915246
2021-09-30,longonly,-0.0114159110335978,2.297026296531675,1.2967973305277853,-0.014804122953912318,2.4730737836376124
2021-10-01,longonly,0.0423236294571042,2.3393499259887798,1.1897845631143817,0.0503560009830357,2.523429784620648
2021-10-04,longonly,0.0212543787281939,2.3606043047169734,1.1800314543248067,0.02508083544140088,2.548510620062049
2021-10-05,longonly,0.0161170420130074,2.3767213467299806,1.1937893276502962,0.01924035274841968,2.567750972810469
2021-10-06,longonly,-0.0021944140675656,2.374526932662415,1.1815931499327488,-0.002592904630351573,2.5651580681801174
2021-10-07,longonly,0.0141706829478233,2.3886976156102384,1.1806259511843973,0.0167302760342064,2.581888344214324
2021-10-08,longonly,0.0297676536523828,2.4184652692626214,1.1505467178367028,0.03424907620744877,2.6161374204217727
2021-10-11,longonly,0.0045415921707554,2.4230068614333766,1.1494709811650838,0.005220428408569872,2.6213578488303426
2021-10-12,longonly,0.0068116519114061,2.4298185133447827,1.1639261624969242,0.00792825986950774,2.6292861086998505
2021-10-13,longonly,0.0119848935961013,2.4418034069408843,1.165310282173601,0.013966119738293389,2.643252228438144
2021-10-14,longonly,0.0166763850230264,2.4584797919639105,1.1703002504755373,0.019516377569474292,2.662768606007618
2021-10-15,longonly,0.0089439860460054,2.467423778009916,1.1707972246475227,0.010471594039949293,2.6732402000475672
2021-10-18,longonly,0.0135006580146641,2.4809244360245803,1.1786762839878469,0.015912905420115024,2.6891531054676823
2021-10-19,longonly,0.0116209375826469,2.492545373607227,1.1916493855770804,0.013848083130190782,2.703001188597873
2021-10-20,longonly,0.0098977893752204,2.5024431629824475,1.1973234641146093,0.011850855461815664,2.7148520440596884
2021-10-21,longonly,0.0134419772609125,2.51588514024336,1.2000141898815104,0.0161305634531596,2.730982607512848
2021-10-22,longonly,0.0077160107179718,2.523601150961332,1.220851054222475,0.009420099819427789,2.740402707332276
2021-10-25,longonly,0.0224296267423494,2.546030777703681,1.2075931498236454,0.02708586360716238,2.767488570939438
2021-10-26,longonly,0.0027069351179008,2.5487377128215822,1.24307972813248,0.003364936170432389,2.7708535071098703
2021-10-27,longonly,0.0005636515614902,2.5493013643830724,1.3713979488728476,0.0007729905953066381,2.771626497705177
2021-10-28,longonly,0.0239714121320885,2.573272776515161,1.3440889862010192,0.032219711030425646,2.8038462087356026
2021-10-29,longonly,0.0271267405395057,2.6003995170546665,1.3069354216395297,0.035452898084705003,2.8392991068203077
2021-11-01,longonly,0.0141933877068725,2.6145929047615395,1.3055996537398398,0.018530882075488034,2.8578299888957956
2021-11-02,longonly,0.0168042328016947,2.631397137563234,1.3030768145598326,0.02189720615035418,2.87972719504615
2021-11-03,longonly,0.0101225977133398,2.641519735276574,1.3030899760140957,0.0131906556114763,2.8929178506576263
2021-11-04,longonly,0.0286525327182438,2.670172267994818,1.2662761294006186,0.03628201822798234,2.9291998688856085
2021-11-05,longonly,0.0109573339445965,2.681129601939414,1.2680693123377225,0.013894658920179267,2.943094527805788
2021-11-08,longonly,0.011592890876764,2.6927224928161784,1.275343552301317,0.014784918632213729,2.9578794464380014
2021-11-09,longonly,0.0067624291142767,2.699484921930455,1.2848086535030236,0.008688427444723491,2.966567873882725
2021-11-10,longonly,-0.0292421536225022,2.670242768307953,1.140504719303416,-0.033350814209059235,2.9332170596736655
2021-11-11,longonly,0.038648150247798,2.708890918555751,1.084842007408027,0.04192713689742821,2.975144196571094
2021-11-12,longonly,0.0321380074144204,2.7410289259701712,1.0555106579577667,0.03392200935144646,3.00906620592254
2021-11-15,longonly,0.009504472416867,2.7505333983870384,1.055440130605599,0.010031401608995419,3.0190976075315357
2021-11-16,longonly,0.029929540966592,2.7804629393536304,1.03751965399721,0.03105248698795385,3.0501500945194895
2021-11-17,longonly,-0.0032490910709529,2.7772138482826776,1.0256908010156065,-0.003332562823138335,3.0468175316963513
2021-11-18,longonly,0.0181117420591586,2.7953255903418364,1.0266462826665297,0.018594352657650214,3.0654118843540017
2021-11-19,longonly,0.0134420350234674,2.808767625365304,1.0274514956829,0.013811038989883504,3.079222923343885
2021-11-22,longonly,-0.0042030103510761,2.804564615014228,1.013971353432577,-0.004261732094171763,3.0749611912497135
2021-11-23,longonly,0.0049775428848087,2.809542157899036,1.021226279428156,0.005083197600947279,3.0800443888506606
2021-11-24,longonly,0.0181030478344469,2.827645205733483,1.019787129324001,0.01846125518310568,3.098505644033766
2021-11-25,longonly,0.0,2.827645205733483,1.0185255313373451,0.0,3.098505644033766
2021-11-26,longonly,-0.0088819847868169,2.818763220946666,0.9972267719848191,-0.008857353017775689,3.0896482910159904
2021-11-29,longonly,0.0353744497789026,2.854137670725569,0.9730772302506017,0.03442207161249355,3.124070362628484
2021-11-30,longonly,-0.0111194412817236,2.843018229443845,0.9512106262379507,-0.010576930705004426,3.1134934319234793
2021-12-01,longonly,0.0079195180179159,2.850937747461761,0.9538735543427339,0.007554218800430763,3.12104765072391
2021-12-02,longonly,0.0121369697705827,2.863074717232344,0.9548483309740342,0.011588965328523198,3.1326366160524333
2021-12-03,longonly,0.0147565415822743,2.877831258814618,0.9544916892780105,0.014084996302766203,3.1467216123551993
2021-12-06,longonly,0.0170263760789422,2.8948576348935604,0.9560225663169549,0.016277599754067933,3.162999212109267
2021-12-07,longonly,0.0350163827442323,2.929874017637793,0.9337339582346249,0.03269598566283064,3.195695197772098
2021-12-08,longonly,0.0066230992856824,2.936497116923475,0.9325525995827779,0.006176388456157962,3.201871586228256
2021-12-09,longonly,-0.0072498001559434,2.929247316767532,0.9186330763362244,-0.006659906220077125,3.1952116800081787
2021-12-10,longonly,0.0172547267356911,2.946502043503223,0.9185376257702956,0.015849115729116948,3.2110607957372954
2021-12-13,longonly,-0.009717969556989,2.936784073946234,0.9333785351870458,-0.009070544190094697,3.2019902515472007
2021-12-14,longonly,-0.0020775903205103,2.9347064836257237,0.9257198470888565,-0.0019232665938160832,3.2000669849533847
2021-12-15,longonly,0.0265109849289218,2.9612174685546453,0.9178365715933527,0.024332751516724628,3.2243997364701094
2021-12-16,longonly,0.0099681614737394,2.9711856300283848,0.9276071768692956,0.009246538123232681,3.233646274593342
2021-12-17,longonly,-0.0030472601362735,2.9681383698921118,0.9191947716117048,-0.002801025585003372,3.230845249008339
2021-12-20,longonly,0.00212524177514,2.970263611667251,0.9166042827335708,0.0019480057129376202,3.2327932547212765
2021-12-21,longonly,0.0224812620225543,2.992744873689805,0.9207252611149869,0.020699065845910747,3.2534923205671875
2021-12-22,longonly,0.0183901035182854,3.011134977208091,0.9203750747691762,0.016925792900654813,3.2704181134678425
2021-12-23,longonly,0.0113377651608921,3.0224727423689832,0.9438621295167009,0.010701287168719879,3.2811194006365625
2021-12-24,longonly,0.0,3.0224727423689832,0.9818496023683569,0.0,3.2811194006365625
2021-12-27,longonly,0.0228358711511584,3.0453086135201417,0.9801522469684913,0.022382630420290855,3.3035020310568535
2021-12-28,longonly,-0.0070621349029241,3.0382464786172174,0.964920490568881,-0.00681439867499314,3.29668763238186
