date,portfolio_type,daily_return,cumulative_return,rolling_vol_63,rolling_sharpe_63,drawdown
2021-03-10,longonly,0.0167809401276792,0.2731570429115112,0.01249788199898526,0.7050408632430647,0.0
2021-03-11,longonly,0.0121234529715359,0.2852804958830471,0.012308583120754883,0.7242925858227001,0.0
2021-03-12,longonly,0.0141568998652727,0.2994373957483199,0.012149051501520807,0.7468780979392446,0.0
2021-03-15,longonly,0.0123482075152616,0.3117856032635816,0.011976730584278223,0.7656651151448318,0.0
2021-03-16,longonly,-0.0067893254105294,0.3049962778530521,0.01210373851321694,0.7199576690883064,-0.005175636471111174
2021-03-17,longonly,0.0131051229704322,0.3181014008234844,0.011952000840662117,0.7393029954292599,0.0
2021-03-18,longonly,-0.0019285937046657,0.3161728071188186,0.011916968722120778,0.7170624680208574,-0.0014631603482561466
2021-03-19,longonly,0.0066301974989981,0.3228030046178167,0.011758929828470852,0.7224140321364455,0.0
2021-03-22,longonly,0.0037373309470225,0.3265403355648393,0.011628156899195581,0.7200478278398834,0.0
2021-03-23,longonly,-0.013874712664647,0.3126656229001922,0.012005033705559099,0.6511135882013539,-0.010459322112311932
2021-03-24,longonly,0.001162733314588,0.3138283562147803,0.011899482292289093,0.643250686337844,-0.009582806499921633
2021-03-25,longonly,0.017131790932843,0.3309601471476234,0.011844099509123046,0.6653104777991063,0.0
2021-03-26,longonly,0.0280536768723853,0.3590138240200087,0.012099884822356743,0.6900196837174116,0.0
2021-03-29,longonly,-0.0030386340387161,0.3559751899812927,0.0120809646958572,0.6696770854418498,-0.002235911059188264
2021-03-30,longonly,0.0052112704821984,0.361186460463491,0.011950601271530331,0.6716286156411725,0.0
2021-03-31,longonly,0.0015496190363118,0.3627360794998029,0.011855592813417127,0.6651347654858444,0.0
2021-04-01,longonly,0.0182053406696318,0.3809414201694348,0.011822243647556763,0.6855836202483181,0.0
2021-04-02,longonly,0.0,0.3809414201694348,0.011754161864835305,0.6751888971859412,0.0
2021-04-05,longonly,0.0149631910305194,0.3959046111999542,0.01167431731986585,0.6920906569078099,0.0
2021-04-06,longonly,0.0013736565882215,0.3972782677881757,0.011593432595159884,0.6853505457116008,0.0
2021-04-07,longonly,-0.0021068054134191,0.3951714623747566,0.01156291059380789,0.6701132888386462,-0.0015077923002080197
2021-04-08,longonly,0.0077172239969888,0.4028886863717455,0.01144898833354767,0.6767287316207754,0.0
2021-04-09,longonly,0.0100074726848991,0.4128961590566447,0.011342614966540394,0.6868339964009771,0.0
2021-04-12,longonly,0.002265964361275,0.4151621234179197,0.011260224513032206,0.6827739057781784,0.0
2021-04-13,longonly,0.0088985842701897,0.4240607076881095,0.01115666981658191,0.6910838818389008,0.0
2021-04-14,longonly,0.0002508252130582,0.4243115329011677,0.011099629623412096,0.6826346388142074,0.0
2021-04-15,longonly,0.0165482267953545,0.4408597596965222,0.01106407382194501,0.6990537006108024,0.0
2021-04-16,longonly,0.0061688339712657,0.447028593667788,0.010968517576721347,0.7026828823572134,0.0
2021-04-19,longonly,-0.0031337392925442,0.4438948543752438,0.010964767695458198,0.6861651617750917,-0.00216563743540219
2021-04-20,longonly,-0.0027545031113964,0.4411403512638474,0.010952126303431417,0.6713161430056914,-0.004069195612103037
2021-04-21,longonly,0.0141722090937417,0.4553125603575891,0.01089552149560879,0.6850649908532789,0.0
2021-04-22,longonly,0.0031871324448123,0.4584996928024015,0.010819488390569468,0.683503329230278,0.0
2021-04-23,longonly,0.0159754586385916,0.4744751514409931,0.010786187450173223,0.69824037872191,0.0
2021-04-26,longonly,0.0064385170622024,0.4809136685031956,0.010703660181399243,0.7175392260928698,0.0
2021-04-27,longonly,0.0092150652550103,0.490128733758206,0.010655511331781914,0.7350465279443706,0.0
2021-04-28,longonly,0.0084725291903251,0.4986012629485312,0.010476147144717288,0.7716506489794216,0.0
2021-04-29,longonly,0.0100110901996061,0.5086123531481374,0.010357990399985856,0.7643530635263495,0.0
2021-04-30,longonly,-0.0047086791044698,0.5039036740436674,0.010418471618886828,0.7275439265302018,-0.0031211988252939625
2021-05-03,longonly,0.0112362616158605,0.5151399356595281,0.010422157081851463,0.7283893459942556,0.0
2021-05-04,longonly,0.00839918982563,0.5235391254851581,0.010169679869853683,0.7198834234846015,0.0
2021-05-05,longonly,0.0101690539979957,0.533708179483154,0.010099106554128797,0.7139881868674227,0.0
2021-05-06,longonly,0.0130096702213682,0.5467178497045221,0.00992800190579196,0.7105626548084973,0.0
2021-05-07,longonly,0.0175793632409831,0.5642972129455053,0.010014702667046805,0.7229661221778777,0.0
2021-05-10,longonly,-0.000476804755025,0.5638204081904803,0.010056944358321466,0.7040862915803087,-0.0003048044521713244
2021-05-11,longonly,-0.0107331318280751,0.5530872763624052,0.010281576320671311,0.653364848426209,-0.00716611682890643
2021-05-12,longonly,-0.0193346305599415,0.5337526458024636,0.010768648907013189,0.5776835292169249,-0.019526063775008217
2021-05-13,longonly,0.0194394247133285,0.5531920705157922,0.01086559248577163,0.6009275068146114,-0.007099125625112215
2021-05-14,longonly,0.0213489410877809,0.5745410116035732,0.011023846043124308,0.6116074619987536,0.0
2021-05-17,longonly,0.0063730021955793,0.5809140137991525,0.010988126875254833,0.6230910226312341,0.0
2021-05-18,longonly,-0.0084046252561753,0.5725093885429772,0.011071328333157644,0.6121499561224246,-0.005316307644068443
2021-05-19,longonly,-0.0040458409901157,0.5684635475528614,0.010942027188019997,0.579343289107824,-0.007875486040110942
2021-05-20,longonly,0.0121302676852142,0.5805938152380757,0.01095793372771477,0.5819042484882272,-0.00020254014973737186
2021-05-21,longonly,0.0058760854233424,0.5864699006614181,0.010956825087686875,0.5793466342978121,0.0
2021-05-24,longonly,0.0111958806149807,0.5976657812763989,0.010744359298494483,0.5720876836847467,0.0
2021-05-25,longonly,-0.0025160405585754,0.5951497407178234,0.010161621959039956,0.6362026913261923,-0.001574822837205193
2021-05-26,longonly,0.0092085105158484,0.6043582512336718,0.010147933931756888,0.6489896293464659,0.0
2021-05-27,longonly,0.009189176510606,0.613547427744278,0.009897817564878451,0.6411467477836654,0.0
2021-05-28,longonly,0.0038145865328312,0.6173620142771092,0.009866082412524797,0.6499310760052524,0.0
2021-05-31,longonly,0.0,0.6173620142771092,0.009899104974506199,0.6375032173693355,0.0
2021-06-01,longonly,0.0116918604996389,0.6290538747767481,0.009564108229671712,0.7028781898101311,0.0
2021-06-02,longonly,0.0026629461683775,0.6317168209451257,0.009096024739795821,0.6911856678125714,0.0
2021-06-03,longonly,0.0026118318137736,0.6343286527588994,0.00890115842604568,0.6729908779278543,0.0
2021-06-04,longonly,0.0126012484864894,0.6469299012453888,0.008899419261059983,0.6965922674721275,0.0
2021-06-07,longonly,0.0071262041715695,0.6540561054169585,0.008796798291014832,0.687297430855187,0.0
2021-06-08,longonly,0.0077616605858519,0.6618177660028104,0.00876530288257254,0.681868287435482,0.0
2021-06-09,longonly,-0.0013728517284376,0.6604449142743727,0.008749901188877416,0.6548963180437071,-0.0008261144853083642
2021-06-10,longonly,0.006946741519839,0.6673916557942118,0.00871038263969065,0.6480244037315497,0.0
2021-06-11,longonly,0.0064465385699705,0.6738381943641824,0.008564036667688332,0.6836301410880176,0.0
2021-06-14,longonly,0.0029551769953743,0.6767933713595566,0.008520800813162028,0.6681911086394171,0.0
2021-06-15,longonly,0.0009379423887795,0.6777313137483362,0.008487029321593141,0.676211156729798,0.0
2021-06-16,longonly,-0.0009915351362697,0.6767397786120665,0.008528343156985705,0.658749762789844,-0.0005909975740124144
2021-06-17,longonly,0.0064462747028415,0.683186053314908,0.008525536494687914,0.6640101936596277,0.0
2021-06-18,longonly,-0.0072040853656671,0.6759819679492409,0.0083178930403979,0.6933157331888166,-0.004280029145607098
2021-06-21,longonly,0.0162322755636186,0.6922142435128595,0.00839963103480481,0.7150463121916332,0.0
2021-06-22,longonly,0.0079900306338385,0.7002042741466981,0.008282477228739794,0.7076406885293591,0.0
2021-06-23,longonly,0.0018130017577167,0.7020172759044149,0.007793822193666241,0.6985660053529228,0.0
2021-06-24,longonly,0.0090649833078306,0.7110822592122454,0.007730257046942049,0.7291633528218536,0.0
2021-06-25,longonly,0.0072856163924396,0.7183678756046851,0.007732833385948057,0.7331783822453736,0.0
2021-06-28,longonly,0.004095556845025,0.7224634324497101,0.007717592921814855,0.7398625505618249,0.0
2021-06-29,longonly,0.0056152236385419,0.7280786560882522,0.007550000266161813,0.7298165114708507,0.0
2021-06-30,longonly,-0.0010577358764451,0.727020920211807,0.0075636149275557125,0.7262830604298336,-0.0006120878078776411
2021-07-01,longonly,0.0079332555181,0.734954175729907,0.007472965520345612,0.7201611067080274,0.0
2021-07-02,longonly,0.0075311644569525,0.7424853401868595,0.007459954085386778,0.7345189094923922,0.0
2021-07-05,longonly,0.0,0.7424853401868595,0.007430060194643609,0.7419749707282962,0.0
2021-07-06,longonly,0.0024896203396267,0.7449749605264863,0.007434235165339487,0.730396703740951,0.0
2021-07-07,longonly,0.0085137036008426,0.7534886641273288,0.007421771842446223,0.728428514643651,0.0
2021-07-08,longonly,-0.0083641819689468,0.745124482158382,0.007612697969323286,0.6879949498706647,-0.00477002340537485
2021-07-09,longonly,0.0131010517471115,0.7582255339054935,0.007663537632601735,0.6921351267575553,0.0
2021-07-12,longonly,0.0064303313021412,0.7646558652076347,0.00763731666248491,0.7073545890178917,0.0
2021-07-13,longonly,-0.003421610454215,0.7612342547534197,0.0075814638573219375,0.6707556140937503,-0.001938967546974082
2021-07-14,longonly,-0.0014844579762242,0.7597497967771955,0.007625012884168238,0.6509928174797686,-0.0027801842428137723
2021-07-15,longonly,-0.0005688346755883,0.759180962101607,0.007587836472483473,0.6595478712055006,-0.003102533028661384
2021-07-16,longonly,0.0001780668207592,0.7593590289223663,0.007548362183421158,0.6691637203972173,-0.0030016256368747096
2021-07-19,longonly,-0.0071718031564358,0.7521872257659306,0.007611107048496783,0.6191341478048906,-0.007065762615555118
2021-07-20,longonly,0.0217439816459377,0.7739312074118683,0.007904552724932854,0.6334133773885364,0.0
2021-07-21,longonly,0.0132798267849953,0.7872110341968637,0.007851338041554296,0.6322567700909769,0.0
2021-07-22,longonly,0.0101314762440339,0.7973425104408975,0.00787627024088055,0.6376977779009806,0.0
2021-07-23,longonly,0.0149461924797068,0.8122887029206044,0.007958144421732012,0.6425681708163941,0.0
2021-07-26,longonly,0.0036640583818201,0.8159527613024246,0.007948463157051019,0.6337483449524608,0.0
2021-07-27,longonly,-0.0007116443829261,0.8152411169194984,0.007955042437165485,0.611828695184216,-0.0003918848541058056
2021-07-28,longonly,0.0075378233350736,0.8227789402545721,0.00786640824205053,0.6434337001506096,0.0
2021-07-29,longonly,0.0144273526280734,0.8372062928826455,0.007916920707198632,0.6457263612250875,0.0
2021-07-30,longonly,0.0071060418058805,0.8443123346885261,0.007909934284230445,0.6437017120956575,0.0
2021-08-02,longonly,0.0045962285482451,0.8489085632367713,0.007883353291283784,0.634651335496228,0.0
2021-08-03,longonly,0.0201563755054844,0.8690649387422558,0.008050079926471365,0.6355987154973723,0.0
2021-08-04,longonly,0.0097244011238989,0.8787893398661546,0.007913613317826772,0.630803947838185,0.0
2021-08-05,longonly,0.0081079704694936,0.8868973103356483,0.007891808516372726,0.64981363718035,0.0
2021-08-06,longonly,0.0043290889092201,0.8912263992448685,0.007627259316910144,0.7036980705377804,0.0
2021-08-09,longonly,0.0045555069272823,0.8957819061721508,0.006942471125832816,0.827730658462748,0.0
2021-08-10,longonly,0.0057884351697702,0.901570341341921,0.006717595659229676,0.8231834875383162,0.0
2021-08-11,longonly,0.0045194633556693,0.9060898046975904,0.006405765994740779,0.8215534660150393,0.0
2021-08-12,longonly,0.0051430043448935,0.911232809042484,0.006404201551265654,0.818705569785925,0.0
2021-08-13,longonly,0.004412583696373,0.915645392738857,0.006162681317846268,0.8838041365909685,0.0
2021-08-16,longonly,-0.0005857382804564,0.9150596544584004,0.006091729392726675,0.9031139027622832,-0.00030576550476242196
2021-08-17,longonly,-0.0043360922766896,0.9107235621817108,0.006155646540887891,0.8512760891295698,-0.0025692806068398862
2021-08-18,longonly,-0.0038616473024821,0.9068619148792288,0.006260779461643664,0.8122930313107807,-0.004585127233318514
2021-08-19,longonly,0.0018672414406026,0.9087291563198316,0.006224142681414528,0.7932841745935273,-0.0036103949328205437
2021-08-20,longonly,0.0113836066396082,0.9201127629594398,0.006201985893538028,0.8316921867814516,0.0
2021-08-23,longonly,0.0108706733335343,0.930983436292974,0.006222994133144703,0.8331241579289572,0.0
2021-08-24,longonly,0.0091086249100663,0.9400920612030405,0.006222166273665512,0.8330295145079076,0.0
2021-08-25,longonly,0.0069042935010575,0.946996354704098,0.006223380899143039,0.8407473691043353,0.0
2021-08-26,longonly,-0.0013982766512352,0.9455980780528628,0.006244798677782841,0.8343097222564997,-0.0007181711706120643
2021-08-27,longonly,0.0134549363721549,0.9590530144250176,0.006278175758777792,0.8343317841006515,0.0
2021-08-30,longonly,0.004984041445583,0.9640370558706006,0.0062696248429058915,0.8413460926398176,0.0
2021-08-31,longonly,0.0002448524136234,0.964281908284224,0.006292889950314162,0.8322651919322458,0.0
2021-09-01,longonly,0.0047542327744141,0.9690361410586382,0.006222044349021766,0.8217230817644329,0.0
2021-09-02,longonly,0.0121325174195619,0.9811686584782002,0.006279873969164606,0.8268100239748163,0.0
2021-09-03,longonly,0.0033964777462059,0.984565136224406,0.006275147137829918,0.8163910770502077,0.0
2021-09-06,longonly,0.0,0.984565136224406,0.006254575658512741,0.82256026766197,0.0
2021-09-07,longonly,-0.0023997326166376,0.9821654036077684,0.006321632284572826,0.7903668657929352,-0.001209198213167777
2021-09-08,longonly,-0.0001160706666124,0.982049332941156,0.006351351273586975,0.7702676303257976,-0.0012676849136008838
2021-09-09,longonly,0.0031292275051062,0.9851785604462624,0.0063505329025193655,0.770801927415308,0.0
2021-09-10,longonly,-0.0005533661193751,0.9846251943268872,0.006368275353747019,0.7649373130338217,-0.0002787487888498402
2021-09-13,longonly,0.0002681509508299,0.984893345277717,0.006351525851113019,0.7701025815951243,-0.00014367229942337207
2021-09-14,longonly,0.0021988326784878,0.9870921779562049,0.006357294384012671,0.7587987041262692,0.0
2021-09-15,longonly,0.013132979621044,1.000225157577249,0.006252154435978595,0.8231910053381583,0.0
2021-09-16,longonly,0.0020723463501039,1.0022975039273527,0.006099873787047249,0.8068948123102567,0.0
2021-09-17,longonly,-0.0061361155322738,0.996161388395079,0.006243222109902505,0.7524531226824897,-0.003064537372812056
2021-09-20,longonly,-0.0150510489633689,0.98111033943171,0.00671277481923009,0.6599429813624317,-0.010581426812991443
2021-09-21,longonly,0.0073642445505185,0.9884745839822284,0.006697236323721731,0.6574432439439243,-0.006903529529458887
2021-09-22,longonly,0.0164664574798331,1.0049410414620616,0.006858904112958754,0.6631934687409275,0.0
2021-09-23,longonly,0.0179911377601843,1.022932179222246,0.0070644381473362675,0.6751202413264769,0.0
2021-09-24,longonly,0.0057771874840225,1.0287093667062686,0.007064780402361774,0.675451432285218,0.0
2021-09-27,longonly,-0.0023525451790398,1.0263568215272287,0.007083870896981588,0.6707298286545176,-0.0011596265180454706
2021-09-28,longonly,-0.015400990190239,1.0109558313369895,0.007511911335711735,0.5832042558333498,-0.008751147729998885
2021-09-29,longonly,0.0039202011389054,1.014876032475895,0.00750125582496174,0.5763917247000012,-0.00681878560694617
2021-09-30,longonly,-0.0104512527429071,1.004424779732988,0.00771105017154576,0.5391961910748526,-0.01197046130501597
2021-10-01,longonly,0.0220199208844442,1.0264447006174322,0.008028937123500827,0.5564589164809843,-0.001116308785281144
2021-10-04,longonly,-0.0022371485960469,1.0242075520213851,0.00805576267351426,0.5334225173732635,-0.002219053531651203
2021-10-05,longonly,0.0098879285300103,1.0340954805513956,0.007920135438858892,0.5791367180198612,0.0
2021-10-06,longonly,0.0048875988093742,1.0389830793607695,0.007844967239250407,0.568067251216001,0.0
2021-10-07,longonly,0.0125292201822307,1.0515122995430006,0.007907102198345577,0.5758464506042015,0.0
2021-10-08,longonly,0.0056471916990071,1.0571594912420077,0.007841857105932564,0.598994079151958,0.0
2021-10-11,longonly,0.0008826355791074,1.058042126821115,0.007817393512836002,0.6056748815076998,0.0
2021-10-12,longonly,0.0065606949080275,1.0646028217291426,0.007790937975717551,0.6222570428546346,0.0
2021-10-13,longonly,0.0079437045491589,1.0725465262783016,0.007777281550644606,0.6391989391651669,0.0
2021-10-14,longonly,0.0166395751978231,1.0891861014761248,0.007756200459723451,0.6896660976097465,0.0
2021-10-15,longonly,0.0095192253563361,1.098705326832461,0.007487692970245778,0.6884823901291165,0.0
2021-10-18,longonly,0.0073703420167244,1.1060756688491853,0.007420988300632275,0.6820309104581739,0.0
2021-10-19,longonly,0.006524989767386,1.112600658616571,0.007395111434112891,0.6766764280260401,0.0
2021-10-20,longonly,0.009170489176241,1.1217711477928125,0.0073051239173112445,0.6724622080995967,0.0
2021-10-21,longonly,0.0130779950980131,1.1348491428908256,0.007375123083220925,0.6863407253929301,0.0
2021-10-22,longonly,0.0082488410375114,1.143097983928337,0.007348338174809678,0.7081978442348037,0.0
2021-10-25,longonly,0.0092551625922774,1.1523531465206145,0.007360310621769479,0.710749433851994,0.0
2021-10-26,longonly,0.0036508224561437,1.1560039689767585,0.007267788650289311,0.6962613824386547,0.0
2021-10-27,longonly,-0.0021485698628066,1.1538553991139515,0.007319119363287442,0.6713078078289252,-0.00099655190515557
2021-10-28,longonly,0.0188181138959462,1.172673513009898,0.007525590735519228,0.6828867483610812,0.0
2021-10-29,longonly,0.0109616669093353,1.1836351799192333,0.0073158932636908204,0.6825111099094341,0.0
2021-11-01,longonly,0.0066927207831454,1.1903279007023788,0.007294209290787934,0.6779427795491331,0.0
2021-11-02,longonly,0.0150165689728383,1.2053444696752171,0.007393779063971186,0.6836445572933968,0.0
2021-11-03,longonly,0.0102893770466338,1.2156338467218508,0.007422421688704982,0.6937526294097021,0.0
2021-11-04,longonly,0.0159907376054651,1.231624584327316,0.007546451100675215,0.7064030615286306,0.0
2021-11-05,longonly,0.0106729283139849,1.242297512641301,0.007576260834373413,0.7138571277621709,0.0
2021-11-08,longonly,0.0079338484142288,1.2502313610555298,0.007582009695601471,0.7204639147062709,0.0
2021-11-09,longonly,0.0044626426658633,1.2546940037213932,0.007582956675924927,0.7189497748565631,0.0
2021-11-10,longonly,-0.0151491639860189,1.2395448397353743,0.008014423246488695,0.6415010669282117,-0.006718944549023163
2021-11-11,longonly,0.0150877579864754,1.2546325977218498,0.008076804399316656,0.6673489231611767,-2.7234737592797824e-05
2021-11-12,longonly,0.0115623419543309,1.266194939676181,0.008016156144637715,0.7038788560957497,0.0
2021-11-15,longonly,0.0031873766737832,1.269382316349964,0.007930092292231374,0.7256273792013955,0.0
2021-11-16,longonly,0.0141342206782398,1.2835165370282038,0.007983531478408933,0.7451597152311361,0.0
2021-11-17,longonly,-0.0013331505442486,1.2821833864839551,0.008004643857198455,0.7179773212757037,-0.0005838147097388012
2021-11-18,longonly,0.0052559521005105,1.2874393385844658,0.00797789128500028,0.7092137499718786,0.0
2021-11-19,longonly,0.0036224720144325,1.2910618105988982,0.007969556600389392,0.6990286514605637,0.0
2021-11-22,longonly,-0.0055945001477599,1.2854673104511385,0.008090483618635746,0.664058554021712,-0.0024418809313126017
2021-11-23,longonly,0.0022014755044476,1.287668785955586,0.008054525136064977,0.6741171806543452,-0.0014809834582443242
2021-11-24,longonly,0.008350323796622,1.296019109752208,0.007997968710966604,0.6687533263868229,0.0
2021-11-25,longonly,0.0,1.296019109752208,0.008026233418836431,0.6565416348909363,0.0
2021-11-26,longonly,-0.0146073283221649,1.281411781430043,0.008386248085076157,0.6002454803607636,-0.006362023843844108
2021-11-29,longonly,0.0233581389188067,1.3047699203488496,0.008697994721434434,0.6126823225873677,0.0
2021-11-30,longonly,-0.0200937032799086,1.284676217068941,0.00922318719935192,0.52233356983469,-0.00871831201132117
2021-12-01,longonly,-0.007159364419797,1.277516852649144,0.009344503559348575,0.49762164627622596,-0.011824637010006096
2021-12-02,longonly,0.0178488014196966,1.2953656540688407,0.009470967833242912,0.5208909627768252,-0.004080349277808039
2021-12-03,longonly,-0.0025558470397322,1.2928098070291083,0.009472937640426614,0.5205210604709939,-0.00518928731850642
2021-12-06,longonly,0.0074844315990426,1.300294238628151,0.00945600864249524,0.5342112756511933,-0.001941921265625225
2021-12-07,longonly,0.0268725142748484,1.3271667529029996,0.009843379206179156,0.5514756562301412,0.0
2021-12-08,longonly,0.0057934691367643,1.3329602220397638,0.009813604473199409,0.5634145373510556,0.0
2021-12-09,longonly,-0.0062312085713184,1.3267290134684453,0.00990355162539326,0.5478805172522072,-0.002670945056178643
2021-12-10,longonly,0.013663630999207,1.3403926444676524,0.009948528167230799,0.5636958370738661,0.0
2021-12-13,longonly,-0.0062539227168603,1.334138721750792,0.010011647249411108,0.5294049193207139,-0.002672168164450388
2021-12-14,longonly,-0.0042943154583383,1.3298444062924537,0.010076676583275539,0.5159595167545173,-0.004507037825526062
2021-12-15,longonly,0.0221713947946096,1.352015801087063,0.01019352469508381,0.5541245947897464,0.0
2021-12-16,longonly,-0.0057824085174555,1.3462333925696075,0.009954026322612022,0.5822371601425536,-0.0024584905062214456
2021-12-17,longonly,-0.0041689521012034,1.3420644404684043,0.010030472992592191,0.5595486283336272,-0.004230992246760918
2021-12-20,longonly,-0.0068436081460057,1.3352208323223986,0.010053539993318658,0.5214617305293993,-0.007140670040100115
2021-12-21,longonly,0.022807667894738,1.3580285002171366,0.010169694136354095,0.5230235197661507,0.0
2021-12-22,longonly,0.0140320617906576,1.3720605620077944,0.010228701034649311,0.5328163326485302,0.0
2021-12-23,longonly,0.0073500563255492,1.3794106183333434,0.010182264769948773,0.5503715182570483,0.0
2021-12-24,longonly,0.0,1.3794106183333434,0.009849265060571941,0.5937995014363202,0.0
2021-12-27,longonly,0.0192614502508556,1.3986720685841991,0.009989470946531114,0.6098421633893572,0.0
2021-12-28,longonly,-0.0022078300331688,1.3964642385510304,0.009821865148481324,0.633570962194437,-0.0009204384634669421
2021-12-29,longonly,0.0056384192238278,1.4021026577748583,0.00961149735923893,0.620384576296307,0.0
2021-12-30,longonly,-0.0054784053997076,1.3966242523751506,0.009664626286979429,0.6116507788879053,-0.00228067080396243
2021-12-31,longonly,0.001946207093568,1.3985704594687187,0.00966371543294795,0.5986638540645585,-0.001470461012441411
2022-01-03,longonly,0.0135188141629215,1.4120892736316402,0.009711846044177434,0.6098037918890478,0.0
2022-01-04,longonly,0.0201425281059535,1.4322318017375937,0.009841879134421637,0.6140256976298041,0.0
2022-01-05,longonly,-0.010660728167993,1.4215710735696008,0.01006440723892361,0.5747294096194906,-0.004383105327533597
2022-01-06,longonly,0.0086776762301278,1.4302487497997285,0.010051081491170228,0.5878015853091331,-0.0008153219345491847
2022-01-07,longonly,0.0062953047761207,1.4365440545758492,0.01005085915545356,0.5873954655509672,0.0
2022-01-10,longonly,-0.0007355158327052,1.435808538743144,0.010081882375251497,0.5719233249608585,-0.0003018684728165872
2022-01-11,longonly,0.011584621413399,1.447393160156543,0.010013834465438942,0.5677971158684775,0.0
2022-01-12,longonly,0.003628531755631,1.451021691912174,0.010004961122888296,0.5589550210684973,0.0
2022-01-13,longonly,0.0040537824606967,1.4550754743728709,0.0100041801578668,0.5537364746876096,0.0
2022-01-14,longonly,0.011271154911294,1.466346629284165,0.010029557846330405,0.5598467543089659,0.0
2022-01-17,longonly,0.0,1.466346629284165,0.010043661148279922,0.5445675641995354,0.0
2022-01-18,longonly,-0.014594570996216,1.4517520582879488,0.010307199187693267,0.4880283105724358,-0.005917485734944016
2022-01-19,longonly,-0.0140038745381211,1.4377481837498278,0.010572983319409998,0.44235266030995624,-0.011595468858583575
2022-01-20,longonly,-0.0103842184764215,1.4273639652734065,0.010724265861864837,0.407044281402687,-0.01580583343310206
2022-01-21,longonly,-0.013587918653065,1.413776046620341,0.010960119273243207,0.3733189555742954,-0.021315163910712025
2022-01-24,longonly,0.0095070490532342,1.4232830956735754,0.010951455780208693,0.3905079096287509,-0.01746045470627475
2022-01-25,longonly,0.0037530303132568,1.4270361259868325,0.010792133266686446,0.37411526465743034,-0.01593875849833068
2022-01-26,longonly,0.0007920089582595,1.427828134945092,0.010762911414109894,0.3601329140480199,-0.015617632121017907
2022-01-27,longonly,0.0012983168988679,1.4291264518439597,0.01076159969456899,0.3522202367958741,-0.015091219132895383
2022-01-28,longonly,0.0253694809594752,1.454495932803435,0.01101192402464166,0.35913661592375656,-0.004804959830066325
