date,realised_vol_20d,realised_vol_60d,drawdown_60d,regime_label,regime_run_date
2021-05-10 00:00:00+00:00,0.09701130554057205,0.13246082767403555,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-05-11 00:00:00+00:00,0.10455876517452381,0.134315485396118,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-12 00:00:00+00:00,0.13439978286894944,0.1431067569952986,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-13 00:00:00+00:00,0.13792825624663047,0.14437196816621892,0.0,recovery,2026-02-02 07:30:34 UTC
2021-05-14 00:00:00+00:00,0.1490052051297013,0.1472205367723254,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-17 00:00:00+00:00,0.14772353551216094,0.1471261687890873,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-05-18 00:00:00+00:00,0.14754826155588865,0.14825392162681295,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-19 00:00:00+00:00,0.14272335366372416,0.14686188823540425,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-20 00:00:00+00:00,0.14446445855435686,0.13887769724253612,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-21 00:00:00+00:00,0.13986342835678944,0.1381256020000431,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-24 00:00:00+00:00,0.14142767459641165,0.13214301236363285,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-25 00:00:00+00:00,0.14221452410768118,0.13187329111502452,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-05-26 00:00:00+00:00,0.14299038006807407,0.1303578216310043,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-27 00:00:00+00:00,0.1424494540493389,0.12557569856671594,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-28 00:00:00+00:00,0.13920467460593516,0.11923484281545657,0.0,normal,2026-02-02 07:30:34 UTC
2021-05-31 00:00:00+00:00,0.1384660552810724,0.11928308602395635,0.0,normal,2026-02-02 07:30:34 UTC
2021-06-01 00:00:00+00:00,0.13794151702477303,0.11871887381783637,0.0,normal,2026-02-02 07:30:34 UTC
